AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	55.78	9.50	11.40
2.00	2785.96	2785.96	-11.84	56.02	9.60	11.51
3.00	2785.94	2785.94	-17.76	56.27	9.70	11.63
4.00	2785.91	2785.91	-23.68	56.51	9.80	11.75
5.00	2785.88	2785.88	-29.60	56.75	9.90	11.87
6.00	2785.84	2785.84	-35.52	56.99	10.00	11.98
7.00	2785.79	2785.79	-41.44	57.23	10.11	12.10
8.00	2785.74	2785.74	-47.36	57.47	10.21	12.22
9.00	2785.67	2785.67	-53.28	57.71	10.31	12.34
10.00	2785.60	2785.60	-59.20	57.95	10.41	12.46
11.00	2785.53	2785.53	-65.12	58.24	10.47	12.60
12.00	2785.44	2785.44	-71.03	58.54	10.53	12.75
13.00	2785.35	2785.35	-76.95	58.83	10.58	12.89
14.00	2785.25	2785.25	-82.87	59.13	10.64	13.04
15.00	2785.14	2785.14	-88.79	59.42	10.70	13.19
16.00	2785.03	2785.03	-94.71	59.72	10.76	13.34
17.00	2784.91	2784.91	-100.62	60.01	10.82	13.48
18.00	2784.78	2784.78	-106.54	60.31	10.88	13.63
19.00	2784.64	2784.64	-112.46	60.61	10.94	13.78
20.00	2784.50	2784.50	-118.37	60.89	11.01	13.89
21.00	2784.34	2784.34	-124.29	61.15	11.11	13.81
22.00	2784.19	2784.19	-130.21	61.40	11.21	13.72
23.00	2784.02	2784.02	-136.12	61.66	11.31	13.64
24.00	2783.85	2783.85	-142.04	61.91	11.40	13.56
25.00	2783.66	2783.66	-147.95	62.17	11.50	13.48
26.00	2783.48	2783.48	-153.87	62.43	11.59	13.40
27.00	2783.28	2783.28	-159.78	62.69	11.68	13.31
28.00	2783.08	2783.08	-165.69	62.96	11.77	13.23
29.00	2782.87	2782.87	-171.61	63.22	11.86	13.15
30.00	2782.65	2782.65	-177.52	63.41	11.96	13.10
31.00	2782.42	2782.42	-183.43	63.51	12.09	13.07
32.00	2782.19	2782.19	-189.34	63.62	12.22	13.05
33.00	2781.95	2781.95	-195.25	63.73	12.35	13.03
34.00	2781.70	2781.70	-201.16	63.84	12.48	13.00
35.00	2781.45	2781.45	-207.07	63.95	12.61	12.98
36.00	2781.19	2781.19	-212.98	64.05	12.74	12.97
37.00	2780.92	2780.92	-218.89	64.16	12.87	12.95
38.00	2780.64	2780.64	-224.79	64.27	13.00	12.93
39.00	2780.36	2780.36	-230.70	64.38	13.13	12.92
40.00	2780.07	2780.07	-236.60	64.58	13.27	12.99
41.00	2779.77	2779.77	-242.51	64.79	13.42	13.07
42.00	2779.46	2779.46	-248.41	65.01	13.56	13.16
43.00	2779.15	2779.15	-254.32	65.22	13.71	13.25
44.00	2778.83	2778.83	-260.22	65.43	13.86	13.35
45.00	2778.50	2778.50	-266.12	65.63	14.01	13.44
46.00	2778.16	2778.16	-272.02	65.84	14.17	13.53
47.00	2777.82	2777.82	-277.93	66.04	14.33	13.63
48.00	2777.47	2777.47	-283.83	66.24	14.49	13.73
49.00	2777.11	2777.11	-289.72	66.43	14.65	13.82
50.00	2776.74	2776.74	-295.62	66.56	14.76	13.84
51.00	2776.37	2776.37	-301.52	66.68	14.88	13.87
52.00	2775.99	2775.99	-307.41	66.81	14.99	13.89
53.00	2775.60	2775.60	-313.31	66.94	15.10	13.91
54.00	2775.21	2775.21	-319.20	67.06	15.21	13.92
55.00	2774.81	2774.81	-325.10	67.19	15.32	13.93
56.00	2774.40	2774.40	-330.99	67.32	15.42	13.94
57.00	2773.98	2773.98	-336.88	67.44	15.53	13.95
58.00	2773.56	2773.56	-342.77	67.57	15.63	13.95
59.00	2773.13	2773.13	-348.66	67.64	15.78	13.98
60.00	2772.69	2772.69	-354.55	67.63	15.99	14.02
61.00	2772.24	2772.24	-360.43	67.62	16.21	14.07
62.00	2771.79	2771.79	-366.32	67.62	16.42	14.11
63.00	2771.33	2771.33	-372.20	67.62	16.63	14.16
64.00	2770.86	2770.86	-378.09	67.62	16.84	14.21
65.00	2770.38	2770.38	-383.97	67.62	17.05	14.25
66.00	2769.90	2769.90	-389.85	67.62	17.26	14.30
67.00	2769.41	2769.41	-395.73	67.62	17.47	14.35
68.00	2768.91	2768.91	-401.61	67.63	17.68	14.40
69.00	2768.41	2768.41	-407.49	67.82	17.89	14.44
70.00	2767.90	2767.90	-413.37	68.09	18.11	14.47
71.00	2767.38	2767.38	-419.24	68.35	18.32	14.50
72.00	2766.85	2766.85	-425.11	68.61	18.54	14.54
73.00	2766.32	2766.32	-430.99	68.87	18.76	14.57
74.00	2765.77	2765.77	-436.86	69.13	18.99	14.61
75.00	2765.23	2765.23	-442.73	69.39	19.22	14.65
76.00	2764.67	2764.67	-448.60	69.65	19.45	14.69
77.00	2764.11	2764.11	-454.46	69.91	19.68	14.73
78.00	2763.53	2763.53	-460.33	70.16	19.92	14.77
79.00	2762.96	2762.96	-466.19	70.39	20.11	14.81
80.00	2762.37	2762.37	-472.06	70.63	20.31	14.84
81.00	2761.78	2761.78	-477.92	70.87	20.50	14.88
82.00	2761.18	2761.18	-483.78	71.10	20.68	14.92
83.00	2760.57	2760.57	-489.64	71.34	20.86	14.96
84.00	2759.95	2759.95	-495.50	71.57	21.03	15.00
85.00	2759.33	2759.33	-501.35	71.81	21.20	15.04
86.00	2758.71	2758.71	-507.21	72.03	21.37	15.08
87.00	2758.07	2758.07	-513.06	72.26	21.54	15.13
88.00	2757.42	2757.42	-518.91	72.45	21.70	15.17
89.00	2756.77	2756.77	-524.76	72.50	21.81	15.16
