Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2025-01-09T04:27:12	4483.66	-246.20	-3062.75	82.57	-0.07	-10.04
2025-01-09T04:27:14	4482.06	-246.29	-3056.18	82.63	-0.06	-10.00
2025-01-09T04:27:16	4480.45	-246.38	-3049.61	82.68	-0.05	-9.97
2025-01-09T04:27:18	4478.85	-246.48	-3043.03	82.74	-0.04	-9.94
2025-01-09T04:27:20	4477.24	-246.57	-3036.46	82.79	-0.04	-9.90
2025-01-09T04:27:22	4475.62	-246.66	-3029.88	82.85	-0.03	-9.87
2025-01-09T04:27:24	4474.01	-246.75	-3023.30	82.93	-0.01	-9.83
2025-01-09T04:27:26	4472.39	-246.84	-3016.72	83.00	0.00	-9.79
2025-01-09T04:27:28	4470.77	-246.93	-3010.14	83.07	0.02	-9.75
2025-01-09T04:27:30	4469.15	-247.02	-3003.55	83.14	0.03	-9.71
2025-01-09T04:27:32	4467.52	-247.11	-2996.97	83.21	0.04	-9.68
2025-01-09T04:27:34	4465.89	-247.20	-2990.38	83.28	0.06	-9.64
2025-01-09T04:27:36	4464.26	-247.29	-2983.79	83.35	0.07	-9.60
2025-01-09T04:27:38	4462.63	-247.38	-2977.20	83.42	0.08	-9.56
2025-01-09T04:27:40	4460.99	-247.47	-2970.61	83.48	0.09	-9.52
2025-01-09T04:27:42	4459.35	-247.56	-2964.01	83.54	0.09	-9.47
2025-01-09T04:27:44	4457.71	-247.66	-2957.42	83.61	0.09	-9.42
2025-01-09T04:27:46	4456.07	-247.74	-2950.82	83.67	0.10	-9.37
2025-01-09T04:27:48	4454.42	-247.83	-2944.22	83.73	0.10	-9.31
2025-01-09T04:27:50	4452.78	-247.92	-2937.62	83.80	0.10	-9.26
2025-01-09T04:27:52	4451.12	-248.01	-2931.02	83.86	0.10	-9.21
2025-01-09T04:27:54	4449.47	-248.10	-2924.41	83.93	0.10	-9.15
2025-01-09T04:27:56	4447.82	-248.19	-2917.81	83.99	0.10	-9.10
2025-01-09T04:27:58	4446.16	-248.28	-2911.20	84.06	0.10	-9.05
2025-01-09T04:28:00	4444.49	-248.37	-2904.59	84.12	0.11	-9.00
2025-01-09T04:28:02	4442.83	-248.46	-2897.98	84.19	0.11	-8.95
2025-01-09T04:28:04	4441.16	-248.54	-2891.37	84.26	0.11	-8.90
2025-01-09T04:28:06	4439.49	-248.63	-2884.75	84.33	0.11	-8.85
2025-01-09T04:28:08	4437.82	-248.72	-2878.14	84.39	0.12	-8.80
2025-01-09T04:28:10	4436.15	-248.81	-2871.52	84.46	0.12	-8.75
2025-01-09T04:28:12	4434.47	-248.89	-2864.90	84.53	0.13	-8.70
2025-01-09T04:28:14	4432.79	-248.98	-2858.28	84.59	0.13	-8.64
2025-01-09T04:28:16	4431.11	-249.07	-2851.65	84.64	0.12	-8.58
2025-01-09T04:28:18	4429.42	-249.16	-2845.03	84.69	0.11	-8.52
2025-01-09T04:28:20	4427.73	-249.25	-2838.40	84.74	0.11	-8.45
2025-01-09T04:28:22	4426.05	-249.33	-2831.77	84.79	0.10	-8.39
2025-01-09T04:28:24	4424.35	-249.42	-2825.14	84.84	0.09	-8.32
2025-01-09T04:28:26	4422.66	-249.50	-2818.51	84.89	0.09	-8.25
2025-01-09T04:28:28	4420.96	-249.59	-2811.88	84.94	0.08	-8.19
2025-01-09T04:28:30	4419.25	-249.68	-2805.24	84.99	0.07	-8.12
2025-01-09T04:28:32	4417.55	-249.76	-2798.61	85.06	0.08	-8.06
2025-01-09T04:28:34	4415.85	-249.85	-2791.97	85.13	0.09	-8.00
2025-01-09T04:28:36	4414.14	-249.94	-2785.33	85.20	0.09	-7.94
2025-01-09T04:28:38	4412.42	-250.02	-2778.69	85.27	0.10	-7.88
2025-01-09T04:28:40	4410.71	-250.11	-2772.04	85.34	0.11	-7.82
2025-01-09T04:28:42	4408.99	-250.19	-2765.40	85.41	0.12	-7.76
2025-01-09T04:28:44	4407.27	-250.28	-2758.75	85.48	0.12	-7.70
2025-01-09T04:28:46	4405.55	-250.36	-2752.10	85.56	0.13	-7.64
