AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	0.00	3939.99	-5.92	5.66	8.12	81.50
2.00	0.00	3939.98	-11.84	5.65	8.45	81.47
3.00	0.00	3939.95	-17.76	5.63	8.78	81.44
4.00	0.00	3939.92	-23.68	5.62	9.11	81.41
5.00	0.00	3939.87	-29.60	5.61	9.44	81.38
6.00	0.00	3939.81	-35.52	5.59	9.77	81.35
7.00	0.00	3939.74	-41.44	5.58	10.10	81.32
8.00	0.00	3939.67	-47.36	5.57	10.44	81.30
9.00	0.00	3939.58	-53.28	5.55	10.77	81.27
10.00	0.00	3939.48	-59.20	5.54	11.10	81.24
11.00	0.00	3939.37	-65.12	5.71	11.17	81.19
12.00	0.00	3939.25	-71.03	5.92	11.19	81.14
13.00	0.00	3939.12	-76.95	6.13	11.21	81.08
14.00	0.00	3938.97	-82.87	6.34	11.23	81.03
15.00	0.00	3938.82	-88.79	6.54	11.25	80.98
16.00	0.00	3938.66	-94.71	6.75	11.28	80.92
17.00	0.00	3938.49	-100.62	6.96	11.30	80.87
18.00	0.00	3938.31	-106.54	7.16	11.32	80.82
19.00	0.00	3938.11	-112.46	7.37	11.35	80.77
20.00	0.00	3937.91	-118.37	7.54	11.37	80.76
21.00	0.00	3937.70	-124.29	7.55	11.39	80.90
22.00	0.00	3937.47	-130.21	7.56	11.41	81.03
23.00	0.00	3937.24	-136.12	7.57	11.43	81.17
24.00	0.00	3936.99	-142.04	7.58	11.45	81.30
25.00	0.00	3936.74	-147.95	7.59	11.47	81.44
26.00	0.00	3936.47	-153.87	7.59	11.49	81.57
27.00	0.00	3936.19	-159.78	7.59	11.51	81.70
28.00	0.00	3935.91	-165.69	7.59	11.54	81.82
29.00	0.00	3935.61	-171.61	7.59	11.56	81.95
30.00	0.00	3935.30	-177.52	7.63	11.75	82.03
31.00	0.00	3934.98	-183.43	7.72	12.10	82.06
32.00	0.00	3934.65	-189.34	7.82	12.44	82.08
33.00	0.00	3934.31	-195.25	7.91	12.78	82.10
34.00	0.00	3933.96	-201.16	8.01	13.12	82.12
35.00	0.00	3933.60	-207.07	8.10	13.46	82.13
36.00	0.00	3933.23	-212.98	8.20	13.80	82.13
37.00	0.00	3932.85	-218.89	8.30	14.13	82.13
38.00	0.00	3932.46	-224.79	8.40	14.46	82.12
39.00	0.00	3932.06	-230.70	8.50	14.79	82.10
40.00	0.00	3931.65	-236.60	8.62	15.07	82.07
41.00	0.00	3931.22	-242.51	8.74	15.33	82.03
42.00	0.00	3930.79	-248.41	8.87	15.59	82.00
43.00	0.00	3930.34	-254.32	9.01	15.85	81.96
44.00	0.00	3929.89	-260.22	9.15	16.11	81.94
45.00	0.00	3929.43	-266.12	9.30	16.37	81.91
46.00	0.00	3928.95	-272.02	9.46	16.62	81.89
47.00	0.00	3928.47	-277.93	9.62	16.88	81.87
48.00	0.00	3927.97	-283.83	9.79	17.14	81.86
49.00	0.00	3927.47	-289.72	9.98	17.40	81.87
50.00	0.00	3926.95	-295.62	10.18	17.69	82.01
51.00	0.00	3926.42	-301.52	10.37	17.99	82.15
52.00	0.00	3925.88	-307.41	10.56	18.28	82.28
53.00	0.00	3925.34	-313.31	10.75	18.57	82.41
54.00	0.00	3924.78	-319.20	10.94	18.86	82.53
55.00	0.00	3924.21	-325.10	11.12	19.15	82.65
56.00	0.00	3923.63	-330.99	11.29	19.44	82.76
57.00	0.00	3923.04	-336.88	11.46	19.72	82.87
58.00	0.00	3922.44	-342.77	11.63	20.00	82.97
59.00	0.00	3921.83	-348.66	11.74	20.23	82.99
60.00	0.00	3921.21	-354.55	11.79	20.39	82.90
61.00	0.00	3920.58	-360.43	11.84	20.54	82.82
62.00	0.00	3919.94	-366.32	11.90	20.70	82.74
63.00	0.00	3919.29	-372.20	11.95	20.85	82.66
64.00	0.00	3918.63	-378.09	12.01	21.00	82.57
65.00	0.00	3917.95	-383.97	12.08	21.16	82.49
66.00	0.00	3917.27	-389.85	12.15	21.31	82.41
67.00	0.00	3916.58	-395.73	12.22	21.45	82.32
68.00	0.00	3915.87	-401.61	12.30	21.60	82.24
69.00	0.00	3915.16	-407.49	12.33	21.70	82.30
70.00	0.00	3914.43	-413.37	12.35	21.80	82.41
71.00	0.00	3913.70	-419.24	12.36	21.89	82.52
72.00	0.00	3912.95	-425.11	12.37	21.99	82.63
73.00	0.00	3912.20	-430.99	12.38	22.10	82.73
