AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	5.35	-23.79	14.63
2.00	-3939.98	0.00	-11.84	5.34	-23.41	14.52
3.00	-3939.95	0.00	-17.76	5.33	-23.03	14.42
4.00	-3939.92	0.00	-23.68	5.32	-22.66	14.32
5.00	-3939.87	0.00	-29.60	5.31	-22.28	14.21
6.00	-3939.81	0.00	-35.52	5.30	-21.90	14.11
7.00	-3939.74	0.00	-41.44	5.29	-21.52	14.00
8.00	-3939.67	0.00	-47.36	5.27	-21.15	13.90
9.00	-3939.58	0.00	-53.28	5.26	-20.77	13.79
10.00	-3939.48	0.00	-59.20	5.25	-20.39	13.68
11.00	-3939.37	0.00	-65.12	5.36	-20.45	13.65
12.00	-3939.25	0.00	-71.03	5.50	-20.58	13.63
13.00	-3939.12	0.00	-76.95	5.64	-20.72	13.62
14.00	-3938.97	0.00	-82.87	5.77	-20.86	13.60
15.00	-3938.82	0.00	-88.79	5.91	-21.00	13.58
16.00	-3938.66	0.00	-94.71	6.05	-21.14	13.57
17.00	-3938.49	0.00	-100.62	6.19	-21.28	13.55
18.00	-3938.31	0.00	-106.54	6.33	-21.42	13.53
19.00	-3938.11	0.00	-112.46	6.48	-21.57	13.52
20.00	-3937.91	0.00	-118.37	6.59	-21.72	13.52
21.00	-3937.70	0.00	-124.29	6.57	-21.90	13.56
22.00	-3937.47	0.00	-130.21	6.56	-22.09	13.61
23.00	-3937.24	0.00	-136.12	6.54	-22.28	13.65
24.00	-3936.99	0.00	-142.04	6.53	-22.46	13.70
25.00	-3936.74	0.00	-147.95	6.51	-22.65	13.74
26.00	-3936.47	0.00	-153.87	6.50	-22.84	13.79
27.00	-3936.19	0.00	-159.78	6.48	-23.03	13.84
28.00	-3935.91	0.00	-165.69	6.47	-23.22	13.89
29.00	-3935.61	0.00	-171.61	6.46	-23.40	13.93
30.00	-3935.30	0.00	-177.52	6.44	-23.44	13.93
31.00	-3934.98	0.00	-183.43	6.41	-23.33	13.87
