AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	-12.77	0.00	46.19
2.00	-3939.98	0.00	-11.84	-12.96	0.00	46.13
3.00	-3939.95	0.00	-17.76	-13.15	0.00	46.07
4.00	-3939.92	0.00	-23.68	-13.35	0.00	46.02
5.00	-3939.87	0.00	-29.60	-13.54	0.00	45.96
6.00	-3939.81	0.00	-35.52	-13.73	0.00	45.90
7.00	-3939.74	0.00	-41.44	-13.92	0.00	45.84
8.00	-3939.67	0.00	-47.36	-14.11	0.00	45.78
9.00	-3939.58	0.00	-53.28	-14.30	0.00	45.72
10.00	-3939.48	0.00	-59.20	-14.49	0.00	45.66
11.00	-3939.37	0.00	-65.12	-14.68	0.00	45.60
12.00	-3939.25	0.00	-71.03	-14.87	0.00	45.54
13.00	-3939.12	0.00	-76.95	-15.06	0.00	45.47
14.00	-3938.97	0.00	-82.87	-15.25	0.00	45.41
15.00	-3938.82	0.00	-88.79	-15.44	0.00	45.35
16.00	-3938.66	0.00	-94.71	-15.63	0.00	45.29
17.00	-3938.49	0.00	-100.62	-15.82	0.00	45.22
18.00	-3938.31	0.00	-106.54	-16.01	0.00	45.16
19.00	-3938.11	0.00	-112.46	-16.20	0.00	45.10
20.00	-3937.91	0.00	-118.37	-16.38	0.00	45.03
21.00	-3937.70	0.00	-124.29	-16.57	0.00	44.97
22.00	-3937.47	0.00	-130.21	-16.76	0.00	44.90
23.00	-3937.24	0.00	-136.12	-16.94	0.00	44.83
24.00	-3936.99	0.00	-142.04	-17.13	0.00	44.77
25.00	-3936.74	0.00	-147.95	-17.32	0.00	44.70
26.00	-3936.47	0.00	-153.87	-17.50	0.00	44.64
27.00	-3936.19	0.00	-159.78	-17.69	0.00	44.57
28.00	-3935.91	0.00	-165.69	-17.87	0.00	44.50
29.00	-3935.61	0.00	-171.61	-18.06	0.00	44.43
30.00	-3935.30	0.00	-177.52	-18.24	0.00	44.36
31.00	-3934.98	0.00	-183.43	-18.43	0.00	44.29
32.00	-3934.65	0.00	-189.34	-18.61	0.00	44.23
33.00	-3934.31	0.00	-195.25	-18.80	0.00	44.16
34.00	-3933.96	0.00	-201.16	-18.98	0.00	44.09
35.00	-3933.60	0.00	-207.07	-19.16	0.00	44.02
36.00	-3933.23	0.00	-212.98	-19.35	0.00	43.94
37.00	-3932.85	0.00	-218.89	-19.53	0.00	43.87
38.00	-3932.46	0.00	-224.79	-19.71	0.00	43.80
39.00	-3932.06	0.00	-230.70	-19.89	0.00	43.73
40.00	-3931.65	0.00	-236.60	-20.07	0.00	43.66
41.00	-3931.22	0.00	-242.51	-20.26	0.00	43.58
42.00	-3930.79	0.00	-248.41	-20.44	0.00	43.51
43.00	-3930.34	0.00	-254.32	-20.62	0.00	43.44
44.00	-3929.89	0.00	-260.22	-20.80	0.00	43.36
45.00	-3929.43	0.00	-266.12	-20.98	0.00	43.29
46.00	-3928.95	0.00	-272.02	-21.16	0.00	43.22
47.00	-3928.47	0.00	-277.93	-21.34	0.00	43.14
48.00	-3927.97	0.00	-283.83	-21.52	0.00	43.07
49.00	-3927.47	0.00	-289.72	-21.70	0.00	42.99
50.00	-3926.95	0.00	-295.62	-21.88	0.00	42.91
51.00	-3926.42	0.00	-301.52	-22.06	0.00	42.84
52.00	-3925.88	0.00	-307.41	-22.23	0.00	42.76
53.00	-3925.34	0.00	-313.31	-22.41	0.00	42.68
54.00	-3924.78	0.00	-319.20	-22.59	0.00	42.61
55.00	-3924.21	0.00	-325.10	-22.77	0.00	42.53
56.00	-3923.63	0.00	-330.99	-22.95	0.00	42.45
57.00	-3923.04	0.00	-336.88	-23.12	0.00	42.37
58.00	-3922.44	0.00	-342.77	-23.30	0.00	42.29
59.00	-3921.83	0.00	-348.66	-23.48	0.00	42.21
60.00	-3921.21	0.00	-354.55	-23.65	0.00	42.13
61.00	-3920.58	0.00	-360.43	-23.83	0.00	42.05
62.00	-3919.94	0.00	-366.32	-24.00	0.00	41.97
63.00	-3919.29	0.00	-372.20	-24.18	0.00	41.89
64.00	-3918.63	0.00	-378.09	-24.35	0.00	41.81
65.00	-3917.95	0.00	-383.97	-24.53	0.00	41.73
66.00	-3917.27	0.00	-389.85	-24.70	0.00	41.65
67.00	-3916.58	0.00	-395.73	-24.88	0.00	41.57
68.00	-3915.87	0.00	-401.61	-25.05	0.00	41.48
69.00	-3915.16	0.00	-407.49	-25.22	0.00	41.40
70.00	-3914.43	0.00	-413.37	-25.40	0.00	41.32
71.00	-3913.70	0.00	-419.24	-25.57	0.00	41.23
72.00	-3912.95	0.00	-425.11	-25.74	0.00	41.15
73.00	-3912.20	0.00	-430.99	-25.92	0.00	41.07
74.00	-3911.43	0.00	-436.86	-26.09	0.00	40.98
75.00	-3910.66	0.00	-442.73	-26.26	0.00	40.90
76.00	-3909.87	0.00	-448.60	-26.43	0.00	40.81
77.00	-3909.07	0.00	-454.46	-26.60	0.00	40.72
78.00	-3908.27	0.00	-460.33	-26.78	0.00	40.64
79.00	-3907.45	0.00	-466.19	-26.95	0.00	40.55
