AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	10.69	-22.56	13.71
2.00	-3939.98	0.00	-11.84	10.69	-22.39	13.69
3.00	-3939.95	0.00	-17.76	10.69	-22.22	13.66
4.00	-3939.92	0.00	-23.68	10.70	-22.05	13.64
5.00	-3939.87	0.00	-29.60	10.70	-21.88	13.61
6.00	-3939.81	0.00	-35.52	10.70	-21.71	13.59
7.00	-3939.74	0.00	-41.44	10.71	-21.54	13.57
8.00	-3939.67	0.00	-47.36	10.71	-21.37	13.54
9.00	-3939.58	0.00	-53.28	10.71	-21.20	13.52
10.00	-3939.48	0.00	-59.20	10.71	-21.03	13.49
11.00	-3939.37	0.00	-65.12	10.61	-21.02	13.47
12.00	-3939.25	0.00	-71.03	10.49	-21.03	13.45
13.00	-3939.12	0.00	-76.95	10.37	-21.04	13.43
14.00	-3938.97	0.00	-82.87	10.25	-21.05	13.41
15.00	-3938.82	0.00	-88.79	10.13	-21.07	13.39
16.00	-3938.66	0.00	-94.71	10.01	-21.08	13.38
17.00	-3938.49	0.00	-100.62	9.89	-21.10	13.36
18.00	-3938.31	0.00	-106.54	9.77	-21.12	13.34
19.00	-3938.11	0.00	-112.46	9.65	-21.14	13.33
20.00	-3937.91	0.00	-118.37	9.55	-21.17	13.32
21.00	-3937.70	0.00	-124.29	9.53	-21.29	13.36
22.00	-3937.47	0.00	-130.21	9.51	-21.41	13.40
23.00	-3937.24	0.00	-136.12	9.49	-21.53	13.44
24.00	-3936.99	0.00	-142.04	9.47	-21.65	13.48
25.00	-3936.74	0.00	-147.95	9.45	-21.78	13.53
26.00	-3936.47	0.00	-153.87	9.43	-21.90	13.57
27.00	-3936.19	0.00	-159.78	9.42	-22.03	13.62
28.00	-3935.91	0.00	-165.69	9.40	-22.16	13.66
29.00	-3935.61	0.00	-171.61	9.39	-22.29	13.71
30.00	-3935.30	0.00	-177.52	9.25	-22.33	13.70
31.00	-3934.98	0.00	-183.43	8.99	-22.27	13.63
32.00	-3934.65	0.00	-189.34	8.73	-22.20	13.56
33.00	-3934.31	0.00	-195.25	8.48	-22.14	13.49
34.00	-3933.96	0.00	-201.16	8.22	-22.07	13.42
35.00	-3933.60	0.00	-207.07	7.97	-22.00	13.35
36.00	-3933.23	0.00	-212.98	7.71	-21.94	13.28
37.00	-3932.85	0.00	-218.89	7.46	-21.86	13.22
38.00	-3932.46	0.00	-224.79	7.21	-21.79	13.15
39.00	-3932.06	0.00	-230.70	6.96	-21.72	13.08
40.00	-3931.65	0.00	-236.60	6.93	-21.60	13.06
41.00	-3931.22	0.00	-242.51	6.93	-21.49	13.05
42.00	-3930.79	0.00	-248.41	6.93	-21.37	13.04
43.00	-3930.34	0.00	-254.32	6.92	-21.25	13.04
44.00	-3929.89	0.00	-260.22	6.90	-21.12	13.03
45.00	-3929.43	0.00	-266.12	6.88	-21.00	13.03
46.00	-3928.95	0.00	-272.02	6.86	-20.89	13.02
47.00	-3928.47	0.00	-277.93	6.83	-20.78	13.02
48.00	-3927.97	0.00	-283.83	6.81	-20.68	13.02
49.00	-3927.47	0.00	-289.72	6.81	-20.57	13.02
50.00	-3926.95	0.00	-295.62	6.97	-20.41	12.97
51.00	-3926.42	0.00	-301.52	7.14	-20.26	12.92
52.00	-3925.88	0.00	-307.41	7.30	-20.12	12.87
53.00	-3925.34	0.00	-313.31	7.47	-19.98	12.83
54.00	-3924.78	0.00	-319.20	7.64	-19.84	12.79
55.00	-3924.21	0.00	-325.10	7.82	-19.71	12.76
