AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	0.00	3939.99	-5.92	8.19	21.91	84.94
2.00	0.00	3939.98	-11.84	8.34	21.97	84.95
3.00	0.00	3939.95	-17.76	8.50	22.04	84.95
4.00	0.00	3939.92	-23.68	8.65	22.10	84.95
5.00	0.00	3939.87	-29.60	8.80	22.17	84.96
6.00	0.00	3939.81	-35.52	8.96	22.24	84.96
7.00	0.00	3939.74	-41.44	9.11	22.31	84.97
8.00	0.00	3939.67	-47.36	9.27	22.37	84.97
9.00	0.00	3939.58	-53.28	9.42	22.44	84.98
10.00	0.00	3939.48	-59.20	9.58	22.52	84.98
11.00	0.00	3939.37	-65.12	9.53	22.69	84.69
12.00	0.00	3939.25	-71.03	9.44	22.88	84.34
13.00	0.00	3939.12	-76.95	9.36	23.07	84.00
14.00	0.00	3938.97	-82.87	9.27	23.26	83.65
15.00	0.00	3938.82	-88.79	9.19	23.45	83.31
16.00	0.00	3938.66	-94.71	9.10	23.64	82.96
17.00	0.00	3938.49	-100.62	9.02	23.83	82.62
18.00	0.00	3938.31	-106.54	8.94	24.01	82.28
19.00	0.00	3938.11	-112.46	8.86	24.20	81.94
20.00	0.00	3937.91	-118.37	8.77	24.41	81.61
21.00	0.00	3937.70	-124.29	8.65	24.72	81.35
22.00	0.00	3937.47	-130.21	8.54	25.03	81.09
23.00	0.00	3937.24	-136.12	8.42	25.34	80.83
24.00	0.00	3936.99	-142.04	8.30	25.66	80.58
25.00	0.00	3936.74	-147.95	8.19	25.97	80.32
26.00	0.00	3936.47	-153.87	8.07	26.28	80.07
27.00	0.00	3936.19	-159.78	7.95	26.60	79.82
28.00	0.00	3935.91	-165.69	7.83	26.92	79.57
29.00	0.00	3935.61	-171.61	7.71	27.24	79.33
30.00	0.00	3935.30	-177.52	7.72	27.37	79.20
31.00	0.00	3934.98	-183.43	7.85	27.33	79.19
32.00	0.00	3934.65	-189.34	7.99	27.29	79.17
33.00	0.00	3934.31	-195.25	8.13	27.25	79.16
34.00	0.00	3933.96	-201.16	8.28	27.21	79.13
35.00	0.00	3933.60	-207.07	8.42	27.17	79.11
36.00	0.00	3933.23	-212.98	8.58	27.14	79.08
37.00	0.00	3932.85	-218.89	8.73	27.10	79.04
38.00	0.00	3932.46	-224.79	8.89	27.06	79.00
39.00	0.00	3932.06	-230.70	9.06	27.02	78.96
40.00	0.00	3931.65	-236.60	9.09	27.14	78.96
41.00	0.00	3931.22	-242.51	9.11	27.29	78.97
42.00	0.00	3930.79	-248.41	9.12	27.44	78.98
43.00	0.00	3930.34	-254.32	9.13	27.58	78.99
44.00	0.00	3929.89	-260.22	9.15	27.73	78.99
45.00	0.00	3929.43	-266.12	9.17	27.87	78.99
46.00	0.00	3928.95	-272.02	9.19	28.02	78.98
47.00	0.00	3928.47	-277.93	9.21	28.16	78.97
48.00	0.00	3927.97	-283.83	9.23	28.30	78.96
49.00	0.00	3927.47	-289.72	9.27	28.45	78.88
50.00	0.00	3926.95	-295.62	9.38	28.68	78.42
51.00	0.00	3926.42	-301.52	9.49	28.92	77.96
52.00	0.00	3925.88	-307.41	9.60	29.17	77.51
53.00	0.00	3925.34	-313.31	9.71	29.42	77.07
54.00	0.00	3924.78	-319.20	9.81	29.68	76.64
55.00	0.00	3924.21	-325.10	9.90	29.95	76.23
56.00	0.00	3923.63	-330.99	9.99	30.23	75.82
57.00	0.00	3923.04	-336.88	10.07	30.52	75.43
58.00	0.00	3922.44	-342.77	10.15	30.81	75.05
59.00	0.00	3921.83	-348.66	10.34	31.04	74.68
60.00	0.00	3921.21	-354.55	10.66	31.18	74.29
61.00	0.00	3920.58	-360.43	10.98	31.32	73.90
62.00	0.00	3919.94	-366.32	11.29	31.47	73.52
63.00	0.00	3919.29	-372.20	11.60	31.62	73.14
64.00	0.00	3918.63	-378.09	11.91	31.78	72.76
65.00	0.00	3917.95	-383.97	12.21	31.94	72.37
66.00	0.00	3917.27	-389.85	12.51	32.11	72.00
67.00	0.00	3916.58	-395.73	12.80	32.29	71.62
68.00	0.00	3915.87	-401.61	13.08	32.47	71.24
69.00	0.00	3915.16	-407.49	13.03	32.43	71.04
70.00	0.00	3914.43	-413.37	12.86	32.31	70.91
71.00	0.00	3913.70	-419.24	12.69	32.18	70.78
72.00	0.00	3912.95	-425.11	12.54	32.05	70.65
73.00	0.00	3912.20	-430.99	12.39	31.92	70.52
74.00	0.00	3911.43	-436.86	12.26	31.78	70.38
75.00	0.00	3910.66	-442.73	12.14	31.65	70.25
76.00	0.00	3909.87	-448.60	12.03	31.51	70.11
77.00	0.00	3909.07	-454.46	11.94	31.36	69.97
78.00	0.00	3908.27	-460.33	11.85	31.22	69.84
79.00	0.00	3907.45	-466.19	11.56	31.35	69.48
