AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	8.79	-15.26	-20.02
2.00	-3939.98	0.00	-11.84	8.77	-15.17	-19.95
3.00	-3939.95	0.00	-17.76	8.75	-15.08	-19.88
4.00	-3939.92	0.00	-23.68	8.73	-14.99	-19.81
5.00	-3939.87	0.00	-29.60	8.71	-14.91	-19.74
6.00	-3939.81	0.00	-35.52	8.68	-14.82	-19.67
7.00	-3939.74	0.00	-41.44	8.66	-14.73	-19.60
8.00	-3939.67	0.00	-47.36	8.64	-14.64	-19.53
9.00	-3939.58	0.00	-53.28	8.62	-14.55	-19.46
10.00	-3939.48	0.00	-59.20	8.59	-14.46	-19.40
11.00	-3939.37	0.00	-65.12	8.68	-14.71	-19.19
12.00	-3939.25	0.00	-71.03	8.78	-15.02	-18.95
13.00	-3939.12	0.00	-76.95	8.88	-15.33	-18.71
14.00	-3938.97	0.00	-82.87	8.98	-15.64	-18.47
15.00	-3938.82	0.00	-88.79	9.09	-15.96	-18.22
16.00	-3938.66	0.00	-94.71	9.19	-16.28	-17.97
17.00	-3938.49	0.00	-100.62	9.29	-16.60	-17.73
18.00	-3938.31	0.00	-106.54	9.39	-16.92	-17.47
19.00	-3938.11	0.00	-112.46	9.48	-17.24	-17.22
20.00	-3937.91	0.00	-118.37	9.55	-17.53	-17.02
21.00	-3937.70	0.00	-124.29	9.46	-17.61	-17.08
22.00	-3937.47	0.00	-130.21	9.38	-17.70	-17.15
23.00	-3937.24	0.00	-136.12	9.29	-17.79	-17.22
24.00	-3936.99	0.00	-142.04	9.21	-17.88	-17.28
25.00	-3936.74	0.00	-147.95	9.12	-17.97	-17.36
26.00	-3936.47	0.00	-153.87	9.03	-18.06	-17.43
27.00	-3936.19	0.00	-159.78	8.94	-18.15	-17.51
28.00	-3935.91	0.00	-165.69	8.85	-18.25	-17.58
29.00	-3935.61	0.00	-171.61	8.76	-18.34	-17.66
30.00	-3935.30	0.00	-177.52	8.72	-18.25	-17.77
31.00	-3934.98	0.00	-183.43	8.72	-17.98	-17.89
32.00	-3934.65	0.00	-189.34	8.72	-17.71	-18.02
33.00	-3934.31	0.00	-195.25	8.72	-17.44	-18.15
34.00	-3933.96	0.00	-201.16	8.72	-17.16	-18.29
35.00	-3933.60	0.00	-207.07	8.72	-16.88	-18.43
36.00	-3933.23	0.00	-212.98	8.72	-16.60	-18.58
37.00	-3932.85	0.00	-218.89	8.72	-16.32	-18.73
38.00	-3932.46	0.00	-224.79	8.73	-16.04	-18.89
39.00	-3932.06	0.00	-230.70	8.73	-15.75	-19.05
40.00	-3931.65	0.00	-236.60	8.82	-15.84	-19.09
41.00	-3931.22	0.00	-242.51	8.92	-16.02	-19.11
42.00	-3930.79	0.00	-248.41	9.02	-16.19	-19.14
43.00	-3930.34	0.00	-254.32	9.13	-16.37	-19.16
44.00	-3929.89	0.00	-260.22	9.23	-16.55	-19.18
45.00	-3929.43	0.00	-266.12	9.34	-16.72	-19.21
46.00	-3928.95	0.00	-272.02	9.44	-16.91	-19.23
47.00	-3928.47	0.00	-277.93	9.54	-17.10	-19.25
48.00	-3927.97	0.00	-283.83	9.64	-17.29	-19.28
49.00	-3927.47	0.00	-289.72	9.73	-17.48	-19.30
50.00	-3926.95	0.00	-295.62	9.74	-17.66	-19.29
51.00	-3926.42	0.00	-301.52	9.76	-17.84	-19.27
52.00	-3925.88	0.00	-307.41	9.78	-18.02	-19.25
53.00	-3925.34	0.00	-313.31	9.81	-18.19	-19.22
54.00	-3924.78	0.00	-319.20	9.84	-18.36	-19.20
55.00	-3924.21	0.00	-325.10	9.87	-18.53	-19.16
56.00	-3923.63	0.00	-330.99	9.91	-18.70	-19.13
57.00	-3923.04	0.00	-336.88	9.96	-18.86	-19.09
58.00	-3922.44	0.00	-342.77	10.00	-19.03	-19.04
59.00	-3921.83	0.00	-348.66	9.97	-19.04	-18.98
