AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	63.37	15.82	17.51
2.00	2785.96	2785.96	-11.84	63.61	15.92	17.53
3.00	2785.94	2785.94	-17.76	63.85	16.02	17.55
4.00	2785.91	2785.91	-23.68	64.09	16.12	17.56
5.00	2785.88	2785.88	-29.60	64.33	16.22	17.58
6.00	2785.84	2785.84	-35.52	64.58	16.32	17.60
7.00	2785.79	2785.79	-41.44	64.82	16.42	17.62
8.00	2785.74	2785.74	-47.36	65.06	16.52	17.64
9.00	2785.67	2785.67	-53.28	65.30	16.62	17.66
10.00	2785.60	2785.60	-59.20	65.55	16.72	17.68
11.00	2785.53	2785.53	-65.12	65.73	16.83	17.72
12.00	2785.44	2785.44	-71.03	65.91	16.95	17.76
13.00	2785.35	2785.35	-76.95	66.08	17.06	17.81
14.00	2785.25	2785.25	-82.87	66.26	17.18	17.85
15.00	2785.14	2785.14	-88.79	66.43	17.29	17.90
16.00	2785.03	2785.03	-94.71	66.60	17.41	17.94
17.00	2784.91	2784.91	-100.62	66.78	17.52	17.99
18.00	2784.78	2784.78	-106.54	66.95	17.64	18.04
19.00	2784.64	2784.64	-112.46	67.12	17.75	18.08
20.00	2784.50	2784.50	-118.37	67.31	17.88	18.13
21.00	2784.34	2784.34	-124.29	67.55	18.05	18.20
22.00	2784.19	2784.19	-130.21	67.79	18.22	18.27
23.00	2784.02	2784.02	-136.12	68.03	18.39	18.34
24.00	2783.85	2783.85	-142.04	68.27	18.56	18.41
25.00	2783.66	2783.66	-147.95	68.51	18.74	18.48
26.00	2783.48	2783.48	-153.87	68.75	18.91	18.55
27.00	2783.28	2783.28	-159.78	69.00	19.08	18.62
28.00	2783.08	2783.08	-165.69	69.24	19.25	18.70
29.00	2782.87	2782.87	-171.61	69.48	19.42	18.77
30.00	2782.65	2782.65	-177.52	69.67	19.54	18.81
31.00	2782.42	2782.42	-183.43	69.82	19.60	18.82
32.00	2782.19	2782.19	-189.34	69.96	19.66	18.83
33.00	2781.95	2781.95	-195.25	70.10	19.72	18.84
34.00	2781.70	2781.70	-201.16	70.24	19.79	18.85
35.00	2781.45	2781.45	-207.07	70.38	19.85	18.86
36.00	2781.19	2781.19	-212.98	70.52	19.92	18.87
37.00	2780.92	2780.92	-218.89	70.66	19.99	18.89
38.00	2780.64	2780.64	-224.79	70.80	20.05	18.90
39.00	2780.36	2780.36	-230.70	70.94	20.12	18.92
40.00	2780.07	2780.07	-236.60	71.06	20.20	18.92
41.00	2779.77	2779.77	-242.51	71.17	20.28	18.92
42.00	2779.46	2779.46	-248.41	71.28	20.36	18.91
43.00	2779.15	2779.15	-254.32	71.40	20.44	18.91
44.00	2778.83	2778.83	-260.22	71.51	20.52	18.91
45.00	2778.50	2778.50	-266.12	71.62	20.60	18.90
46.00	2778.16	2778.16	-272.02	71.73	20.68	18.90
47.00	2777.82	2777.82	-277.93	71.85	20.76	18.90
48.00	2777.47	2777.47	-283.83	71.96	20.84	18.90
49.00	2777.11	2777.11	-289.72	72.07	20.93	18.89
50.00	2776.74	2776.74	-295.62	72.19	21.03	18.89
51.00	2776.37	2776.37	-301.52	72.30	21.14	18.88
52.00	2775.99	2775.99	-307.41	72.41	21.25	18.88
53.00	2775.60	2775.60	-313.31	72.53	21.36	18.87
54.00	2775.21	2775.21	-319.20	72.64	21.47	18.87
55.00	2774.81	2774.81	-325.10	72.75	21.57	18.86
56.00	2774.40	2774.40	-330.99	72.87	21.68	18.86
57.00	2773.98	2773.98	-336.88	72.98	21.79	18.85
58.00	2773.56	2773.56	-342.77	73.10	21.90	18.85
59.00	2773.13	2773.13	-348.66	73.22	22.00	18.85
60.00	2772.69	2772.69	-354.55	73.35	22.07	18.86
61.00	2772.24	2772.24	-360.43	73.48	22.15	18.87
62.00	2771.79	2771.79	-366.32	73.62	22.23	18.87
63.00	2771.33	2771.33	-372.20	73.75	22.31	18.88
64.00	2770.86	2770.86	-378.09	73.88	22.39	18.89
65.00	2770.38	2770.38	-383.97	74.02	22.47	18.90
66.00	2769.90	2769.90	-389.85	74.15	22.56	18.91
67.00	2769.41	2769.41	-395.73	74.29	22.64	18.92
68.00	2768.91	2768.91	-401.61	74.43	22.72	18.93
69.00	2768.41	2768.41	-407.49	74.55	22.80	18.93
70.00	2767.90	2767.90	-413.37	74.68	22.88	18.93
71.00	2767.38	2767.38	-419.24	74.80	22.96	18.93
72.00	2766.85	2766.85	-425.11	74.92	23.04	18.93
73.00	2766.32	2766.32	-430.99	75.05	23.12	18.93
74.00	2765.77	2765.77	-436.86	75.17	23.21	18.93
75.00	2765.23	2765.23	-442.73	75.29	23.29	18.93
76.00	2764.67	2764.67	-448.60	75.42	23.37	18.93
77.00	2764.11	2764.11	-454.46	75.54	23.45	18.93
78.00	2763.53	2763.53	-460.33	75.66	23.54	18.93
79.00	2762.96	2762.96	-466.19	75.79	23.60	18.93
80.00	2762.37	2762.37	-472.06	75.91	23.67	18.92
81.00	2761.78	2761.78	-477.92	76.04	23.73	18.91
82.00	2761.18	2761.18	-483.78	76.16	23.80	18.91
83.00	2760.57	2760.57	-489.64	76.29	23.86	18.90
84.00	2759.95	2759.95	-495.50	76.41	23.93	18.90
85.00	2759.33	2759.33	-501.35	76.54	23.99	18.89
86.00	2758.71	2758.71	-507.21	76.66	24.06	18.89
87.00	2758.07	2758.07	-513.06	76.79	24.13	18.88
88.00	2757.42	2757.42	-518.91	76.92	24.19	18.88
89.00	2756.77	2756.77	-524.76	77.04	24.26	18.86
90.00	2756.11	2756.11	-530.60	77.16	24.33	18.84
91.00	2755.45	2755.45	-536.45	77.27	24.41	18.82
92.00	2754.77	2754.77	-542.30	77.39	24.48	18.80
93.00	2754.09	2754.09	-548.14	77.51	24.55	18.78
94.00	2753.41	2753.41	-553.98	77.63	24.62	18.76
95.00	2752.71	2752.71	-559.82	77.75	24.69	18.74
96.00	2752.01	2752.01	-565.66	77.87	24.77	18.72
97.00	2751.30	2751.30	-571.49	78.00	24.84	18.70
98.00	2750.58	2750.58	-577.33	78.12	24.92	18.67
99.00	2749.86	2749.86	-583.16	78.24	24.99	18.64
100.00	2749.13	2749.13	-588.99	78.36	25.07	18.62
101.00	2748.39	2748.39	-594.82	78.48	25.15	18.59
102.00	2747.64	2747.64	-600.65	78.60	25.23	18.56
103.00	2746.89	2746.89	-606.47	78.72	25.31	18.53
104.00	2746.13	2746.13	-612.30	78.84	25.38	18.50
105.00	2745.36	2745.36	-618.12	78.97	25.46	18.47
106.00	2744.59	2744.59	-623.94	79.09	25.54	18.45
107.00	2743.80	2743.80	-629.76	79.21	25.62	18.42
108.00	2743.01	2743.01	-635.57	79.34	25.69	18.39
109.00	2742.22	2742.22	-641.39	79.46	25.77	18.35
110.00	2741.41	2741.41	-647.20	79.58	25.85	18.32
111.00	2740.60	2740.60	-653.01	79.71	25.93	18.29
112.00	2739.78	2739.78	-658.82	79.83	26.00	18.26
113.00	2738.96	2738.96	-664.62	79.96	26.08	18.23
114.00	2738.12	2738.12	-670.43	80.09	26.16	18.20
115.00	2737.28	2737.28	-676.23	80.21	26.23	18.17
116.00	2736.44	2736.44	-682.03	80.34	26.31	18.14
117.00	2735.58	2735.58	-687.83	80.47	26.39	18.11
118.00	2734.72	2734.72	-693.62	80.60	26.46	18.07
119.00	2733.85	2733.85	-699.42	80.73	26.53	18.04
120.00	2732.97	2732.97	-705.21	80.85	26.60	18.01
121.00	2732.09	2732.09	-711.00	80.98	26.68	17.97
122.00	2731.20	2731.20	-716.79	81.11	26.75	17.94
123.00	2730.30	2730.30	-722.57	81.24	26.83	17.90
124.00	2729.40	2729.40	-728.35	81.37	26.90	17.87
125.00	2728.48	2728.48	-734.13	81.50	26.98	17.83
126.00	2727.56	2727.56	-739.91	81.63	27.05	17.79
127.00	2726.64	2726.64	-745.69	81.76	27.13	17.76
128.00	2725.70	2725.70	-751.46	81.88	27.21	17.72
129.00	2724.76	2724.76	-757.24	82.00	27.29	17.67
130.00	2723.81	2723.81	-763.01	82.13	27.36	17.63
131.00	2722.86	2722.86	-768.77	82.25	27.44	17.58
132.00	2721.89	2721.89	-774.54	82.37	27.52	17.54
133.00	2720.92	2720.92	-780.30	82.50	27.60	17.50
134.00	2719.95	2719.95	-786.06	82.62	27.67	17.45
135.00	2718.96	2718.96	-791.82	82.75	27.75	17.41
136.00	2717.97	2717.97	-797.57	82.87	27.83	17.37
137.00	2716.97	2716.97	-803.33	83.00	27.91	17.32
138.00	2715.96	2715.96	-809.07	83.12	27.98	17.28
139.00	2714.95	2714.95	-814.82	83.24	28.06	17.23
140.00	2713.93	2713.93	-820.57	83.36	28.13	17.18
141.00	2712.90	2712.90	-826.31	83.48	28.20	17.13
142.00	2711.87	2711.87	-832.05	83.60	28.28	17.09
143.00	2710.83	2710.83	-837.79	83.73	28.35	17.04
144.00	2709.78	2709.78	-843.53	83.85	28.43	16.99
145.00	2708.72	2708.72	-849.26	83.97	28.50	16.94
146.00	2707.66	2707.66	-854.99	84.10	28.58	16.89
147.00	2706.59	2706.59	-860.71	84.22	28.66	16.85
148.00	2705.51	2705.51	-866.44	84.34	28.73	16.78
149.00	2704.43	2704.43	-872.16	84.45	28.81	16.72
150.00	2703.33	2703.33	-877.88	84.57	28.88	16.66
151.00	2702.23	2702.23	-883.60	84.69	28.96	16.60
152.00	2701.13	2701.13	-889.31	84.80	29.04	16.53
153.00	2700.01	2700.01	-895.02	84.92	29.11	16.47
154.00	2698.89	2698.89	-900.73	85.04	29.19	16.41
155.00	2697.76	2697.76	-906.44	85.16	29.27	16.34
156.00	2696.63	2696.63	-912.14	85.28	29.35	16.28
157.00	2695.49	2695.49	-917.84	85.39	29.43	16.22
158.00	2694.34	2694.34	-923.54	85.51	29.51	16.16
159.00	2693.18	2693.18	-929.23	85.62	29.59	16.10
160.00	2692.02	2692.02	-934.93	85.73	29.68	16.04
161.00	2690.85	2690.85	-940.62	85.84	29.76	15.98
162.00	2689.67	2689.67	-946.30	85.95	29.84	15.92
163.00	2688.49	2688.49	-951.99	86.06	29.93	15.86
164.00	2687.30	2687.30	-957.67	86.17	30.01	15.80
165.00	2686.10	2686.10	-963.34	86.28	30.09	15.73
166.00	2684.89	2684.89	-969.02	86.39	30.18	15.67
167.00	2683.68	2683.68	-974.69	86.50	30.26	15.61
168.00	2682.46	2682.46	-980.36	86.63	30.35	15.55
169.00	2681.23	2681.23	-986.03	86.76	30.43	15.48
170.00	2680.00	2680.00	-991.69	86.89	30.51	15.42
171.00	2678.76	2678.76	-997.35	87.02	30.60	15.36
172.00	2677.51	2677.51	-1003.00	87.15	30.68	15.29
173.00	2676.25	2676.25	-1008.66	87.28	30.77	15.22
174.00	2674.99	2674.99	-1014.31	87.41	30.85	15.16
175.00	2673.72	2673.72	-1019.96	87.53	30.94	15.09
176.00	2672.44	2672.44	-1025.60	87.66	31.02	15.02
177.00	2671.16	2671.16	-1031.24	87.79	31.11	14.96
178.00	2669.87	2669.87	-1036.88	87.91	31.19	14.89
179.00	2668.57	2668.57	-1042.51	88.02	31.26	14.82
180.00	2667.27	2667.27	-1048.15	88.14	31.34	14.75
181.00	2665.96	2665.96	-1053.78	88.26	31.42	14.68
182.00	2664.64	2664.64	-1059.40	88.37	31.49	14.60
183.00	2663.31	2663.31	-1065.02	88.49	31.57	14.53
184.00	2661.98	2661.98	-1070.64	88.60	31.65	14.46
185.00	2660.64	2660.64	-1076.26	88.72	31.73	14.39
186.00	2659.29	2659.29	-1081.87	88.83	31.81	14.31
187.00	2657.94	2657.94	-1087.48	88.94	31.89	14.24
188.00	2656.58	2656.58	-1093.08	89.05	31.97	14.16
189.00	2655.21	2655.21	-1098.69	89.16	32.04	14.07
190.00	2653.84	2653.84	-1104.29	89.27	32.12	13.99
191.00	2652.46	2652.46	-1109.88	89.37	32.19	13.91
192.00	2651.07	2651.07	-1115.47	89.48	32.27	13.83
193.00	2649.67	2649.67	-1121.06	89.59	32.34	13.74
194.00	2648.27	2648.27	-1126.65	89.70	32.42	13.66
195.00	2646.86	2646.86	-1132.23	89.81	32.49	13.58
196.00	2645.44	2645.44	-1137.81	89.92	32.57	13.49
197.00	2644.02	2644.02	-1143.38	90.03	32.65	13.41
198.00	2642.59	2642.59	-1148.96	90.14	32.72	13.33
