AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1188.00	-1142.42	0.00	-2972.32	-11.47	-18.57	-1.04
1189.00	-1147.66	0.00	-2969.46	-11.77	-18.72	-0.94
1190.00	-1152.90	0.00	-2966.60	-12.06	-18.86	-0.81
1191.00	-1158.13	0.00	-2963.72	-12.34	-18.98	-0.67
1192.00	-1163.36	0.00	-2960.84	-12.63	-19.08	-0.50
1193.00	-1168.58	0.00	-2957.95	-12.91	-19.16	-0.31
1194.00	-1173.80	0.00	-2955.04	-13.19	-19.23	-0.10
1195.00	-1179.01	0.00	-2952.14	-13.47	-19.27	0.13
1196.00	-1184.22	0.00	-2949.22	-13.74	-19.30	0.39
1197.00	-1189.42	0.00	-2946.29	-14.01	-19.21	0.64
1198.00	-1194.62	0.00	-2943.35	-14.26	-19.12	0.88
1199.00	-1199.81	0.00	-2940.40	-14.49	-19.03	1.12
1200.00	-1205.00	0.00	-2937.45	-14.70	-18.95	1.36
1201.00	-1210.18	0.00	-2934.48	-14.88	-18.86	1.59
1202.00	-1215.36	0.00	-2931.51	-15.04	-18.77	1.82
1203.00	-1220.53	0.00	-2928.53	-15.18	-18.69	2.04
1204.00	-1225.69	0.00	-2925.54	-15.30	-18.60	2.26
1205.00	-1230.86	0.00	-2922.54	-15.40	-18.52	2.48
1206.00	-1236.01	0.00	-2919.53	-15.47	-18.44	2.69
1207.00	-1241.16	0.00	-2916.51	-15.57	-18.42	2.84
1208.00	-1246.31	0.00	-2913.48	-15.66	-18.45	2.93
1209.00	-1251.45	0.00	-2910.45	-15.75	-18.47	3.04
1210.00	-1256.58	0.00	-2907.40	-15.86	-18.50	3.16
1211.00	-1261.71	0.00	-2904.35	-15.98	-18.51	3.29
1212.00	-1266.83	0.00	-2901.29	-16.11	-18.52	3.44
1213.00	-1271.95	0.00	-2898.21	-16.26	-18.53	3.60
1214.00	-1277.06	0.00	-2895.14	-16.42	-18.52	3.77
1215.00	-1282.17	0.00	-2892.05	-16.60	-18.52	3.96
1216.00	-1287.27	0.00	-2888.95	-16.79	-18.50	4.16
1217.00	-1292.37	0.00	-2885.84	-16.99	-18.49	4.38
1218.00	-1297.46	0.00	-2882.73	-17.21	-18.46	4.60
1219.00	-1302.54	0.00	-2879.61	-17.22	-18.48	4.82
1220.00	-1307.62	0.00	-2876.47	-17.15	-18.52	5.02
1221.00	-1312.70	0.00	-2873.33	-17.06	-18.56	5.22
1222.00	-1317.77	0.00	-2870.18	-16.95	-18.60	5.41
1223.00	-1322.83	0.00	-2867.02	-16.82	-18.64	5.59
1224.00	-1327.89	0.00	-2863.85	-16.67	-18.67	5.77
1225.00	-1332.94	0.00	-2860.68	-16.55	-18.71	5.96
1226.00	-1337.98	0.00	-2857.49	-16.50	-18.76	6.17
1227.00	-1343.02	0.00	-2854.30	-16.47	-18.82	6.39
1228.00	-1348.06	0.00	-2851.09	-16.45	-18.88	6.62
1229.00	-1353.09	0.00	-2847.88	-16.45	-18.94	6.87
1230.00	-1358.11	0.00	-2844.66	-16.62	-18.99	7.07
1231.00	-1363.13	0.00	-2841.44	-16.99	-19.03	7.19
1232.00	-1368.14	0.00	-2838.20	-17.35	-19.06	7.31
1233.00	-1373.15	0.00	-2834.95	-17.71	-19.07	7.43
1234.00	-1378.15	0.00	-2831.70	-18.06	-19.08	7.54
1235.00	-1383.14	0.00	-2828.43	-18.41	-19.07	7.64
1236.00	-1388.13	0.00	-2825.16	-18.75	-19.05	7.74
1237.00	-1393.12	0.00	-2821.88	-19.08	-19.02	7.83
1238.00	-1398.09	0.00	-2818.59	-19.41	-18.99	7.91
1239.00	-1403.07	0.00	-2815.30	-19.73	-18.94	7.99
1240.00	-1408.03	0.00	-2811.99	-20.05	-18.87	8.06
1241.00	-1412.99	0.00	-2808.67	-20.35	-18.80	8.13
1242.00	-1417.94	0.00	-2805.35	-20.29	-18.53	8.03
1243.00	-1422.89	0.00	-2802.02	-20.28	-18.32	7.99
1244.00	-1427.84	0.00	-2798.68	-20.29	-18.13	7.96
1245.00	-1432.77	0.00	-2795.33	-20.30	-17.98	7.95
1246.00	-1437.70	0.00	-2791.97	-20.31	-17.86	7.94
1247.00	-1442.63	0.00	-2788.61	-20.32	-17.78	7.94
1248.00	-1447.55	0.00	-2785.23	-20.34	-17.72	7.95
1249.00	-1452.46	0.00	-2781.85	-20.35	-17.69	7.97
1250.00	-1457.37	0.00	-2778.46	-20.37	-17.70	8.00
1251.00	-1462.27	0.00	-2775.06	-20.40	-17.74	8.04
1252.00	-1467.16	0.00	-2771.65	-20.42	-17.80	8.09
1253.00	-1472.05	0.00	-2768.23	-20.48	-17.95	8.17
1254.00	-1476.93	0.00	-2764.81	-20.54	-18.16	8.28
1255.00	-1481.81	0.00	-2761.38	-20.55	-18.38	8.34
1256.00	-1486.68	0.00	-2757.93	-20.52	-18.59	8.34
1257.00	-1491.55	0.00	-2754.48	-20.42	-18.79	8.29
1258.00	-1496.41	0.00	-2751.02	-20.28	-18.98	8.20
1259.00	-1501.26	0.00	-2747.56	-20.13	-19.17	8.07
1260.00	-1506.10	0.00	-2744.08	-20.32	-19.31	8.07
1261.00	-1510.94	0.00	-2740.60	-20.51	-19.44	8.09
1262.00	-1515.78	0.00	-2737.11	-20.71	-19.55	8.13
1263.00	-1520.61	0.00	-2733.61	-20.92	-19.65	8.18
1264.00	-1525.43	0.00	-2730.10	-21.13	-19.74	8.26
1265.00	-1530.24	0.00	-2726.58	-21.48	-19.73	8.44
1266.00	-1535.05	0.00	-2723.05	-21.90	-19.65	8.66
1267.00	-1539.85	0.00	-2719.52	-22.28	-19.55	8.85
1268.00	-1544.65	0.00	-2715.98	-22.62	-19.42	9.00
1269.00	-1549.44	0.00	-2712.43	-22.91	-19.26	9.12
1270.00	-1554.23	0.00	-2708.87	-23.16	-19.08	9.20
1271.00	-1559.00	0.00	-2705.30	-23.36	-18.87	9.25
1272.00	-1563.77	0.00	-2701.73	-23.52	-18.64	9.27
1273.00	-1568.54	0.00	-2698.14	-23.64	-18.38	9.25
1274.00	-1573.30	0.00	-2694.55	-23.72	-18.09	9.20
1275.00	-1578.05	0.00	-2690.95	-23.75	-17.78	9.11
1276.00	-1582.80	0.00	-2687.35	-24.13	-17.55	9.10
1277.00	-1587.54	0.00	-2683.73	-24.74	-17.51	9.25
1278.00	-1592.27	0.00	-2680.11	-25.40	-17.62	9.47
1279.00	-1597.00	0.00	-2676.47	-26.01	-17.75	9.65
1280.00	-1601.72	0.00	-2672.83	-26.55	-17.92	9.81
1281.00	-1606.43	0.00	-2669.18	-27.02	-18.12	9.93
1282.00	-1611.14	0.00	-2665.53	-27.43	-18.35	10.03
1283.00	-1615.84	0.00	-2661.86	-27.78	-18.61	10.09
1284.00	-1620.54	0.00	-2658.19	-28.06	-18.90	10.12
1285.00	-1625.23	0.00	-2654.51	-28.28	-19.23	10.12
1286.00	-1629.91	0.00	-2650.82	-28.44	-19.58	10.08
1287.00	-1634.58	0.00	-2647.12	-28.53	-19.97	10.02
1288.00	-1639.25	0.00	-2643.42	-28.55	-20.39	9.92
1289.00	-1643.91	0.00	-2639.70	-28.72	-20.68	9.79
1290.00	-1648.57	0.00	-2635.98	-29.14	-20.74	9.65
1291.00	-1653.22	0.00	-2632.25	-29.73	-20.66	9.62
1292.00	-1657.86	0.00	-2628.51	-30.53	-20.32	9.78
1293.00	-1662.50	0.00	-2624.77	-31.30	-19.95	9.97
1294.00	-1667.13	0.00	-2621.01	-32.03	-19.54	10.19
1295.00	-1671.75	0.00	-2617.25	-32.72	-19.10	10.43
1296.00	-1676.37	0.00	-2613.48	-33.37	-18.62	10.70
1297.00	-1680.97	0.00	-2609.70	-33.99	-18.12	11.00
1298.00	-1685.58	0.00	-2605.92	-34.56	-17.57	11.32
1299.00	-1690.17	0.00	-2602.13	-35.10	-16.99	11.67
1300.00	-1694.76	0.00	-2598.32	-35.60	-16.38	12.04
1301.00	-1699.34	0.00	-2594.52	-36.02	-15.76	12.43
1302.00	-1703.92	0.00	-2590.70	-36.00	-15.46	12.71
1303.00	-1708.49	0.00	-2586.87	-35.92	-15.22	12.96
1304.00	-1713.05	0.00	-2583.04	-35.77	-15.04	13.21
1305.00	-1717.61	0.00	-2579.20	-35.56	-14.92	13.44
1306.00	-1722.15	0.00	-2575.35	-35.32	-14.90	13.66
1307.00	-1726.70	0.00	-2571.49	-35.23	-15.07	13.89
1308.00	-1731.23	0.00	-2567.63	-35.19	-15.28	14.14
1309.00	-1735.76	0.00	-2563.76	-35.21	-15.53	14.43
1310.00	-1740.28	0.00	-2559.88	-35.29	-15.82	14.74
1311.00	-1744.80	0.00	-2555.99	-35.42	-16.14	15.08
1312.00	-1749.30	0.00	-2552.10	-35.62	-16.51	15.45
1313.00	-1753.81	0.00	-2548.19	-35.88	-16.92	15.85
1314.00	-1758.30	0.00	-2544.28	-36.13	-17.11	16.15
1315.00	-1762.79	0.00	-2540.36	-36.28	-16.95	16.31
1316.00	-1767.27	0.00	-2536.44	-36.34	-16.72	16.46
1317.00	-1771.74	0.00	-2532.50	-36.33	-16.42	16.59
1318.00	-1776.21	0.00	-2528.56	-36.23	-16.03	16.71
1319.00	-1780.67	0.00	-2524.61	-36.05	-15.57	16.81
1320.00	-1785.12	0.00	-2520.65	-35.80	-15.03	16.90
1321.00	-1789.56	0.00	-2516.69	-35.45	-14.32	16.95
1322.00	-1794.00	0.00	-2512.71	-35.16	-13.56	17.01
1323.00	-1798.43	0.00	-2508.73	-34.95	-12.83	17.08
1324.00	-1802.86	0.00	-2504.75	-34.82	-12.12	17.16
1325.00	-1807.27	0.00	-2500.75	-34.77	-11.45	17.26
1326.00	-1811.69	0.00	-2496.75	-34.80	-10.79	17.36
1327.00	-1816.09	0.00	-2492.74	-35.13	-10.41	17.71
1328.00	-1820.48	0.00	-2488.72	-35.59	-10.19	18.17
1329.00	-1824.87	0.00	-2484.69	-36.00	-10.01	18.58
1330.00	-1829.25	0.00	-2480.66	-36.37	-9.85	18.93
1331.00	-1833.63	0.00	-2476.62	-36.69	-9.73	19.22
1332.00	-1838.00	0.00	-2472.57	-36.97	-9.63	19.47
1333.00	-1842.36	0.00	-2468.51	-37.21	-9.56	19.66
1334.00	-1846.71	0.00	-2464.45	-37.41	-9.52	19.80
1335.00	-1851.06	0.00	-2460.38	-37.73	-9.52	19.92
1336.00	-1855.40	0.00	-2456.30	-38.25	-9.55	20.13
1337.00	-1859.73	0.00	-2452.21	-38.72	-9.56	20.41
1338.00	-1864.05	0.00	-2448.12	-39.14	-9.56	20.76
1339.00	-1868.37	0.00	-2444.02	-39.52	-9.54	21.19
1340.00	-1872.68	0.00	-2439.91	-39.97	-9.56	21.76
