AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	0.00	3939.99	-5.92	4.88	12.98	89.79
2.00	0.00	3939.98	-11.84	4.84	13.02	89.79
3.00	0.00	3939.95	-17.76	4.80	13.06	89.79
4.00	0.00	3939.92	-23.68	4.75	13.11	89.79
5.00	0.00	3939.87	-29.60	4.71	13.15	89.79
6.00	0.00	3939.81	-35.52	4.67	13.20	89.78
7.00	0.00	3939.74	-41.44	4.63	13.24	89.78
8.00	0.00	3939.67	-47.36	4.59	13.29	89.78
9.00	0.00	3939.58	-53.28	4.56	13.34	89.78
10.00	0.00	3939.48	-59.20	4.52	13.39	89.78
11.00	0.00	3939.37	-65.12	4.57	13.65	89.74
12.00	0.00	3939.25	-71.03	4.63	13.96	89.70
13.00	0.00	3939.12	-76.95	4.70	14.26	89.66
14.00	0.00	3938.97	-82.87	4.76	14.57	89.62
15.00	0.00	3938.82	-88.79	4.83	14.88	89.58
16.00	0.00	3938.66	-94.71	4.90	15.18	89.54
17.00	0.00	3938.49	-100.62	4.97	15.49	89.50
18.00	0.00	3938.31	-106.54	5.05	15.79	89.46
19.00	0.00	3938.11	-112.46	5.12	16.10	89.43
20.00	0.00	3937.91	-118.37	5.25	16.40	89.38
21.00	0.00	3937.70	-124.29	5.58	16.70	89.28
22.00	0.00	3937.47	-130.21	5.91	17.00	89.19
23.00	0.00	3937.24	-136.12	6.25	17.30	89.10
24.00	0.00	3936.99	-142.04	6.58	17.61	89.01
25.00	0.00	3936.74	-147.95	6.91	17.91	88.93
26.00	0.00	3936.47	-153.87	7.24	18.22	88.85
27.00	0.00	3936.19	-159.78	7.56	18.52	88.78
28.00	0.00	3935.91	-165.69	7.89	18.83	88.71
29.00	0.00	3935.61	-171.61	8.21	19.14	88.64
30.00	0.00	3935.30	-177.52	8.54	19.30	88.68
31.00	0.00	3934.98	-183.43	8.86	19.32	88.81
32.00	0.00	3934.65	-189.34	9.19	19.34	88.93
33.00	0.00	3934.31	-195.25	9.51	19.36	89.04
34.00	0.00	3933.96	-201.16	9.84	19.38	89.15
35.00	0.00	3933.60	-207.07	10.16	19.40	89.26
36.00	0.00	3933.23	-212.98	10.48	19.43	89.36
37.00	0.00	3932.85	-218.89	10.81	19.45	89.45
38.00	0.00	3932.46	-224.79	11.13	19.48	89.54
39.00	0.00	3932.06	-230.70	11.45	19.50	89.61
40.00	0.00	3931.65	-236.60	11.46	19.50	89.50
41.00	0.00	3931.22	-242.51	11.41	19.49	89.36
42.00	0.00	3930.79	-248.41	11.35	19.47	89.21
43.00	0.00	3930.34	-254.32	11.30	19.46	89.07
44.00	0.00	3929.89	-260.22	11.25	19.44	88.93
45.00	0.00	3929.43	-266.12	11.20	19.42	88.79
46.00	0.00	3928.95	-272.02	11.14	19.39	88.66
47.00	0.00	3928.47	-277.93	11.09	19.37	88.52
48.00	0.00	3927.97	-283.83	11.04	19.33	88.39
49.00	0.00	3927.47	-289.72	10.99	19.32	88.25
50.00	0.00	3926.95	-295.62	10.95	19.44	88.07
51.00	0.00	3926.42	-301.52	10.91	19.56	87.89
52.00	0.00	3925.88	-307.41	10.88	19.68	87.71
53.00	0.00	3925.34	-313.31	10.84	19.79	87.53
54.00	0.00	3924.78	-319.20	10.80	19.91	87.36
55.00	0.00	3924.21	-325.10	10.76	20.02	87.19
56.00	0.00	3923.63	-330.99	10.72	20.14	87.03
57.00	0.00	3923.04	-336.88	10.68	20.25	86.86
58.00	0.00	3922.44	-342.77	10.64	20.36	86.71
59.00	0.00	3921.83	-348.66	10.71	20.52	86.55
60.00	0.00	3921.21	-354.55	10.90	20.76	86.39
61.00	0.00	3920.58	-360.43	11.09	21.00	86.24
62.00	0.00	3919.94	-366.32	11.27	21.25	86.08
63.00	0.00	3919.29	-372.20	11.45	21.50	85.92
64.00	0.00	3918.63	-378.09	11.63	21.76	85.77
65.00	0.00	3917.95	-383.97	11.80	22.03	85.62
66.00	0.00	3917.27	-389.85	11.97	22.31	85.47
67.00	0.00	3916.58	-395.73	12.13	22.59	85.31
68.00	0.00	3915.87	-401.61	12.29	22.87	85.16
69.00	0.00	3915.16	-407.49	12.45	23.03	84.98
70.00	0.00	3914.43	-413.37	12.60	23.14	84.79
71.00	0.00	3913.70	-419.24	12.76	23.25	84.60
72.00	0.00	3912.95	-425.11	12.90	23.37	84.40
73.00	0.00	3912.20	-430.99	13.05	23.48	84.21
74.00	0.00	3911.43	-436.86	13.18	23.59	84.01
75.00	0.00	3910.66	-442.73	13.32	23.71	83.82
76.00	0.00	3909.87	-448.60	13.45	23.82	83.62
77.00	0.00	3909.07	-454.46	13.57	23.94	83.42
78.00	0.00	3908.27	-460.33	13.69	24.05	83.23
79.00	0.00	3907.45	-466.19	13.58	24.45	83.21
80.00	0.00	3906.62	-472.06	13.47	24.85	83.20
81.00	0.00	3905.78	-477.92	13.36	25.25	83.20
82.00	0.00	3904.93	-483.78	13.26	25.64	83.20
83.00	0.00	3904.07	-489.64	13.16	26.02	83.21
84.00	0.00	3903.20	-495.50	13.05	26.40	83.23
85.00	0.00	3902.32	-501.35	12.96	26.78	83.25
86.00	0.00	3901.43	-507.21	12.86	27.15	83.28
87.00	0.00	3900.54	-513.06	12.76	27.51	83.32
88.00	0.00	3899.62	-518.91	12.72	27.76	83.32
89.00	0.00	3898.70	-524.76	12.84	27.59	83.20
90.00	0.00	3897.77	-530.60	12.98	27.43	83.09
91.00	0.00	3896.83	-536.45	13.14	27.28	82.99
92.00	0.00	3895.88	-542.30	13.32	27.13	82.90
93.00	0.00	3894.92	-548.14	13.52	26.98	82.83
94.00	0.00	3893.94	-553.98	13.74	26.84	82.78
95.00	0.00	3892.96	-559.82	13.98	26.70	82.74
96.00	0.00	3891.97	-565.66	14.24	26.56	82.71
97.00	0.00	3890.96	-571.49	14.52	26.43	82.70
98.00	0.00	3889.95	-577.33	14.83	26.41	82.68
99.00	0.00	3888.93	-583.16	15.14	26.53	82.63
100.00	0.00	3887.89	-588.99	15.45	26.67	82.57
101.00	0.00	3886.85	-594.82	15.77	26.83	82.52
102.00	0.00	3885.79	-600.65	16.07	27.00	82.45
103.00	0.00	3884.73	-606.47	16.31	27.09	82.30
104.00	0.00	3883.65	-612.30	16.54	27.17	82.13
105.00	0.00	3882.56	-618.12	16.76	27.24	81.93
106.00	0.00	3881.47	-623.94	16.98	27.30	81.72
107.00	0.00	3880.36	-629.76	17.19	27.35	81.48
108.00	0.00	3879.25	-635.57	17.23	27.56	81.39
109.00	0.00	3878.12	-641.39	17.17	27.88	81.41
110.00	0.00	3876.98	-647.20	17.12	28.21	81.43
111.00	0.00	3875.83	-653.01	17.08	28.54	81.47
112.00	0.00	3874.68	-658.82	17.05	28.87	81.53
113.00	0.00	3873.51	-664.62	17.02	29.21	81.59
114.00	0.00	3872.33	-670.43	17.01	29.56	81.67
115.00	0.00	3871.14	-676.23	17.00	29.90	81.75
116.00	0.00	3869.94	-682.03	17.00	30.26	81.86
117.00	0.00	3868.73	-687.83	17.00	30.62	81.97
118.00	0.00	3867.51	-693.62	16.90	30.73	81.67
119.00	0.00	3866.28	-699.42	16.75	30.77	81.25
120.00	0.00	3865.05	-705.21	16.61	30.83	80.85
121.00	0.00	3863.80	-711.00	16.46	30.91	80.45
122.00	0.00	3862.54	-716.79	16.31	31.01	80.07
123.00	0.00	3861.27	-722.57	16.16	31.12	79.71
124.00	0.00	3859.98	-728.35	16.01	31.25	79.35
125.00	0.00	3858.69	-734.13	15.85	31.40	79.01
126.00	0.00	3857.39	-739.91	15.70	31.57	78.67
127.00	0.00	3856.08	-745.69	15.54	31.75	78.36
128.00	0.00	3854.76	-751.46	15.59	31.53	78.21
129.00	0.00	3853.43	-757.24	15.69	31.25	78.10
130.00	0.00	3852.09	-763.01	15.80	30.98	78.01
131.00	0.00	3850.74	-768.77	15.93	30.72	77.93
132.00	0.00	3849.38	-774.54	16.08	30.45	77.86
133.00	0.00	3848.00	-780.30	16.25	30.20	77.82
134.00	0.00	3846.62	-786.06	16.43	29.94	77.78
135.00	0.00	3845.23	-791.82	16.64	29.69	77.76
136.00	0.00	3843.83	-797.57	16.86	29.45	77.76
137.00	0.00	3842.41	-803.33	17.11	29.21	77.77
138.00	0.00	3840.99	-809.07	17.36	29.61	77.66
139.00	0.00	3839.56	-814.82	17.58	30.04	77.54
140.00	0.00	3838.12	-820.57	17.77	30.48	77.42
141.00	0.00	3836.66	-826.31	17.94	30.92	77.30
142.00	0.00	3835.20	-832.05	18.07	31.37	77.18
143.00	0.00	3833.72	-837.79	18.18	31.83	77.05
144.00	0.00	3832.24	-843.53	18.26	32.29	76.92
145.00	0.00	3830.75	-849.26	18.31	32.76	76.79
146.00	0.00	3829.24	-854.99	18.33	33.24	76.65
147.00	0.00	3827.73	-860.71	18.37	33.66	76.40
148.00	0.00	3826.20	-866.44	18.54	33.70	76.32
149.00	0.00	3824.67	-872.16	18.71	33.76	76.25
150.00	0.00	3823.13	-877.88	18.88	33.82	76.17
151.00	0.00	3821.57	-883.60	19.04	33.89	76.11
152.00	0.00	3820.01	-889.31	19.19	33.97	76.04
153.00	0.00	3818.43	-895.02	19.34	34.07	75.99
154.00	0.00	3816.85	-900.73	19.49	34.17	75.93
155.00	0.00	3815.25	-906.44	19.63	34.28	75.89
156.00	0.00	3813.65	-912.14	19.76	34.40	75.84
157.00	0.00	3812.03	-917.84	19.89	34.53	75.81
158.00	0.00	3810.41	-923.54	19.94	34.40	75.70
159.00	0.00	3808.77	-929.23	19.97	34.26	75.58
160.00	0.00	3807.13	-934.93	20.00	34.14	75.45
161.00	0.00	3805.47	-940.62	20.02	34.02	75.30
162.00	0.00	3803.81	-946.30	20.03	33.91	75.13
163.00	0.00	3802.13	-951.99	20.04	33.81	74.94
164.00	0.00	3800.45	-957.67	20.03	33.71	74.74
165.00	0.00	3798.75	-963.34	20.02	33.62	74.53
166.00	0.00	3797.05	-969.02	20.00	33.55	74.29
167.00	0.00	3795.33	-974.69	19.97	33.48	74.05
168.00	0.00	3793.61	-980.36	19.97	33.95	73.79
169.00	0.00	3791.87	-986.03	19.98	34.48	73.55
170.00	0.00	3790.13	-991.69	19.97	35.01	73.31
171.00	0.00	3788.37	-997.35	19.96	35.54	73.09
