AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	3939.99	0.00	-5.92	77.77	-13.30	-4.04
2.00	3939.98	0.00	-11.84	77.95	-12.66	-3.82
3.00	3939.95	0.00	-17.76	78.12	-12.02	-3.59
4.00	3939.92	0.00	-23.68	78.29	-11.37	-3.36
5.00	3939.87	0.00	-29.60	78.46	-10.73	-3.13
6.00	3939.81	0.00	-35.52	78.64	-10.09	-2.90
7.00	3939.74	0.00	-41.44	78.81	-9.45	-2.67
8.00	3939.67	0.00	-47.36	78.98	-8.80	-2.44
9.00	3939.58	0.00	-53.28	79.15	-8.16	-2.21
10.00	3939.48	0.00	-59.20	79.32	-7.52	-1.98
11.00	3939.37	0.00	-65.12	79.56	-7.40	-1.83
12.00	3939.25	0.00	-71.03	79.82	-7.38	-1.69
13.00	3939.12	0.00	-76.95	80.07	-7.35	-1.54
14.00	3938.97	0.00	-82.87	80.33	-7.32	-1.40
15.00	3938.82	0.00	-88.79	80.58	-7.30	-1.26
16.00	3938.66	0.00	-94.71	80.84	-7.27	-1.11
17.00	3938.49	0.00	-100.62	81.10	-7.24	-0.97
18.00	3938.31	0.00	-106.54	81.35	-7.22	-0.82
19.00	3938.11	0.00	-112.46	81.61	-7.19	-0.67
20.00	3937.91	0.00	-118.37	81.85	-7.14	-0.54
21.00	3937.70	0.00	-124.29	81.97	-6.99	-0.50
22.00	3937.47	0.00	-130.21	82.10	-6.85	-0.45
23.00	3937.24	0.00	-136.12	82.22	-6.70	-0.41
24.00	3936.99	0.00	-142.04	82.35	-6.56	-0.36
25.00	3936.74	0.00	-147.95	82.47	-6.41	-0.32
26.00	3936.47	0.00	-153.87	82.60	-6.27	-0.28
27.00	3936.19	0.00	-159.78	82.72	-6.13	-0.24
28.00	3935.91	0.00	-165.69	82.85	-5.98	-0.20
29.00	3935.61	0.00	-171.61	82.98	-5.84	-0.16
30.00	3935.30	0.00	-177.52	83.15	-5.76	-0.06
31.00	3934.98	0.00	-183.43	83.37	-5.73	0.11
32.00	3934.65	0.00	-189.34	83.58	-5.69	0.28
33.00	3934.31	0.00	-195.25	83.79	-5.66	0.44
34.00	3933.96	0.00	-201.16	84.01	-5.62	0.61
35.00	3933.60	0.00	-207.07	84.22	-5.58	0.78
36.00	3933.23	0.00	-212.98	84.43	-5.55	0.95
37.00	3932.85	0.00	-218.89	84.64	-5.51	1.13
38.00	3932.46	0.00	-224.79	84.84	-5.47	1.30
39.00	3932.06	0.00	-230.70	85.05	-5.43	1.47
40.00	3931.65	0.00	-236.60	85.22	-5.39	1.53
41.00	3931.22	0.00	-242.51	85.38	-5.36	1.58
42.00	3930.79	0.00	-248.41	85.54	-5.33	1.62
43.00	3930.34	0.00	-254.32	85.70	-5.29	1.66
44.00	3929.89	0.00	-260.22	85.87	-5.26	1.70
45.00	3929.43	0.00	-266.12	86.03	-5.23	1.74
46.00	3928.95	0.00	-272.02	86.20	-5.20	1.79
47.00	3928.47	0.00	-277.93	86.36	-5.17	1.83
48.00	3927.97	0.00	-283.83	86.53	-5.14	1.87
49.00	3927.47	0.00	-289.72	86.69	-5.10	1.92
50.00	3926.95	0.00	-295.62	86.82	-5.06	1.99
51.00	3926.42	0.00	-301.52	86.94	-5.02	2.05
52.00	3925.88	0.00	-307.41	87.07	-4.98	2.11
53.00	3925.34	0.00	-313.31	87.19	-4.94	2.18
54.00	3924.78	0.00	-319.20	87.32	-4.90	2.24
55.00	3924.21	0.00	-325.10	87.44	-4.86	2.31
56.00	3923.63	0.00	-330.99	87.56	-4.82	2.37
57.00	3923.04	0.00	-336.88	87.69	-4.78	2.44
58.00	3922.44	0.00	-342.77	87.81	-4.74	2.50
59.00	3921.83	0.00	-348.66	87.95	-4.70	2.56
60.00	3921.21	0.00	-354.55	88.10	-4.67	2.61
61.00	3920.58	0.00	-360.43	88.25	-4.64	2.66
62.00	3919.94	0.00	-366.32	88.40	-4.61	2.72
63.00	3919.29	0.00	-372.20	88.55	-4.57	2.77
64.00	3918.63	0.00	-378.09	88.70	-4.54	2.82
65.00	3917.95	0.00	-383.97	88.85	-4.51	2.88
66.00	3917.27	0.00	-389.85	89.00	-4.48	2.93
67.00	3916.58	0.00	-395.73	89.15	-4.44	2.99
68.00	3915.87	0.00	-401.61	89.30	-4.41	3.04
69.00	3915.16	0.00	-407.49	89.43	-4.39	3.08
70.00	3914.43	0.00	-413.37	89.56	-4.36	3.11
71.00	3913.70	0.00	-419.24	89.69	-4.34	3.14
72.00	3912.95	0.00	-425.11	89.82	-4.32	3.17
73.00	3912.20	0.00	-430.99	89.95	-4.30	3.20
74.00	3911.43	0.00	-436.86	90.08	-4.28	3.24
75.00	3910.66	0.00	-442.73	90.21	-4.26	3.27
76.00	3909.87	0.00	-448.60	90.34	-4.24	3.30
77.00	3909.07	0.00	-454.46	90.47	-4.22	3.33
78.00	3908.27	0.00	-460.33	90.60	-4.20	3.36
79.00	3907.45	0.00	-466.19	90.72	-4.16	3.38
80.00	3906.62	0.00	-472.06	90.85	-4.13	3.40
81.00	3905.78	0.00	-477.92	90.97	-4.09	3.42
82.00	3904.93	0.00	-483.78	91.10	-4.05	3.44
83.00	3904.07	0.00	-489.64	91.23	-4.02	3.47
84.00	3903.20	0.00	-495.50	91.36	-3.98	3.49
85.00	3902.32	0.00	-501.35	91.48	-3.95	3.51
86.00	3901.43	0.00	-507.21	91.61	-3.91	3.53
87.00	3900.54	0.00	-513.06	91.74	-3.88	3.56
88.00	3899.62	0.00	-518.91	91.87	-3.84	3.58
89.00	3898.70	0.00	-524.76	91.97	-3.80	3.59
90.00	3897.77	0.00	-530.60	92.07	-3.76	3.60
91.00	3896.83	0.00	-536.45	92.17	-3.72	3.62
92.00	3895.88	0.00	-542.30	92.28	-3.68	3.63
93.00	3894.92	0.00	-548.14	92.38	-3.64	3.64
94.00	3893.94	0.00	-553.98	92.48	-3.60	3.66
95.00	3892.96	0.00	-559.82	92.58	-3.56	3.67
96.00	3891.97	0.00	-565.66	92.69	-3.52	3.68
97.00	3890.96	0.00	-571.49	92.79	-3.48	3.69
98.00	3889.95	0.00	-577.33	92.90	-3.45	3.70
99.00	3888.93	0.00	-583.16	93.02	-3.43	3.71
100.00	3887.89	0.00	-588.99	93.15	-3.41	3.72
101.00	3886.85	0.00	-594.82	93.28	-3.39	3.73
102.00	3885.79	0.00	-600.65	93.40	-3.37	3.73
103.00	3884.73	0.00	-606.47	93.53	-3.35	3.74
104.00	3883.65	0.00	-612.30	93.66	-3.33	3.75
105.00	3882.56	0.00	-618.12	93.79	-3.31	3.76
106.00	3881.47	0.00	-623.94	93.92	-3.29	3.77
107.00	3880.36	0.00	-629.76	94.05	-3.27	3.77
108.00	3879.25	0.00	-635.57	94.18	-3.26	3.78
109.00	3878.12	0.00	-641.39	94.31	-3.26	3.78
110.00	3876.98	0.00	-647.20	94.43	-3.25	3.78
111.00	3875.83	0.00	-653.01	94.56	-3.25	3.78
112.00	3874.68	0.00	-658.82	94.69	-3.25	3.78
113.00	3873.51	0.00	-664.62	94.82	-3.25	3.78
114.00	3872.33	0.00	-670.43	94.95	-3.25	3.78
115.00	3871.14	0.00	-676.23	95.08	-3.25	3.78
116.00	3869.94	0.00	-682.03	95.21	-3.24	3.78
117.00	3868.73	0.00	-687.83	95.34	-3.24	3.78
118.00	3867.51	0.00	-693.62	95.46	-3.24	3.79
119.00	3866.28	0.00	-699.42	95.56	-3.25	3.80
120.00	3865.05	0.00	-705.21	95.67	-3.26	3.82
121.00	3863.80	0.00	-711.00	95.78	-3.26	3.83
122.00	3862.54	0.00	-716.79	95.88	-3.27	3.84
123.00	3861.27	0.00	-722.57	95.99	-3.27	3.85
124.00	3859.98	0.00	-728.35	96.09	-3.28	3.86
125.00	3858.69	0.00	-734.13	96.19	-3.28	3.87
126.00	3857.39	0.00	-739.91	96.29	-3.29	3.88
127.00	3856.08	0.00	-745.69	96.39	-3.30	3.89
128.00	3854.76	0.00	-751.46	96.51	-3.29	3.88
129.00	3853.43	0.00	-757.24	96.64	-3.29	3.86
130.00	3852.09	0.00	-763.01	96.76	-3.28	3.84
131.00	3850.74	0.00	-768.77	96.89	-3.28	3.82
132.00	3849.38	0.00	-774.54	97.01	-3.27	3.80
133.00	3848.00	0.00	-780.30	97.14	-3.26	3.79
134.00	3846.62	0.00	-786.06	97.27	-3.26	3.77
135.00	3845.23	0.00	-791.82	97.40	-3.25	3.76
136.00	3843.83	0.00	-797.57	97.54	-3.24	3.74
137.00	3842.41	0.00	-803.33	97.68	-3.23	3.73
138.00	3840.99	0.00	-809.07	97.82	-3.21	3.72
139.00	3839.56	0.00	-814.82	97.95	-3.20	3.72
140.00	3838.12	0.00	-820.57	98.09	-3.19	3.71
141.00	3836.66	0.00	-826.31	98.22	-3.18	3.70
142.00	3835.20	0.00	-832.05	98.35	-3.17	3.70
143.00	3833.72	0.00	-837.79	98.48	-3.16	3.69
144.00	3832.24	0.00	-843.53	98.62	-3.15	3.68
145.00	3830.75	0.00	-849.26	98.75	-3.14	3.67
146.00	3829.24	0.00	-854.99	98.88	-3.14	3.66
147.00	3827.73	0.00	-860.71	99.00	-3.13	3.65
148.00	3826.20	0.00	-866.44	99.13	-3.13	3.63
149.00	3824.67	0.00	-872.16	99.26	-3.14	3.61
150.00	3823.13	0.00	-877.88	99.39	-3.14	3.59
151.00	3821.57	0.00	-883.60	99.53	-3.14	3.57
152.00	3820.01	0.00	-889.31	99.66	-3.14	3.55
153.00	3818.43	0.00	-895.02	99.79	-3.14	3.53
154.00	3816.85	0.00	-900.73	99.92	-3.14	3.51
155.00	3815.25	0.00	-906.44	100.05	-3.14	3.49
156.00	3813.65	0.00	-912.14	100.18	-3.13	3.47
157.00	3812.03	0.00	-917.84	100.31	-3.13	3.45
158.00	3810.41	0.00	-923.54	100.44	-3.13	3.43
159.00	3808.77	0.00	-929.23	100.57	-3.13	3.40
160.00	3807.13	0.00	-934.93	100.70	-3.13	3.38
