AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	52.45	11.22	7.24
2.00	2785.96	2785.96	-11.84	53.18	11.19	7.32
3.00	2785.94	2785.94	-17.76	53.91	11.15	7.41
4.00	2785.91	2785.91	-23.68	54.65	11.12	7.49
5.00	2785.88	2785.88	-29.60	55.38	11.08	7.57
6.00	2785.84	2785.84	-35.52	56.11	11.04	7.65
7.00	2785.79	2785.79	-41.44	56.84	11.01	7.73
8.00	2785.74	2785.74	-47.36	57.58	10.97	7.81
9.00	2785.67	2785.67	-53.28	58.31	10.93	7.89
10.00	2785.60	2785.60	-59.20	59.04	10.89	7.97
11.00	2785.53	2785.53	-65.12	59.43	10.90	7.96
12.00	2785.44	2785.44	-71.03	59.76	10.92	7.94
13.00	2785.35	2785.35	-76.95	60.08	10.94	7.91
14.00	2785.25	2785.25	-82.87	60.41	10.95	7.89
15.00	2785.14	2785.14	-88.79	60.74	10.97	7.86
16.00	2785.03	2785.03	-94.71	61.06	10.98	7.84
17.00	2784.91	2784.91	-100.62	61.39	11.00	7.82
18.00	2784.78	2784.78	-106.54	61.72	11.01	7.79
19.00	2784.64	2784.64	-112.46	62.05	11.02	7.77
20.00	2784.50	2784.50	-118.37	62.38	11.04	7.76
21.00	2784.34	2784.34	-124.29	62.68	11.11	7.80
22.00	2784.19	2784.19	-130.21	62.99	11.18	7.84
23.00	2784.02	2784.02	-136.12	63.29	11.25	7.88
24.00	2783.85	2783.85	-142.04	63.59	11.32	7.92
25.00	2783.66	2783.66	-147.95	63.89	11.40	7.96
26.00	2783.48	2783.48	-153.87	64.19	11.48	8.00
27.00	2783.28	2783.28	-159.78	64.48	11.56	8.04
28.00	2783.08	2783.08	-165.69	64.78	11.64	8.09
29.00	2782.87	2782.87	-171.61	65.07	11.72	8.13
30.00	2782.65	2782.65	-177.52	65.25	11.81	8.16
31.00	2782.42	2782.42	-183.43	65.33	11.89	8.18
32.00	2782.19	2782.19	-189.34	65.41	11.97	8.19
33.00	2781.95	2781.95	-195.25	65.49	12.05	8.21
34.00	2781.70	2781.70	-201.16	65.57	12.13	8.23
35.00	2781.45	2781.45	-207.07	65.65	12.22	8.24
36.00	2781.19	2781.19	-212.98	65.73	12.30	8.26
