AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	6.31	6.01	44.45
2.00	2785.96	2785.96	-11.84	6.44	6.13	44.41
3.00	2785.94	2785.94	-17.76	6.57	6.26	44.36
4.00	2785.91	2785.91	-23.68	6.70	6.39	44.32
5.00	2785.88	2785.88	-29.60	6.83	6.52	44.28
6.00	2785.84	2785.84	-35.52	6.96	6.65	44.23
7.00	2785.79	2785.79	-41.44	7.08	6.77	44.19
8.00	2785.74	2785.74	-47.36	7.21	6.90	44.15
9.00	2785.67	2785.67	-53.28	7.34	7.03	44.10
10.00	2785.60	2785.60	-59.20	7.47	7.16	44.06
11.00	2785.53	2785.53	-65.12	7.59	7.29	44.01
12.00	2785.44	2785.44	-71.03	7.72	7.41	43.96
13.00	2785.35	2785.35	-76.95	7.85	7.54	43.92
14.00	2785.25	2785.25	-82.87	7.97	7.67	43.87
15.00	2785.14	2785.14	-88.79	8.10	7.79	43.82
16.00	2785.03	2785.03	-94.71	8.23	7.92	43.78
17.00	2784.91	2784.91	-100.62	8.35	8.05	43.73
18.00	2784.78	2784.78	-106.54	8.48	8.17	43.68
19.00	2784.64	2784.64	-112.46	8.61	8.30	43.63
20.00	2784.50	2784.50	-118.37	8.73	8.42	43.58
21.00	2784.34	2784.34	-124.29	8.86	8.55	43.54
22.00	2784.19	2784.19	-130.21	8.98	8.68	43.49
23.00	2784.02	2784.02	-136.12	9.11	8.80	43.44
24.00	2783.85	2783.85	-142.04	9.23	8.93	43.39
25.00	2783.66	2783.66	-147.95	9.36	9.05	43.34
26.00	2783.48	2783.48	-153.87	9.48	9.18	43.29
27.00	2783.28	2783.28	-159.78	9.61	9.30	43.23
28.00	2783.08	2783.08	-165.69	9.73	9.43	43.18
29.00	2782.87	2782.87	-171.61	9.86	9.55	43.13
30.00	2782.65	2782.65	-177.52	9.98	9.67	43.08
31.00	2782.42	2782.42	-183.43	10.11	9.80	43.03
