Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2021-10-01T23:23:36	4868.82	-2409.96	-87.23	3.88	-1.92	18.37
2021-10-01T23:23:38	4860.77	-2398.42	-90.39	3.95	-1.95	18.48
2021-10-01T23:23:40	4852.72	-2386.89	-93.55	4.02	-1.97	18.59
2021-10-01T23:23:42	4844.66	-2375.35	-96.71	4.08	-2.00	18.71
2021-10-01T23:23:44	4836.60	-2363.82	-99.87	4.15	-2.03	18.82
2021-10-01T23:23:46	4828.54	-2352.28	-103.02	4.22	-2.06	18.94
2021-10-01T23:23:48	4820.48	-2340.74	-106.18	4.29	-2.08	19.06
2021-10-01T23:23:50	4812.41	-2329.19	-109.34	4.36	-2.11	19.17
2021-10-01T23:23:52	4804.35	-2317.65	-112.50	4.43	-2.14	19.29
2021-10-01T23:23:54	4796.28	-2306.11	-115.65	4.50	-2.17	19.41
2021-10-01T23:23:56	4788.20	-2294.56	-118.81	4.58	-2.19	19.53
2021-10-01T23:23:58	4780.13	-2283.02	-121.97	4.65	-2.22	19.65
2021-10-01T23:24:00	4772.05	-2271.47	-125.12	4.73	-2.25	19.77
2021-10-01T23:24:02	4763.97	-2259.92	-128.28	4.81	-2.28	19.89
2021-10-01T23:24:04	4755.88	-2248.37	-131.44	4.89	-2.31	20.02
2021-10-01T23:24:06	4747.79	-2236.81	-134.59	4.96	-2.34	20.14
2021-10-01T23:24:08	4739.70	-2225.26	-137.75	5.04	-2.37	20.26
2021-10-01T23:24:10	4731.61	-2213.71	-140.91	5.13	-2.40	20.39
2021-10-01T23:24:12	4723.51	-2202.15	-144.06	5.21	-2.43	20.51
2021-10-01T23:24:14	4715.41	-2190.59	-147.22	5.29	-2.46	20.64
2021-10-01T23:24:16	4707.31	-2179.03	-150.37	5.38	-2.49	20.77
2021-10-01T23:24:18	4699.21	-2167.47	-153.53	5.46	-2.52	20.90
2021-10-01T23:24:20	4691.10	-2155.91	-156.69	5.55	-2.55	21.03
2021-10-01T23:24:22	4682.98	-2144.35	-159.84	5.64	-2.58	21.16
2021-10-01T23:24:24	4674.87	-2132.78	-163.00	5.73	-2.61	21.29
