AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	-7.39	22.74	-11.35
2.00	-3939.98	0.00	-11.84	-7.42	22.80	-11.27
3.00	-3939.95	0.00	-17.76	-7.45	22.86	-11.18
4.00	-3939.92	0.00	-23.68	-7.48	22.92	-11.10
5.00	-3939.87	0.00	-29.60	-7.52	22.97	-11.01
6.00	-3939.81	0.00	-35.52	-7.55	23.03	-10.93
7.00	-3939.74	0.00	-41.44	-7.58	23.09	-10.84
8.00	-3939.67	0.00	-47.36	-7.61	23.15	-10.76
9.00	-3939.58	0.00	-53.28	-7.65	23.20	-10.67
10.00	-3939.48	0.00	-59.20	-7.68	23.26	-10.59
11.00	-3939.37	0.00	-65.12	-7.64	23.33	-10.60
12.00	-3939.25	0.00	-71.03	-7.60	23.40	-10.62
13.00	-3939.12	0.00	-76.95	-7.55	23.47	-10.65
14.00	-3938.97	0.00	-82.87	-7.50	23.55	-10.67
15.00	-3938.82	0.00	-88.79	-7.46	23.62	-10.70
16.00	-3938.66	0.00	-94.71	-7.41	23.70	-10.72
17.00	-3938.49	0.00	-100.62	-7.36	23.78	-10.75
18.00	-3938.31	0.00	-106.54	-7.32	23.85	-10.77
19.00	-3938.11	0.00	-112.46	-7.27	23.93	-10.80
20.00	-3937.91	0.00	-118.37	-7.24	24.00	-10.81
21.00	-3937.70	0.00	-124.29	-7.31	23.98	-10.74
22.00	-3937.47	0.00	-130.21	-7.37	23.96	-10.68
23.00	-3937.24	0.00	-136.12	-7.44	23.94	-10.62
24.00	-3936.99	0.00	-142.04	-7.50	23.92	-10.56
25.00	-3936.74	0.00	-147.95	-7.56	23.91	-10.50
26.00	-3936.47	0.00	-153.87	-7.62	23.89	-10.44
27.00	-3936.19	0.00	-159.78	-7.67	23.87	-10.38
28.00	-3935.91	0.00	-165.69	-7.73	23.86	-10.32
29.00	-3935.61	0.00	-171.61	-7.78	23.84	-10.27
30.00	-3935.30	0.00	-177.52	-7.88	23.72	-10.09
31.00	-3934.98	0.00	-183.43	-8.04	23.50	-9.79
32.00	-3934.65	0.00	-189.34	-8.19	23.27	-9.49
33.00	-3934.31	0.00	-195.25	-8.35	23.05	-9.19
34.00	-3933.96	0.00	-201.16	-8.50	22.82	-8.88
35.00	-3933.60	0.00	-207.07	-8.66	22.59	-8.57
36.00	-3933.23	0.00	-212.98	-8.82	22.36	-8.26
37.00	-3932.85	0.00	-218.89	-8.97	22.13	-7.94
38.00	-3932.46	0.00	-224.79	-9.13	21.89	-7.61
39.00	-3932.06	0.00	-230.70	-9.29	21.66	-7.28
40.00	-3931.65	0.00	-236.60	-9.30	21.69	-7.17
41.00	-3931.22	0.00	-242.51	-9.28	21.78	-7.11
42.00	-3930.79	0.00	-248.41	-9.26	21.88	-7.04
43.00	-3930.34	0.00	-254.32	-9.24	21.97	-6.97
44.00	-3929.89	0.00	-260.22	-9.22	22.06	-6.91
45.00	-3929.43	0.00	-266.12	-9.20	22.16	-6.84
46.00	-3928.95	0.00	-272.02	-9.17	22.26	-6.79
47.00	-3928.47	0.00	-277.93	-9.15	22.37	-6.76
48.00	-3927.97	0.00	-283.83	-9.13	22.47	-6.72
49.00	-3927.47	0.00	-289.72	-9.15	22.57	-6.72
50.00	-3926.95	0.00	-295.62	-9.31	22.62	-6.90
51.00	-3926.42	0.00	-301.52	-9.48	22.67	-7.08
52.00	-3925.88	0.00	-307.41	-9.65	22.72	-7.26
53.00	-3925.34	0.00	-313.31	-9.82	22.77	-7.43
54.00	-3924.78	0.00	-319.20	-9.99	22.82	-7.61
55.00	-3924.21	0.00	-325.10	-10.16	22.88	-7.78
56.00	-3923.63	0.00	-330.99	-10.33	22.93	-7.95
57.00	-3923.04	0.00	-336.88	-10.51	22.99	-8.13
58.00	-3922.44	0.00	-342.77	-10.68	23.04	-8.30
59.00	-3921.83	0.00	-348.66	-10.79	23.07	-8.41
60.00	-3921.21	0.00	-354.55	-10.81	23.05	-8.43
61.00	-3920.58	0.00	-360.43	-10.83	23.03	-8.45
62.00	-3919.94	0.00	-366.32	-10.85	23.01	-8.46
63.00	-3919.29	0.00	-372.20	-10.86	22.98	-8.47
64.00	-3918.63	0.00	-378.09	-10.87	22.95	-8.47
65.00	-3917.95	0.00	-383.97	-10.87	22.91	-8.46
66.00	-3917.27	0.00	-389.85	-10.87	22.87	-8.45
67.00	-3916.58	0.00	-395.73	-10.86	22.82	-8.43
68.00	-3915.87	0.00	-401.61	-10.85	22.77	-8.40
69.00	-3915.16	0.00	-407.49	-10.71	22.61	-8.30
70.00	-3914.43	0.00	-413.37	-10.53	22.41	-8.16
71.00	-3913.70	0.00	-419.24	-10.35	22.21	-8.03
72.00	-3912.95	0.00	-425.11	-10.17	22.01	-7.89
73.00	-3912.20	0.00	-430.99	-9.99	21.80	-7.75
74.00	-3911.43	0.00	-436.86	-9.82	21.59	-7.60
75.00	-3910.66	0.00	-442.73	-9.64	21.37	-7.46
76.00	-3909.87	0.00	-448.60	-9.47	21.15	-7.31
77.00	-3909.07	0.00	-454.46	-9.30	20.92	-7.17
78.00	-3908.27	0.00	-460.33	-9.13	20.69	-7.02
79.00	-3907.45	0.00	-466.19	-9.18	20.74	-7.07
80.00	-3906.62	0.00	-472.06	-9.24	20.79	-7.12
81.00	-3905.78	0.00	-477.92	-9.29	20.86	-7.18
82.00	-3904.93	0.00	-483.78	-9.34	20.93	-7.23
83.00	-3904.07	0.00	-489.64	-9.40	21.00	-7.29
84.00	-3903.20	0.00	-495.50	-9.45	21.09	-7.36
