Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2021-10-01T23:23:36	4868.82	-2409.96	-87.23	76.72	-14.63	-2.18
2021-10-01T23:23:38	4860.77	-2398.42	-90.39	77.61	-14.82	-2.20
2021-10-01T23:23:40	4852.72	-2386.89	-93.55	78.30	-14.92	-2.40
2021-10-01T23:23:42	4844.66	-2375.35	-96.71	78.73	-15.02	-2.66
2021-10-01T23:23:44	4836.60	-2363.82	-99.87	78.91	-15.09	-2.97
2021-10-01T23:23:46	4828.54	-2352.28	-103.02	78.87	-15.13	-3.33
2021-10-01T23:23:48	4820.48	-2340.74	-106.18	78.69	-15.16	-3.53
2021-10-01T23:23:50	4812.41	-2329.19	-109.34	78.55	-15.04	-3.56
2021-10-01T23:23:52	4804.35	-2317.65	-112.50	78.20	-14.87	-3.54
2021-10-01T23:23:54	4796.28	-2306.11	-115.65	77.63	-14.64	-3.49
2021-10-01T23:23:56	4788.20	-2294.56	-118.81	76.95	-14.48	-3.39
2021-10-01T23:23:58	4780.13	-2283.02	-121.97	76.68	-14.71	-3.31
2021-10-01T23:24:00	4772.05	-2271.47	-125.12	76.63	-15.09	-3.32
2021-10-01T23:24:02	4763.97	-2259.92	-128.28	76.63	-15.48	-3.39
2021-10-01T23:24:04	4755.88	-2248.37	-131.44	76.71	-15.84	-3.59
2021-10-01T23:24:06	4747.79	-2236.81	-134.59	76.82	-16.13	-3.81
2021-10-01T23:24:08	4739.70	-2225.26	-137.75	76.91	-16.36	-4.08
2021-10-01T23:24:10	4731.61	-2213.71	-140.91	76.96	-16.56	-4.36
2021-10-01T23:24:12	4723.51	-2202.15	-144.06	76.98	-16.75	-4.62
2021-10-01T23:24:14	4715.41	-2190.59	-147.22	76.99	-16.93	-4.87
2021-10-01T23:24:16	4707.31	-2179.03	-150.37	76.98	-17.10	-5.12
2021-10-01T23:24:18	4699.21	-2167.47	-153.53	77.04	-17.24	-5.42
2021-10-01T23:24:20	4691.10	-2155.91	-156.69	77.08	-17.34	-5.70
2021-10-01T23:24:22	4682.98	-2144.35	-159.84	77.08	-17.42	-5.93
2021-10-01T23:24:24	4674.87	-2132.78	-163.00	77.04	-17.50	-6.11
2021-10-01T23:24:26	4666.75	-2121.21	-166.15	76.96	-17.59	-6.26
2021-10-01T23:24:28	4658.63	-2109.65	-169.31	76.92	-17.58	-6.40
2021-10-01T23:24:30	4650.51	-2098.08	-172.46	76.91	-17.54	-6.56
