AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	26.46	9.84	38.94
2.00	2785.96	2785.96	-11.84	26.74	9.82	38.95
3.00	2785.94	2785.94	-17.76	27.01	9.80	38.96
4.00	2785.91	2785.91	-23.68	27.28	9.78	38.97
5.00	2785.88	2785.88	-29.60	27.56	9.76	38.98
6.00	2785.84	2785.84	-35.52	27.83	9.75	38.99
7.00	2785.79	2785.79	-41.44	28.11	9.73	39.00
8.00	2785.74	2785.74	-47.36	28.38	9.71	39.01
9.00	2785.67	2785.67	-53.28	28.66	9.69	39.02
10.00	2785.60	2785.60	-59.20	28.93	9.67	39.03
11.00	2785.53	2785.53	-65.12	29.22	9.74	38.98
12.00	2785.44	2785.44	-71.03	29.50	9.83	38.91
13.00	2785.35	2785.35	-76.95	29.79	9.91	38.85
14.00	2785.25	2785.25	-82.87	30.07	9.99	38.79
15.00	2785.14	2785.14	-88.79	30.36	10.08	38.72
16.00	2785.03	2785.03	-94.71	30.65	10.16	38.66
17.00	2784.91	2784.91	-100.62	30.93	10.24	38.59
18.00	2784.78	2784.78	-106.54	31.22	10.32	38.53
19.00	2784.64	2784.64	-112.46	31.51	10.40	38.46
20.00	2784.50	2784.50	-118.37	31.83	10.49	38.40
21.00	2784.34	2784.34	-124.29	32.34	10.63	38.36
22.00	2784.19	2784.19	-130.21	32.84	10.77	38.33
23.00	2784.02	2784.02	-136.12	33.34	10.91	38.29
24.00	2783.85	2783.85	-142.04	33.84	11.05	38.26
25.00	2783.66	2783.66	-147.95	34.34	11.20	38.23
26.00	2783.48	2783.48	-153.87	34.85	11.34	38.21
27.00	2783.28	2783.28	-159.78	35.35	11.49	38.18
28.00	2783.08	2783.08	-165.69	35.86	11.65	38.16
29.00	2782.87	2782.87	-171.61	36.36	11.80	38.14
30.00	2782.65	2782.65	-177.52	36.79	11.94	38.14
31.00	2782.42	2782.42	-183.43	37.15	12.07	38.17
32.00	2782.19	2782.19	-189.34	37.51	12.20	38.20
33.00	2781.95	2781.95	-195.25	37.87	12.33	38.22
34.00	2781.70	2781.70	-201.16	38.22	12.46	38.25
35.00	2781.45	2781.45	-207.07	38.58	12.59	38.28
36.00	2781.19	2781.19	-212.98	38.93	12.72	38.31
37.00	2780.92	2780.92	-218.89	39.28	12.86	38.34
38.00	2780.64	2780.64	-224.79	39.64	13.00	38.37
39.00	2780.36	2780.36	-230.70	39.99	13.14	38.40
40.00	2780.07	2780.07	-236.60	40.38	13.17	38.39
41.00	2779.77	2779.77	-242.51	40.78	13.18	38.36
42.00	2779.46	2779.46	-248.41	41.17	13.19	38.33
43.00	2779.15	2779.15	-254.32	41.56	13.20	38.30
44.00	2778.83	2778.83	-260.22	41.94	13.20	38.27
45.00	2778.50	2778.50	-266.12	42.31	13.21	38.23
46.00	2778.16	2778.16	-272.02	42.69	13.21	38.19
47.00	2777.82	2777.82	-277.93	43.05	13.21	38.14
48.00	2777.47	2777.47	-283.83	43.41	13.21	38.09
49.00	2777.11	2777.11	-289.72	43.77	13.25	38.07
50.00	2776.74	2776.74	-295.62	44.16	13.54	38.26
51.00	2776.37	2776.37	-301.52	44.56	13.83	38.46
52.00	2775.99	2775.99	-307.41	44.96	14.11	38.66
53.00	2775.60	2775.60	-313.31	45.35	14.40	38.85
54.00	2775.21	2775.21	-319.20	45.75	14.68	39.05
55.00	2774.81	2774.81	-325.10	46.15	14.95	39.25
56.00	2774.40	2774.40	-330.99	46.55	15.22	39.45
57.00	2773.98	2773.98	-336.88	46.95	15.49	39.66
58.00	2773.56	2773.56	-342.77	47.35	15.75	39.86
59.00	2773.13	2773.13	-348.66	47.82	15.98	39.99
60.00	2772.69	2772.69	-354.55	48.35	16.15	40.01
61.00	2772.24	2772.24	-360.43	48.90	16.33	40.03
62.00	2771.79	2771.79	-366.32	49.44	16.51	40.05
63.00	2771.33	2771.33	-372.20	49.99	16.68	40.06
64.00	2770.86	2770.86	-378.09	50.55	16.86	40.07
65.00	2770.38	2770.38	-383.97	51.11	17.04	40.08
66.00	2769.90	2769.90	-389.85	51.67	17.22	40.09
67.00	2769.41	2769.41	-395.73	52.23	17.39	40.10
68.00	2768.91	2768.91	-401.61	52.81	17.57	40.10
69.00	2768.41	2768.41	-407.49	53.26	17.67	40.16
70.00	2767.90	2767.90	-413.37	53.67	17.75	40.25
71.00	2767.38	2767.38	-419.24	54.09	17.83	40.35
72.00	2766.85	2766.85	-425.11	54.50	17.90	40.44
73.00	2766.32	2766.32	-430.99	54.91	17.98	40.54
74.00	2765.77	2765.77	-436.86	55.32	18.06	40.63
75.00	2765.23	2765.23	-442.73	55.73	18.14	40.73
76.00	2764.67	2764.67	-448.60	56.14	18.23	40.83
77.00	2764.11	2764.11	-454.46	56.55	18.31	40.93
78.00	2763.53	2763.53	-460.33	56.96	18.39	41.03
79.00	2762.96	2762.96	-466.19	57.36	18.63	41.03
80.00	2762.37	2762.37	-472.06	57.75	18.89	41.03
81.00	2761.78	2761.78	-477.92	58.14	19.14	41.03
82.00	2761.18	2761.18	-483.78	58.53	19.41	41.02
83.00	2760.57	2760.57	-489.64	58.92	19.68	41.02
84.00	2759.95	2759.95	-495.50	59.31	19.95	41.02
85.00	2759.33	2759.33	-501.35	59.70	20.22	41.02
86.00	2758.71	2758.71	-507.21	60.10	20.50	41.02
87.00	2758.07	2758.07	-513.06	60.49	20.78	41.03
88.00	2757.42	2757.42	-518.91	60.88	21.00	41.04
89.00	2756.77	2756.77	-524.76	61.24	21.01	41.04
90.00	2756.11	2756.11	-530.60	61.61	21.02	41.05
91.00	2755.45	2755.45	-536.45	61.97	21.03	41.06
92.00	2754.77	2754.77	-542.30	62.33	21.04	41.07
93.00	2754.09	2754.09	-548.14	62.69	21.05	41.08
94.00	2753.41	2753.41	-553.98	63.05	21.07	41.09
95.00	2752.71	2752.71	-559.82	63.41	21.09	41.10
96.00	2752.01	2752.01	-565.66	63.76	21.11	41.11
97.00	2751.30	2751.30	-571.49	64.12	21.13	41.12
98.00	2750.58	2750.58	-577.33	64.40	21.13	41.08
99.00	2749.86	2749.86	-583.16	64.60	21.11	40.97
100.00	2749.13	2749.13	-588.99	64.81	21.08	40.87
101.00	2748.39	2748.39	-594.82	65.02	21.06	40.76
102.00	2747.64	2747.64	-600.65	65.23	21.04	40.65
103.00	2746.89	2746.89	-606.47	65.45	21.02	40.54
104.00	2746.13	2746.13	-612.30	65.67	21.00	40.44
105.00	2745.36	2745.36	-618.12	65.89	20.98	40.33
106.00	2744.59	2744.59	-623.94	66.12	20.97	40.22
107.00	2743.80	2743.80	-629.76	66.36	20.95	40.11
108.00	2743.01	2743.01	-635.57	66.44	20.97	40.00
109.00	2742.22	2742.22	-641.39	66.44	21.00	39.89
110.00	2741.41	2741.41	-647.20	66.43	21.03	39.78
111.00	2740.60	2740.60	-653.01	66.42	21.06	39.68
112.00	2739.78	2739.78	-658.82	66.42	21.09	39.57
113.00	2738.96	2738.96	-664.62	66.43	21.11	39.47
114.00	2738.12	2738.12	-670.43	66.45	21.14	39.36
115.00	2737.28	2737.28	-676.23	66.47	21.17	39.26
116.00	2736.44	2736.44	-682.03	66.50	21.19	39.16
117.00	2735.58	2735.58	-687.83	66.54	21.22	39.06
118.00	2734.72	2734.72	-693.62	66.63	21.26	38.94
119.00	2733.85	2733.85	-699.42	66.73	21.31	38.81
120.00	2732.97	2732.97	-705.21	66.82	21.37	38.68
121.00	2732.09	2732.09	-711.00	66.92	21.42	38.54
122.00	2731.20	2731.20	-716.79	67.01	21.47	38.41
