Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2021-10-01T23:23:36	4868.82	-2409.96	-87.23	33.40	-6.97	13.28
2021-10-01T23:23:38	4860.77	-2398.42	-90.39	33.27	-7.65	13.34
2021-10-01T23:23:40	4852.72	-2386.89	-93.55	33.11	-8.23	13.37
2021-10-01T23:23:42	4844.66	-2375.35	-96.71	32.97	-8.69	13.46
2021-10-01T23:23:44	4836.60	-2363.82	-99.87	32.84	-9.01	13.61
2021-10-01T23:23:46	4828.54	-2352.28	-103.02	32.72	-9.19	13.83
2021-10-01T23:23:48	4820.48	-2340.74	-106.18	32.89	-9.32	14.23
2021-10-01T23:23:50	4812.41	-2329.19	-109.34	33.32	-9.53	14.54
2021-10-01T23:23:52	4804.35	-2317.65	-112.50	33.73	-9.80	14.71
2021-10-01T23:23:54	4796.28	-2306.11	-115.65	34.11	-10.14	14.73
2021-10-01T23:23:56	4788.20	-2294.56	-118.81	34.45	-10.59	14.59
2021-10-01T23:23:58	4780.13	-2283.02	-121.97	34.58	-11.16	14.35
2021-10-01T23:24:00	4772.05	-2271.47	-125.12	34.57	-11.76	14.19
2021-10-01T23:24:02	4763.97	-2259.92	-128.28	34.49	-12.31	14.14
2021-10-01T23:24:04	4755.88	-2248.37	-131.44	34.27	-12.69	14.41
2021-10-01T23:24:06	4747.79	-2236.81	-134.59	34.08	-12.99	14.77
2021-10-01T23:24:08	4739.70	-2225.26	-137.75	34.04	-13.29	15.11
2021-10-01T23:24:10	4731.61	-2213.71	-140.91	34.12	-13.67	15.40
2021-10-01T23:24:12	4723.51	-2202.15	-144.06	34.23	-14.12	15.68
2021-10-01T23:24:14	4715.41	-2190.59	-147.22	34.35	-14.64	15.93
2021-10-01T23:24:16	4707.31	-2179.03	-150.37	34.46	-15.22	16.19
2021-10-01T23:24:18	4699.21	-2167.47	-153.53	34.37	-15.54	16.43
2021-10-01T23:24:20	4691.10	-2155.91	-156.69	34.31	-15.82	16.72
2021-10-01T23:24:22	4682.98	-2144.35	-159.84	34.32	-16.12	17.05
2021-10-01T23:24:24	4674.87	-2132.78	-163.00	34.40	-16.42	17.41
2021-10-01T23:24:26	4666.75	-2121.21	-166.15	34.56	-16.72	17.79
2021-10-01T23:24:28	4658.63	-2109.65	-169.31	34.76	-16.83	17.88
2021-10-01T23:24:30	4650.51	-2098.08	-172.46	35.03	-16.95	17.85
2021-10-01T23:24:32	4642.39	-2086.51	-175.62	35.20	-17.29	17.82
2021-10-01T23:24:34	4634.26	-2074.93	-178.77	35.45	-17.77	17.86
2021-10-01T23:24:36	4626.13	-2063.36	-181.93	35.80	-18.30	17.98
2021-10-01T23:24:38	4617.99	-2051.79	-185.09	36.05	-18.68	17.98
2021-10-01T23:24:40	4609.85	-2040.21	-188.24	36.23	-19.06	17.89
2021-10-01T23:24:42	4601.71	-2028.63	-191.40	36.36	-19.49	17.71
2021-10-01T23:24:44	4593.57	-2017.05	-194.55	36.46	-19.97	17.44
2021-10-01T23:24:46	4585.42	-2005.47	-197.70	36.55	-20.32	17.21
2021-10-01T23:24:48	4577.27	-1993.89	-200.86	36.87	-20.58	17.41
2021-10-01T23:24:50	4569.11	-1982.31	-204.01	37.20	-20.76	17.64
2021-10-01T23:24:52	4560.96	-1970.72	-207.17	37.52	-20.87	17.89
2021-10-01T23:24:54	4552.79	-1959.14	-210.32	37.81	-20.93	18.15
2021-10-01T23:24:56	4544.63	-1947.55	-213.47	38.06	-20.98	18.45
2021-10-01T23:24:58	4536.46	-1935.96	-216.63	38.07	-21.22	18.77
2021-10-01T23:25:00	4528.29	-1924.37	-219.78	38.07	-21.42	19.11
2021-10-01T23:25:02	4520.12	-1912.78	-222.93	38.13	-21.56	19.40
2021-10-01T23:25:04	4511.94	-1901.18	-226.09	38.22	-21.65	19.59
2021-10-01T23:25:06	4503.76	-1889.59	-229.24	38.34	-21.64	19.68
2021-10-01T23:25:08	4495.58	-1877.99	-232.39	38.26	-21.53	19.66
2021-10-01T23:25:10	4487.39	-1866.40	-235.55	38.22	-21.56	19.61
2021-10-01T23:25:12	4479.20	-1854.79	-238.70	38.15	-21.67	19.50
2021-10-01T23:25:14	4471.00	-1843.19	-241.85	37.98	-21.80	19.36
2021-10-01T23:25:16	4462.81	-1831.59	-245.00	37.81	-21.83	19.27
2021-10-01T23:25:18	4454.61	-1819.99	-248.15	38.15	-21.86	19.41
2021-10-01T23:25:20	4446.40	-1808.38	-251.31	38.52	-21.73	19.56
