AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	5.95	-19.92	15.19
2.00	-3939.98	0.00	-11.84	6.22	-20.04	15.10
3.00	-3939.95	0.00	-17.76	6.48	-20.16	15.02
4.00	-3939.92	0.00	-23.68	6.74	-20.28	14.94
5.00	-3939.87	0.00	-29.60	7.00	-20.40	14.86
6.00	-3939.81	0.00	-35.52	7.27	-20.52	14.77
7.00	-3939.74	0.00	-41.44	7.53	-20.64	14.69
8.00	-3939.67	0.00	-47.36	7.79	-20.76	14.61
9.00	-3939.58	0.00	-53.28	8.06	-20.88	14.52
10.00	-3939.48	0.00	-59.20	8.32	-21.00	14.44
11.00	-3939.37	0.00	-65.12	8.48	-20.96	14.59
12.00	-3939.25	0.00	-71.03	8.62	-20.89	14.79
13.00	-3939.12	0.00	-76.95	8.76	-20.81	14.98
14.00	-3938.97	0.00	-82.87	8.89	-20.74	15.18
15.00	-3938.82	0.00	-88.79	9.03	-20.67	15.37
16.00	-3938.66	0.00	-94.71	9.16	-20.59	15.56
17.00	-3938.49	0.00	-100.62	9.30	-20.52	15.76
18.00	-3938.31	0.00	-106.54	9.44	-20.44	15.95
19.00	-3938.11	0.00	-112.46	9.57	-20.36	16.14
20.00	-3937.91	0.00	-118.37	9.65	-20.27	16.31
21.00	-3937.70	0.00	-124.29	9.47	-20.13	16.35
22.00	-3937.47	0.00	-130.21	9.30	-19.99	16.38
23.00	-3937.24	0.00	-136.12	9.13	-19.85	16.42
24.00	-3936.99	0.00	-142.04	8.95	-19.71	16.46
25.00	-3936.74	0.00	-147.95	8.78	-19.56	16.51
26.00	-3936.47	0.00	-153.87	8.61	-19.42	16.55
27.00	-3936.19	0.00	-159.78	8.44	-19.28	16.60
28.00	-3935.91	0.00	-165.69	8.26	-19.14	16.64
29.00	-3935.61	0.00	-171.61	8.09	-19.00	16.69
30.00	-3935.30	0.00	-177.52	8.00	-19.06	16.73
31.00	-3934.98	0.00	-183.43	7.98	-19.33	16.76
32.00	-3934.65	0.00	-189.34	7.95	-19.60	16.79
33.00	-3934.31	0.00	-195.25	7.93	-19.88	16.82
34.00	-3933.96	0.00	-201.16	7.91	-20.16	16.85
35.00	-3933.60	0.00	-207.07	7.88	-20.44	16.89
36.00	-3933.23	0.00	-212.98	7.86	-20.73	16.92
37.00	-3932.85	0.00	-218.89	7.84	-21.03	16.96
38.00	-3932.46	0.00	-224.79	7.81	-21.33	17.00
39.00	-3932.06	0.00	-230.70	7.79	-21.63	17.04
