AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	0.00	3939.99	-5.92	7.21	11.62	93.44
2.00	0.00	3939.98	-11.84	7.35	11.96	93.59
3.00	0.00	3939.95	-17.76	7.49	12.30	93.74
4.00	0.00	3939.92	-23.68	7.63	12.65	93.89
5.00	0.00	3939.87	-29.60	7.76	12.99	94.04
6.00	0.00	3939.81	-35.52	7.90	13.33	94.19
7.00	0.00	3939.74	-41.44	8.03	13.68	94.34
8.00	0.00	3939.67	-47.36	8.16	14.02	94.48
9.00	0.00	3939.58	-53.28	8.29	14.37	94.63
10.00	0.00	3939.48	-59.20	8.42	14.71	94.77
11.00	0.00	3939.37	-65.12	8.50	15.13	94.54
12.00	0.00	3939.25	-71.03	8.56	15.57	94.25
13.00	0.00	3939.12	-76.95	8.63	16.00	93.96
14.00	0.00	3938.97	-82.87	8.70	16.43	93.67
15.00	0.00	3938.82	-88.79	8.76	16.87	93.38
16.00	0.00	3938.66	-94.71	8.83	17.30	93.09
17.00	0.00	3938.49	-100.62	8.91	17.73	92.80
18.00	0.00	3938.31	-106.54	8.98	18.17	92.52
19.00	0.00	3938.11	-112.46	9.06	18.60	92.24
20.00	0.00	3937.91	-118.37	9.15	18.97	92.01
21.00	0.00	3937.70	-124.29	9.29	19.03	92.05
22.00	0.00	3937.47	-130.21	9.44	19.10	92.10
23.00	0.00	3937.24	-136.12	9.58	19.17	92.14
24.00	0.00	3936.99	-142.04	9.73	19.24	92.18
25.00	0.00	3936.74	-147.95	9.88	19.31	92.22
26.00	0.00	3936.47	-153.87	10.03	19.38	92.27
27.00	0.00	3936.19	-159.78	10.18	19.46	92.31
28.00	0.00	3935.91	-165.69	10.33	19.53	92.36
29.00	0.00	3935.61	-171.61	10.48	19.60	92.40
30.00	0.00	3935.30	-177.52	10.65	19.76	92.33
31.00	0.00	3934.98	-183.43	10.83	20.01	92.15
32.00	0.00	3934.65	-189.34	11.01	20.25	91.97
33.00	0.00	3934.31	-195.25	11.19	20.49	91.78
34.00	0.00	3933.96	-201.16	11.37	20.73	91.60
35.00	0.00	3933.60	-207.07	11.54	20.97	91.42
36.00	0.00	3933.23	-212.98	11.72	21.21	91.23
37.00	0.00	3932.85	-218.89	11.89	21.45	91.05
38.00	0.00	3932.46	-224.79	12.06	21.69	90.87
39.00	0.00	3932.06	-230.70	12.22	21.93	90.69
40.00	0.00	3931.65	-236.60	12.44	22.18	90.73
41.00	0.00	3931.22	-242.51	12.67	22.44	90.81
42.00	0.00	3930.79	-248.41	12.90	22.70	90.89
43.00	0.00	3930.34	-254.32	13.13	22.96	90.97
44.00	0.00	3929.89	-260.22	13.37	23.22	91.04
45.00	0.00	3929.43	-266.12	13.61	23.49	91.11
46.00	0.00	3928.95	-272.02	13.85	23.77	91.17
47.00	0.00	3928.47	-277.93	14.10	24.04	91.23
48.00	0.00	3927.97	-283.83	14.35	24.32	91.29
49.00	0.00	3927.47	-289.72	14.54	24.60	91.28
50.00	0.00	3926.95	-295.62	14.30	24.82	90.95
51.00	0.00	3926.42	-301.52	14.07	25.04	90.63
52.00	0.00	3925.88	-307.41	13.84	25.25	90.31
