AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2642.00	-163.38	0.00	3374.51	-80.49	5.41	-202.03
2643.00	-169.33	0.00	3375.10	-79.96	5.48	-201.63
2644.00	-175.29	0.00	3375.68	-79.43	5.55	-201.24
2645.00	-181.25	0.00	3376.26	-78.91	5.62	-200.85
2646.00	-187.21	0.00	3376.82	-78.38	5.69	-200.46
2647.00	-193.17	0.00	3377.37	-77.86	5.77	-200.07
2648.00	-199.13	0.00	3377.91	-77.33	5.84	-199.69
2649.00	-205.09	0.00	3378.44	-76.81	5.91	-199.31
2650.00	-211.06	0.00	3378.97	-76.28	5.98	-198.93
2651.00	-217.02	0.00	3379.48	-75.86	5.93	-198.47
2652.00	-222.98	0.00	3379.98	-75.47	5.86	-198.00
2653.00	-228.95	0.00	3380.47	-75.07	5.80	-197.52
2654.00	-234.92	0.00	3380.95	-74.67	5.73	-197.05
2655.00	-240.88	0.00	3381.42	-74.28	5.66	-196.58
2656.00	-246.85	0.00	3381.88	-73.88	5.60	-196.10
2657.00	-252.82	0.00	3382.33	-73.49	5.53	-195.64
2658.00	-258.79	0.00	3382.76	-73.09	5.47	-195.17
2659.00	-264.76	0.00	3383.19	-72.70	5.40	-194.70
2660.00	-270.74	0.00	3383.61	-72.29	5.37	-194.20
2661.00	-276.71	0.00	3384.02	-71.85	5.46	-193.61
2662.00	-282.68	0.00	3384.42	-71.41	5.55	-193.01
2663.00	-288.65	0.00	3384.80	-70.96	5.65	-192.42
2664.00	-294.63	0.00	3385.18	-70.52	5.74	-191.83
2665.00	-300.60	0.00	3385.55	-70.08	5.83	-191.24
2666.00	-306.58	0.00	3385.90	-69.64	5.93	-190.66
2667.00	-312.55	0.00	3386.25	-69.19	6.02	-190.08
2668.00	-318.53	0.00	3386.58	-68.75	6.12	-189.50
2669.00	-324.51	0.00	3386.91	-68.31	6.21	-188.92
2670.00	-330.49	0.00	3387.23	-67.95	6.28	-188.33
2671.00	-336.47	0.00	3387.53	-67.65	6.34	-187.73
2672.00	-342.44	0.00	3387.82	-67.34	6.40	-187.13
2673.00	-348.42	0.00	3388.11	-67.04	6.45	-186.53
2674.00	-354.41	0.00	3388.38	-66.73	6.51	-185.93
2675.00	-360.39	0.00	3388.65	-66.43	6.57	-185.34
2676.00	-366.37	0.00	3388.90	-66.12	6.62	-184.75
2677.00	-372.35	0.00	3389.14	-65.82	6.68	-184.16
2678.00	-378.33	0.00	3389.37	-65.51	6.74	-183.58
2679.00	-384.31	0.00	3389.59	-65.20	6.80	-182.99
2680.00	-390.30	0.00	3389.81	-64.82	6.91	-182.40
2681.00	-396.28	0.00	3390.01	-64.43	7.02	-181.81
2682.00	-402.26	0.00	3390.20	-64.05	7.13	-181.22
2683.00	-408.24	0.00	3390.38	-63.67	7.24	-180.62
2684.00	-414.23	0.00	3390.55	-63.29	7.35	-180.04
2685.00	-420.21	0.00	3390.71	-62.91	7.47	-179.45
2686.00	-426.20	0.00	3390.86	-62.53	7.58	-178.86
2687.00	-432.18	0.00	3391.00	-62.15	7.69	-178.27
2688.00	-438.17	0.00	3391.13	-61.77	7.80	-177.69
2689.00	-444.15	0.00	3391.25	-61.37	7.64	-176.82
2690.00	-450.14	0.00	3391.36	-60.96	7.25	-175.72
2691.00	-456.12	0.00	3391.45	-60.54	6.86	-174.62
2692.00	-462.11	0.00	3391.54	-60.13	6.47	-173.53
2693.00	-468.09	0.00	3391.62	-59.71	6.07	-172.43
2694.00	-474.08	0.00	3391.69	-59.29	5.68	-171.34
2695.00	-480.07	0.00	3391.74	-58.88	5.28	-170.25
2696.00	-486.06	0.00	3391.79	-58.46	4.88	-169.17
2697.00	-492.04	0.00	3391.83	-58.04	4.48	-168.08
2698.00	-498.03	0.00	3391.85	-57.61	4.08	-167.00
2699.00	-504.01	0.00	3391.87	-57.29	4.29	-165.81
2700.00	-510.00	0.00	3391.87	-56.97	4.50	-164.62
2701.00	-515.99	0.00	3391.87	-56.65	4.71	-163.43
2702.00	-521.97	0.00	3391.85	-56.33	4.92	-162.24
2703.00	-527.96	0.00	3391.83	-56.01	5.14	-161.05
2704.00	-533.95	0.00	3391.79	-55.68	5.35	-159.87
2705.00	-539.93	0.00	3391.74	-55.36	5.57	-158.69
2706.00	-545.92	0.00	3391.69	-55.03	5.78	-157.52
2707.00	-551.90	0.00	3391.62	-54.71	6.00	-156.34
2708.00	-557.89	0.00	3391.54	-53.96	5.97	-154.49
2709.00	-563.88	0.00	3391.45	-52.67	5.63	-151.77
2710.00	-569.86	0.00	3391.36	-51.38	5.28	-149.06
2711.00	-575.85	0.00	3391.25	-50.09	4.94	-146.36
2712.00	-581.83	0.00	3391.13	-48.80	4.60	-143.67
2713.00	-587.82	0.00	3391.00	-47.52	4.26	-140.99
2714.00	-593.80	0.00	3390.86	-46.23	3.91	-138.32
2715.00	-599.79	0.00	3390.71	-44.95	3.57	-135.66
2716.00	-605.77	0.00	3390.55	-43.67	3.23	-133.01
2717.00	-611.75	0.00	3390.38	-42.38	2.89	-130.38
2718.00	-617.74	0.00	3390.20	-41.69	3.19	-129.04
2719.00	-623.72	0.00	3390.01	-41.07	3.59	-127.88
2720.00	-629.71	0.00	3389.81	-40.45	3.99	-126.71
2721.00	-635.69	0.00	3389.59	-39.83	4.40	-125.53
2722.00	-641.67	0.00	3389.37	-39.21	4.82	-124.35
2723.00	-647.65	0.00	3389.14	-38.59	5.24	-123.17
2724.00	-653.63	0.00	3388.90	-37.97	5.67	-121.98
2725.00	-659.61	0.00	3388.65	-37.35	6.11	-120.79
2726.00	-665.60	0.00	3388.38	-36.73	6.56	-119.59
2727.00	-671.58	0.00	3388.11	-35.98	6.86	-118.05
2728.00	-677.55	0.00	3387.82	-34.95	6.85	-115.83
2729.00	-683.53	0.00	3387.53	-33.92	6.84	-113.60
2730.00	-689.51	0.00	3387.23	-32.90	6.83	-111.38
2731.00	-695.49	0.00	3386.91	-31.89	6.82	-109.15
2732.00	-701.47	0.00	3386.58	-30.88	6.81	-106.92
2733.00	-707.44	0.00	3386.25	-29.87	6.81	-104.69
2734.00	-713.42	0.00	3385.90	-28.87	6.80	-102.46
2735.00	-719.40	0.00	3385.55	-27.87	6.79	-100.22
2736.00	-725.37	0.00	3385.18	-26.88	6.79	-97.99
2737.00	-731.35	0.00	3384.80	-25.59	6.84	-95.46
2738.00	-737.32	0.00	3384.42	-24.19	6.90	-92.84
2739.00	-743.29	0.00	3384.02	-22.78	6.96	-90.22
2740.00	-749.27	0.00	3383.61	-21.37	7.01	-87.59
2741.00	-755.24	0.00	3383.19	-19.95	7.06	-84.97
2742.00	-761.21	0.00	3382.76	-18.52	7.11	-82.35
2743.00	-767.18	0.00	3382.33	-17.09	7.15	-79.73
2744.00	-773.15	0.00	3381.88	-15.64	7.18	-77.10
2745.00	-779.11	0.00	3381.42	-14.19	7.21	-74.47
2746.00	-785.08	0.00	3380.95	-12.88	7.18	-71.98
2747.00	-791.05	0.00	3380.47	-12.26	6.87	-70.06
2748.00	-797.01	0.00	3379.98	-11.64	6.56	-68.15
2749.00	-802.98	0.00	3379.48	-11.03	6.23	-66.26
2750.00	-808.95	0.00	3378.97	-10.43	5.89	-64.37
2751.00	-814.91	0.00	3378.44	-9.84	5.54	-62.49
2752.00	-820.87	0.00	3377.91	-9.25	5.18	-60.62
2753.00	-826.83	0.00	3377.37	-8.68	4.80	-58.76
2754.00	-832.79	0.00	3376.82	-8.12	4.41	-56.91
2755.00	-838.75	0.00	3376.26	-7.57	4.00	-55.07
