AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	15.91	15.12	37.17
2.00	2785.96	2785.96	-11.84	16.21	15.42	37.36
3.00	2785.94	2785.94	-17.76	16.51	15.73	37.55
4.00	2785.91	2785.91	-23.68	16.81	16.03	37.74
5.00	2785.88	2785.88	-29.60	17.11	16.34	37.93
6.00	2785.84	2785.84	-35.52	17.41	16.64	38.12
7.00	2785.79	2785.79	-41.44	17.71	16.94	38.31
8.00	2785.74	2785.74	-47.36	18.01	17.24	38.50
9.00	2785.67	2785.67	-53.28	18.31	17.54	38.69
10.00	2785.60	2785.60	-59.20	18.61	17.84	38.88
11.00	2785.53	2785.53	-65.12	18.91	18.11	38.87
12.00	2785.44	2785.44	-71.03	19.22	18.37	38.81
13.00	2785.35	2785.35	-76.95	19.52	18.64	38.76
14.00	2785.25	2785.25	-82.87	19.83	18.91	38.71
15.00	2785.14	2785.14	-88.79	20.13	19.17	38.66
16.00	2785.03	2785.03	-94.71	20.43	19.44	38.61
17.00	2784.91	2784.91	-100.62	20.74	19.70	38.56
18.00	2784.78	2784.78	-106.54	21.04	19.97	38.51
19.00	2784.64	2784.64	-112.46	21.35	20.24	38.45
20.00	2784.50	2784.50	-118.37	21.68	20.48	38.43
21.00	2784.34	2784.34	-124.29	22.15	20.60	38.56
22.00	2784.19	2784.19	-130.21	22.63	20.72	38.69
23.00	2784.02	2784.02	-136.12	23.10	20.83	38.82
24.00	2783.85	2783.85	-142.04	23.57	20.95	38.94
25.00	2783.66	2783.66	-147.95	24.05	21.07	39.07
26.00	2783.48	2783.48	-153.87	24.52	21.19	39.19
27.00	2783.28	2783.28	-159.78	25.00	21.30	39.32
28.00	2783.08	2783.08	-165.69	25.48	21.42	39.44
29.00	2782.87	2782.87	-171.61	25.96	21.54	39.56
30.00	2782.65	2782.65	-177.52	26.46	21.62	39.63
31.00	2782.42	2782.42	-183.43	26.98	21.68	39.64
32.00	2782.19	2782.19	-189.34	27.51	21.75	39.66
33.00	2781.95	2781.95	-195.25	28.03	21.81	39.68
34.00	2781.70	2781.70	-201.16	28.55	21.89	39.71
35.00	2781.45	2781.45	-207.07	29.07	21.96	39.74
36.00	2781.19	2781.19	-212.98	29.59	22.05	39.78
37.00	2780.92	2780.92	-218.89	30.11	22.13	39.82
38.00	2780.64	2780.64	-224.79	30.63	22.23	39.86
39.00	2780.36	2780.36	-230.70	31.15	22.32	39.92
40.00	2780.07	2780.07	-236.60	31.46	22.57	39.97
41.00	2779.77	2779.77	-242.51	31.73	22.85	40.03
42.00	2779.46	2779.46	-248.41	32.00	23.13	40.08
43.00	2779.15	2779.15	-254.32	32.28	23.41	40.14
44.00	2778.83	2778.83	-260.22	32.55	23.68	40.19
45.00	2778.50	2778.50	-266.12	32.82	23.95	40.24
46.00	2778.16	2778.16	-272.02	33.10	24.23	40.28
47.00	2777.82	2777.82	-277.93	33.37	24.50	40.33
48.00	2777.47	2777.47	-283.83	33.65	24.76	40.37
49.00	2777.11	2777.11	-289.72	33.95	25.01	40.42
50.00	2776.74	2776.74	-295.62	34.36	25.13	40.53
51.00	2776.37	2776.37	-301.52	34.77	25.25	40.64
52.00	2775.99	2775.99	-307.41	35.18	25.36	40.75
53.00	2775.60	2775.60	-313.31	35.60	25.48	40.86
54.00	2775.21	2775.21	-319.20	36.02	25.59	40.97
55.00	2774.81	2774.81	-325.10	36.44	25.70	41.08
56.00	2774.40	2774.40	-330.99	36.86	25.80	41.19
57.00	2773.98	2773.98	-336.88	37.29	25.91	41.30
58.00	2773.56	2773.56	-342.77	37.71	26.01	41.42
59.00	2773.13	2773.13	-348.66	38.27	26.16	41.56
60.00	2772.69	2772.69	-354.55	38.97	26.35	41.75
61.00	2772.24	2772.24	-360.43	39.67	26.54	41.93
62.00	2771.79	2771.79	-366.32	40.37	26.73	42.11
63.00	2771.33	2771.33	-372.20	41.07	26.92	42.28
64.00	2770.86	2770.86	-378.09	41.76	27.11	42.45
65.00	2770.38	2770.38	-383.97	42.44	27.30	42.62
66.00	2769.90	2769.90	-389.85	43.12	27.49	42.78
67.00	2769.41	2769.41	-395.73	43.80	27.68	42.94
68.00	2768.91	2768.91	-401.61	44.48	27.87	43.09
