AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	61.61	10.68	12.06
2.00	2785.96	2785.96	-11.84	61.76	10.79	12.08
3.00	2785.94	2785.94	-17.76	61.91	10.90	12.10
4.00	2785.91	2785.91	-23.68	62.07	11.01	12.12
5.00	2785.88	2785.88	-29.60	62.22	11.12	12.14
6.00	2785.84	2785.84	-35.52	62.38	11.24	12.16
7.00	2785.79	2785.79	-41.44	62.53	11.35	12.18
8.00	2785.74	2785.74	-47.36	62.69	11.46	12.21
9.00	2785.67	2785.67	-53.28	62.84	11.57	12.23
10.00	2785.60	2785.60	-59.20	63.00	11.68	12.25
11.00	2785.53	2785.53	-65.12	63.18	11.78	12.26
12.00	2785.44	2785.44	-71.03	63.35	11.89	12.27
13.00	2785.35	2785.35	-76.95	63.53	11.99	12.29
14.00	2785.25	2785.25	-82.87	63.71	12.09	12.30
15.00	2785.14	2785.14	-88.79	63.88	12.19	12.31
16.00	2785.03	2785.03	-94.71	64.05	12.29	12.32
17.00	2784.91	2784.91	-100.62	64.23	12.39	12.33
18.00	2784.78	2784.78	-106.54	64.40	12.49	12.35
19.00	2784.64	2784.64	-112.46	64.57	12.59	12.36
20.00	2784.50	2784.50	-118.37	64.71	12.68	12.39
21.00	2784.34	2784.34	-124.29	64.75	12.72	12.51
22.00	2784.19	2784.19	-130.21	64.80	12.77	12.63
23.00	2784.02	2784.02	-136.12	64.84	12.81	12.74
24.00	2783.85	2783.85	-142.04	64.88	12.86	12.86
25.00	2783.66	2783.66	-147.95	64.93	12.90	12.97
26.00	2783.48	2783.48	-153.87	64.98	12.95	13.09
27.00	2783.28	2783.28	-159.78	65.02	13.00	13.20
28.00	2783.08	2783.08	-165.69	65.07	13.05	13.32
29.00	2782.87	2782.87	-171.61	65.12	13.09	13.43
30.00	2782.65	2782.65	-177.52	65.22	13.16	13.45
31.00	2782.42	2782.42	-183.43	65.36	13.24	13.39
32.00	2782.19	2782.19	-189.34	65.51	13.32	13.33
33.00	2781.95	2781.95	-195.25	65.65	13.41	13.27
34.00	2781.70	2781.70	-201.16	65.80	13.50	13.21
35.00	2781.45	2781.45	-207.07	65.95	13.59	13.15
36.00	2781.19	2781.19	-212.98	66.10	13.69	13.09
37.00	2780.92	2780.92	-218.89	66.25	13.78	13.03
38.00	2780.64	2780.64	-224.79	66.40	13.89	12.97
39.00	2780.36	2780.36	-230.70	66.55	13.99	12.92
40.00	2780.07	2780.07	-236.60	66.73	14.18	12.85
41.00	2779.77	2779.77	-242.51	66.93	14.40	12.78
42.00	2779.46	2779.46	-248.41	67.11	14.61	12.70
43.00	2779.15	2779.15	-254.32	67.30	14.81	12.63
44.00	2778.83	2778.83	-260.22	67.48	15.02	12.56
45.00	2778.50	2778.50	-266.12	67.66	15.22	12.48
46.00	2778.16	2778.16	-272.02	67.84	15.42	12.41
47.00	2777.82	2777.82	-277.93	68.01	15.62	12.33
48.00	2777.47	2777.47	-283.83	68.18	15.81	12.25
49.00	2777.11	2777.11	-289.72	68.35	16.01	12.19
50.00	2776.74	2776.74	-295.62	68.49	16.21	12.22
51.00	2776.37	2776.37	-301.52	68.63	16.42	12.25
52.00	2775.99	2775.99	-307.41	68.78	16.63	12.27
53.00	2775.60	2775.60	-313.31	68.92	16.83	12.30
54.00	2775.21	2775.21	-319.20	69.07	17.04	12.33
55.00	2774.81	2774.81	-325.10	69.22	17.24	12.36
