AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	-10.32	19.89	-17.97
2.00	-3939.98	0.00	-11.84	-10.29	19.74	-17.55
3.00	-3939.95	0.00	-17.76	-10.26	19.60	-17.14
4.00	-3939.92	0.00	-23.68	-10.23	19.45	-16.72
5.00	-3939.87	0.00	-29.60	-10.20	19.30	-16.31
6.00	-3939.81	0.00	-35.52	-10.17	19.16	-15.90
7.00	-3939.74	0.00	-41.44	-10.14	19.01	-15.48
8.00	-3939.67	0.00	-47.36	-10.11	18.87	-15.07
9.00	-3939.58	0.00	-53.28	-10.07	18.72	-14.65
10.00	-3939.48	0.00	-59.20	-10.04	18.58	-14.24
11.00	-3939.37	0.00	-65.12	-10.10	18.75	-14.14
12.00	-3939.25	0.00	-71.03	-10.18	18.98	-14.09
13.00	-3939.12	0.00	-76.95	-10.25	19.22	-14.05
14.00	-3938.97	0.00	-82.87	-10.33	19.45	-14.00
15.00	-3938.82	0.00	-88.79	-10.40	19.68	-13.96
16.00	-3938.66	0.00	-94.71	-10.48	19.92	-13.91
17.00	-3938.49	0.00	-100.62	-10.55	20.15	-13.86
18.00	-3938.31	0.00	-106.54	-10.63	20.39	-13.82
19.00	-3938.11	0.00	-112.46	-10.70	20.62	-13.77
20.00	-3937.91	0.00	-118.37	-10.76	20.77	-13.70
21.00	-3937.70	0.00	-124.29	-10.76	20.53	-13.54
22.00	-3937.47	0.00	-130.21	-10.77	20.29	-13.39
23.00	-3937.24	0.00	-136.12	-10.78	20.05	-13.23
24.00	-3936.99	0.00	-142.04	-10.78	19.81	-13.07
25.00	-3936.74	0.00	-147.95	-10.79	19.56	-12.91
26.00	-3936.47	0.00	-153.87	-10.80	19.31	-12.74
27.00	-3936.19	0.00	-159.78	-10.81	19.06	-12.58
28.00	-3935.91	0.00	-165.69	-10.81	18.81	-12.41
29.00	-3935.61	0.00	-171.61	-10.82	18.55	-12.24
30.00	-3935.30	0.00	-177.52	-10.81	18.52	-12.25
31.00	-3934.98	0.00	-183.43	-10.78	18.72	-12.46
32.00	-3934.65	0.00	-189.34	-10.75	18.92	-12.67
33.00	-3934.31	0.00	-195.25	-10.73	19.13	-12.88
34.00	-3933.96	0.00	-201.16	-10.70	19.33	-13.10
35.00	-3933.60	0.00	-207.07	-10.67	19.54	-13.32
36.00	-3933.23	0.00	-212.98	-10.65	19.74	-13.55
37.00	-3932.85	0.00	-218.89	-10.63	19.95	-13.79
38.00	-3932.46	0.00	-224.79	-10.61	20.15	-14.03
39.00	-3932.06	0.00	-230.70	-10.60	20.36	-14.27
40.00	-3931.65	0.00	-236.60	-10.71	20.53	-14.36
41.00	-3931.22	0.00	-242.51	-10.84	20.70	-14.42
42.00	-3930.79	0.00	-248.41	-10.98	20.87	-14.47
43.00	-3930.34	0.00	-254.32	-11.11	21.03	-14.54
44.00	-3929.89	0.00	-260.22	-11.25	21.21	-14.60
45.00	-3929.43	0.00	-266.12	-11.38	21.38	-14.67
46.00	-3928.95	0.00	-272.02	-11.52	21.55	-14.73
47.00	-3928.47	0.00	-277.93	-11.65	21.73	-14.79
48.00	-3927.97	0.00	-283.83	-11.78	21.91	-14.84
49.00	-3927.47	0.00	-289.72	-11.89	22.06	-14.87
50.00	-3926.95	0.00	-295.62	-11.90	22.04	-14.72
51.00	-3926.42	0.00	-301.52	-11.90	22.02	-14.57
52.00	-3925.88	0.00	-307.41	-11.91	22.00	-14.42
53.00	-3925.34	0.00	-313.31	-11.93	21.99	-14.26
54.00	-3924.78	0.00	-319.20	-11.94	21.97	-14.11
55.00	-3924.21	0.00	-325.10	-11.95	21.95	-13.95
56.00	-3923.63	0.00	-330.99	-11.97	21.93	-13.79
57.00	-3923.04	0.00	-336.88	-11.99	21.91	-13.64
58.00	-3922.44	0.00	-342.77	-12.01	21.89	-13.48
59.00	-3921.83	0.00	-348.66	-12.04	21.82	-13.38
60.00	-3921.21	0.00	-354.55	-12.07	21.70	-13.35
61.00	-3920.58	0.00	-360.43	-12.10	21.59	-13.32
62.00	-3919.94	0.00	-366.32	-12.14	21.47	-13.28
63.00	-3919.29	0.00	-372.20	-12.17	21.36	-13.24
64.00	-3918.63	0.00	-378.09	-12.21	21.26	-13.20
65.00	-3917.95	0.00	-383.97	-12.25	21.15	-13.15
66.00	-3917.27	0.00	-389.85	-12.28	21.05	-13.09
67.00	-3916.58	0.00	-395.73	-12.32	20.96	-13.03
68.00	-3915.87	0.00	-401.61	-12.36	20.87	-12.97
69.00	-3915.16	0.00	-407.49	-12.34	20.78	-13.04
70.00	-3914.43	0.00	-413.37	-12.30	20.69	-13.17
71.00	-3913.70	0.00	-419.24	-12.25	20.60	-13.28
