AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	12.14	9.52	34.43
2.00	2785.96	2785.96	-11.84	12.39	9.70	34.53
3.00	2785.94	2785.94	-17.76	12.64	9.89	34.62
4.00	2785.91	2785.91	-23.68	12.88	10.08	34.72
5.00	2785.88	2785.88	-29.60	13.13	10.27	34.82
6.00	2785.84	2785.84	-35.52	13.37	10.45	34.92
7.00	2785.79	2785.79	-41.44	13.62	10.64	35.01
8.00	2785.74	2785.74	-47.36	13.86	10.83	35.11
9.00	2785.67	2785.67	-53.28	14.10	11.02	35.21
10.00	2785.60	2785.60	-59.20	14.35	11.20	35.30
11.00	2785.53	2785.53	-65.12	14.87	11.48	35.36
12.00	2785.44	2785.44	-71.03	15.43	11.77	35.42
13.00	2785.35	2785.35	-76.95	16.00	12.06	35.47
14.00	2785.25	2785.25	-82.87	16.57	12.36	35.53
15.00	2785.14	2785.14	-88.79	17.14	12.65	35.59
16.00	2785.03	2785.03	-94.71	17.70	12.94	35.64
17.00	2784.91	2784.91	-100.62	18.27	13.23	35.70
18.00	2784.78	2784.78	-106.54	18.84	13.52	35.76
19.00	2784.64	2784.64	-112.46	19.41	13.82	35.82
20.00	2784.50	2784.50	-118.37	19.94	14.07	35.91
21.00	2784.34	2784.34	-124.29	20.27	14.15	36.15
22.00	2784.19	2784.19	-130.21	20.60	14.24	36.39
23.00	2784.02	2784.02	-136.12	20.93	14.33	36.63
24.00	2783.85	2783.85	-142.04	21.26	14.42	36.87
25.00	2783.66	2783.66	-147.95	21.59	14.51	37.11
26.00	2783.48	2783.48	-153.87	21.92	14.60	37.35
27.00	2783.28	2783.28	-159.78	22.25	14.70	37.59
28.00	2783.08	2783.08	-165.69	22.58	14.80	37.82
29.00	2782.87	2782.87	-171.61	22.90	14.91	38.06
30.00	2782.65	2782.65	-177.52	23.18	14.88	38.03
31.00	2782.42	2782.42	-183.43	23.41	14.72	37.75
32.00	2782.19	2782.19	-189.34	23.64	14.57	37.47
33.00	2781.95	2781.95	-195.25	23.88	14.41	37.20
34.00	2781.70	2781.70	-201.16	24.11	14.26	36.92
35.00	2781.45	2781.45	-207.07	24.35	14.10	36.65
36.00	2781.19	2781.19	-212.98	24.60	13.95	36.38
37.00	2780.92	2780.92	-218.89	24.84	13.79	36.10
38.00	2780.64	2780.64	-224.79	25.09	13.63	35.83
39.00	2780.36	2780.36	-230.70	25.35	13.48	35.56
40.00	2780.07	2780.07	-236.60	25.79	13.61	35.54
41.00	2779.77	2779.77	-242.51	26.26	13.81	35.56
42.00	2779.46	2779.46	-248.41	26.73	14.00	35.58
43.00	2779.15	2779.15	-254.32	27.19	14.19	35.60
44.00	2778.83	2778.83	-260.22	27.65	14.37	35.62
45.00	2778.50	2778.50	-266.12	28.10	14.55	35.63
46.00	2778.16	2778.16	-272.02	28.55	14.73	35.65
47.00	2777.82	2777.82	-277.93	28.99	14.90	35.67
48.00	2777.47	2777.47	-283.83	29.43	15.07	35.68
49.00	2777.11	2777.11	-289.72	29.87	15.23	35.71
50.00	2776.74	2776.74	-295.62	30.38	15.35	35.85
51.00	2776.37	2776.37	-301.52	30.89	15.46	35.98
52.00	2775.99	2775.99	-307.41	31.40	15.58	36.11
53.00	2775.60	2775.60	-313.31	31.92	15.70	36.24
54.00	2775.21	2775.21	-319.20	32.43	15.83	36.36
55.00	2774.81	2774.81	-325.10	32.94	15.95	36.49
56.00	2774.40	2774.40	-330.99	33.46	16.07	36.61
57.00	2773.98	2773.98	-336.88	33.98	16.20	36.73
58.00	2773.56	2773.56	-342.77	34.49	16.32	36.85
59.00	2773.13	2773.13	-348.66	35.01	16.42	36.87
60.00	2772.69	2772.69	-354.55	35.52	16.48	36.78
61.00	2772.24	2772.24	-360.43	36.03	16.54	36.68
62.00	2771.79	2771.79	-366.32	36.53	16.59	36.58
63.00	2771.33	2771.33	-372.20	37.04	16.64	36.48
64.00	2770.86	2770.86	-378.09	37.55	16.69	36.38
65.00	2770.38	2770.38	-383.97	38.06	16.74	36.28
66.00	2769.90	2769.90	-389.85	38.57	16.79	36.17
67.00	2769.41	2769.41	-395.73	39.07	16.83	36.07
68.00	2768.91	2768.91	-401.61	39.58	16.86	35.96
69.00	2768.41	2768.41	-407.49	40.00	17.06	36.10
70.00	2767.90	2767.90	-413.37	40.39	17.31	36.34
71.00	2767.38	2767.38	-419.24	40.77	17.57	36.58
72.00	2766.85	2766.85	-425.11	41.14	17.83	36.82
73.00	2766.32	2766.32	-430.99	41.51	18.10	37.06
74.00	2765.77	2765.77	-436.86	41.87	18.37	37.29
75.00	2765.23	2765.23	-442.73	42.22	18.64	37.53
76.00	2764.67	2764.67	-448.60	42.57	18.92	37.76
77.00	2764.11	2764.11	-454.46	42.90	19.21	38.00
78.00	2763.53	2763.53	-460.33	43.24	19.50	38.23
79.00	2762.96	2762.96	-466.19	43.57	19.68	38.54
80.00	2762.37	2762.37	-472.06	43.91	19.86	38.85
81.00	2761.78	2761.78	-477.92	44.25	20.05	39.17
82.00	2761.18	2761.18	-483.78	44.60	20.24	39.50
83.00	2760.57	2760.57	-489.64	44.95	20.44	39.82
84.00	2759.95	2759.95	-495.50	45.30	20.64	40.13
85.00	2759.33	2759.33	-501.35	45.65	20.85	40.44
