AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	0.00	3939.99	-5.92	0.67	9.44	44.45
2.00	0.00	3939.98	-11.84	0.67	9.62	44.40
3.00	0.00	3939.95	-17.76	0.67	9.81	44.36
4.00	0.00	3939.92	-23.68	0.67	9.99	44.31
5.00	0.00	3939.87	-29.60	0.67	10.17	44.27
6.00	0.00	3939.81	-35.52	0.67	10.35	44.22
7.00	0.00	3939.74	-41.44	0.67	10.53	44.18
8.00	0.00	3939.67	-47.36	0.67	10.71	44.13
9.00	0.00	3939.58	-53.28	0.67	10.89	44.08
10.00	0.00	3939.48	-59.20	0.67	11.07	44.04
11.00	0.00	3939.37	-65.12	0.67	11.25	43.99
12.00	0.00	3939.25	-71.03	0.67	11.43	43.94
13.00	0.00	3939.12	-76.95	0.67	11.61	43.90
14.00	0.00	3938.97	-82.87	0.67	11.79	43.85
15.00	0.00	3938.82	-88.79	0.67	11.97	43.80
16.00	0.00	3938.66	-94.71	0.67	12.15	43.75
17.00	0.00	3938.49	-100.62	0.67	12.33	43.70
18.00	0.00	3938.31	-106.54	0.67	12.51	43.65
19.00	0.00	3938.11	-112.46	0.67	12.68	43.60
20.00	0.00	3937.91	-118.37	0.67	12.86	43.55
21.00	0.00	3937.70	-124.29	0.67	13.04	43.50
22.00	0.00	3937.47	-130.21	0.67	13.22	43.45
23.00	0.00	3937.24	-136.12	0.67	13.39	43.40
24.00	0.00	3936.99	-142.04	0.67	13.57	43.35
25.00	0.00	3936.74	-147.95	0.67	13.75	43.29
26.00	0.00	3936.47	-153.87	0.67	13.93	43.24
27.00	0.00	3936.19	-159.78	0.67	14.10	43.19
28.00	0.00	3935.91	-165.69	0.67	14.28	43.14
29.00	0.00	3935.61	-171.61	0.67	14.45	43.08
30.00	0.00	3935.30	-177.52	0.67	14.63	43.03
31.00	0.00	3934.98	-183.43	0.67	14.81	42.97
32.00	0.00	3934.65	-189.34	0.67	14.98	42.92
33.00	0.00	3934.31	-195.25	0.67	15.16	42.87
34.00	0.00	3933.96	-201.16	0.67	15.33	42.81
35.00	0.00	3933.60	-207.07	0.67	15.51	42.76
36.00	0.00	3933.23	-212.98	0.67	15.68	42.70
37.00	0.00	3932.85	-218.89	0.67	15.85	42.64
38.00	0.00	3932.46	-224.79	0.67	16.03	42.59
39.00	0.00	3932.06	-230.70	0.67	16.20	42.53
40.00	0.00	3931.65	-236.60	0.67	16.38	42.47
41.00	0.00	3931.22	-242.51	0.67	16.55	42.42
42.00	0.00	3930.79	-248.41	0.67	16.72	42.36
43.00	0.00	3930.34	-254.32	0.67	16.90	42.30
44.00	0.00	3929.89	-260.22	0.67	17.07	42.24
45.00	0.00	3929.43	-266.12	0.67	17.24	42.18
46.00	0.00	3928.95	-272.02	0.67	17.41	42.12
47.00	0.00	3928.47	-277.93	0.67	17.59	42.06
48.00	0.00	3927.97	-283.83	0.67	17.76	42.00
49.00	0.00	3927.47	-289.72	0.67	17.93	41.94
50.00	0.00	3926.95	-295.62	0.67	18.10	41.88
51.00	0.00	3926.42	-301.52	0.67	18.27	41.82
52.00	0.00	3925.88	-307.41	0.67	18.44	41.76
53.00	0.00	3925.34	-313.31	0.67	18.61	41.70
54.00	0.00	3924.78	-319.20	0.67	18.79	41.64
55.00	0.00	3924.21	-325.10	0.67	18.96	41.58
56.00	0.00	3923.63	-330.99	0.67	19.13	41.51
57.00	0.00	3923.04	-336.88	0.67	19.30	41.45
58.00	0.00	3922.44	-342.77	0.67	19.47	41.39
59.00	0.00	3921.83	-348.66	0.67	19.64	41.33
60.00	0.00	3921.21	-354.55	0.67	19.81	41.26
61.00	0.00	3920.58	-360.43	0.67	19.98	41.20
62.00	0.00	3919.94	-366.32	0.67	20.14	41.13
63.00	0.00	3919.29	-372.20	0.67	20.31	41.07
64.00	0.00	3918.63	-378.09	0.67	20.48	41.00
65.00	0.00	3917.95	-383.97	0.67	20.65	40.94
66.00	0.00	3917.27	-389.85	0.67	20.82	40.87
67.00	0.00	3916.58	-395.73	0.67	20.99	40.81
68.00	0.00	3915.87	-401.61	0.67	21.16	40.74
69.00	0.00	3915.16	-407.49	0.67	21.32	40.67
70.00	0.00	3914.43	-413.37	0.67	21.49	40.61
71.00	0.00	3913.70	-419.24	0.67	21.66	40.54
72.00	0.00	3912.95	-425.11	0.67	21.83	40.47
73.00	0.00	3912.20	-430.99	0.67	21.99	40.40
74.00	0.00	3911.43	-436.86	0.67	22.16	40.34
75.00	0.00	3910.66	-442.73	0.67	22.33	40.27
76.00	0.00	3909.87	-448.60	0.67	22.49	40.20
77.00	0.00	3909.07	-454.46	0.67	22.66	40.13
78.00	0.00	3908.27	-460.33	0.67	22.82	40.06
79.00	0.00	3907.45	-466.19	0.67	22.99	39.99
80.00	0.00	3906.62	-472.06	0.67	23.16	39.92
81.00	0.00	3905.78	-477.92	0.67	23.32	39.85
82.00	0.00	3904.93	-483.78	0.67	23.49	39.78
83.00	0.00	3904.07	-489.64	0.67	23.65	39.71
84.00	0.00	3903.20	-495.50	0.67	23.82	39.64
85.00	0.00	3902.32	-501.35	0.67	23.98	39.57
86.00	0.00	3901.43	-507.21	0.67	24.15	39.49
87.00	0.00	3900.54	-513.06	0.67	24.31	39.42
88.00	0.00	3899.62	-518.91	0.67	24.47	39.35
89.00	0.00	3898.70	-524.76	0.67	24.64	39.28
90.00	0.00	3897.77	-530.60	0.67	24.80	39.20
91.00	0.00	3896.83	-536.45	0.67	24.97	39.13
92.00	0.00	3895.88	-542.30	0.67	25.13	39.06
93.00	0.00	3894.92	-548.14	0.67	25.29	38.98
94.00	0.00	3893.94	-553.98	0.67	25.45	38.91
95.00	0.00	3892.96	-559.82	0.67	25.62	38.83
96.00	0.00	3891.97	-565.66	0.67	25.78	38.76
97.00	0.00	3890.96	-571.49	0.67	25.94	38.68
98.00	0.00	3889.95	-577.33	0.67	26.11	38.61
99.00	0.00	3888.93	-583.16	0.67	26.27	38.53
100.00	0.00	3887.89	-588.99	0.67	26.43	38.45
101.00	0.00	3886.85	-594.82	0.67	26.59	38.38
102.00	0.00	3885.79	-600.65	0.67	26.75	38.30
103.00	0.00	3884.73	-606.47	0.67	26.91	38.22
104.00	0.00	3883.65	-612.30	0.67	27.08	38.15
105.00	0.00	3882.56	-618.12	0.67	27.24	38.07
106.00	0.00	3881.47	-623.94	0.67	27.40	37.99
107.00	0.00	3880.36	-629.76	0.67	27.56	37.91
108.00	0.00	3879.25	-635.57	0.67	27.72	37.83
109.00	0.00	3878.12	-641.39	0.67	27.88	37.75
110.00	0.00	3876.98	-647.20	0.67	28.04	37.67
111.00	0.00	3875.83	-653.01	0.67	28.20	37.59
112.00	0.00	3874.68	-658.82	0.67	28.36	37.51
113.00	0.00	3873.51	-664.62	0.67	28.52	37.43
114.00	0.00	3872.33	-670.43	0.67	28.68	37.35
115.00	0.00	3871.14	-676.23	0.67	28.84	37.27
116.00	0.00	3869.94	-682.03	0.67	29.00	37.19
117.00	0.00	3868.73	-687.83	0.67	29.15	37.11
118.00	0.00	3867.51	-693.62	0.67	29.31	37.03
119.00	0.00	3866.28	-699.42	0.67	29.47	36.94
120.00	0.00	3865.05	-705.21	0.67	29.63	36.86
121.00	0.00	3863.80	-711.00	0.67	29.79	36.78
122.00	0.00	3862.54	-716.79	0.67	29.95	36.70
123.00	0.00	3861.27	-722.57	0.67	30.10	36.61
124.00	0.00	3859.98	-728.35	0.67	30.26	36.53
125.00	0.00	3858.69	-734.13	0.67	30.42	36.44
126.00	0.00	3857.39	-739.91	0.67	30.58	36.36
127.00	0.00	3856.08	-745.69	0.67	30.73	36.28
128.00	0.00	3854.76	-751.46	0.67	30.89	36.19
129.00	0.00	3853.43	-757.24	0.67	31.05	36.10
130.00	0.00	3852.09	-763.01	0.67	31.20	36.02
131.00	0.00	3850.74	-768.77	0.67	31.36	35.93
132.00	0.00	3849.38	-774.54	0.67	31.52	35.85
133.00	0.00	3848.00	-780.30	0.67	31.67	35.76
134.00	0.00	3846.62	-786.06	0.67	31.83	35.67
135.00	0.00	3845.23	-791.82	0.67	31.98	35.59
