Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2022-06-23T09:32:50	5334.52	-967.62	-325.79	81.80	-2.19	-5.84
2022-06-23T09:32:52	5324.07	-958.60	-327.13	81.80	-2.17	-5.72
2022-06-23T09:32:54	5313.62	-949.57	-328.48	81.82	-2.15	-5.60
2022-06-23T09:32:56	5303.16	-940.55	-329.82	81.84	-2.12	-5.47
2022-06-23T09:32:58	5292.70	-931.53	-331.17	81.87	-2.10	-5.34
2022-06-23T09:33:00	5282.24	-922.50	-332.52	81.91	-2.07	-5.20
2022-06-23T09:33:02	5271.78	-913.48	-333.86	81.93	-2.03	-5.07
2022-06-23T09:33:04	5261.31	-904.45	-335.21	81.93	-1.98	-4.97
2022-06-23T09:33:06	5250.84	-895.43	-336.55	81.92	-1.93	-4.87
2022-06-23T09:33:08	5240.37	-886.40	-337.90	81.92	-1.89	-4.79
2022-06-23T09:33:10	5229.89	-877.37	-339.24	81.92	-1.85	-4.71
2022-06-23T09:33:12	5219.41	-868.34	-340.59	81.93	-1.81	-4.65
2022-06-23T09:33:14	5208.93	-859.32	-341.93	81.96	-1.77	-4.56
2022-06-23T09:33:16	5198.45	-850.29	-343.28	82.00	-1.73	-4.44
2022-06-23T09:33:18	5187.96	-841.26	-344.62	82.05	-1.68	-4.32
2022-06-23T09:33:20	5177.47	-832.23	-345.97	82.08	-1.64	-4.21
2022-06-23T09:33:22	5166.97	-823.20	-347.31	82.11	-1.60	-4.09
2022-06-23T09:33:24	5156.47	-814.17	-348.65	82.14	-1.56	-3.97
2022-06-23T09:33:26	5145.97	-805.14	-350.00	82.18	-1.52	-3.86
2022-06-23T09:33:28	5135.47	-796.10	-351.34	82.23	-1.49	-3.78
2022-06-23T09:33:30	5124.96	-787.07	-352.68	82.27	-1.46	-3.70
2022-06-23T09:33:32	5114.45	-778.04	-354.02	82.31	-1.44	-3.61
2022-06-23T09:33:34	5103.94	-769.01	-355.37	82.35	-1.42	-3.53
2022-06-23T09:33:36	5093.42	-759.97	-356.71	82.38	-1.40	-3.43
2022-06-23T09:33:38	5082.90	-750.94	-358.05	82.41	-1.39	-3.34
2022-06-23T09:33:40	5072.38	-741.90	-359.39	82.43	-1.37	-3.25
2022-06-23T09:33:42	5061.85	-732.87	-360.73	82.45	-1.36	-3.16
2022-06-23T09:33:44	5051.32	-723.83	-362.07	82.47	-1.34	-3.07
2022-06-23T09:33:46	5040.79	-714.79	-363.42	82.51	-1.33	-2.99
2022-06-23T09:33:48	5030.25	-705.76	-364.76	82.55	-1.31	-2.91
2022-06-23T09:33:50	5019.71	-696.72	-366.10	82.59	-1.29	-2.84
2022-06-23T09:33:52	5009.17	-687.68	-367.44	82.64	-1.26	-2.76
2022-06-23T09:33:54	4998.62	-678.64	-368.78	82.73	-1.23	-2.68
2022-06-23T09:33:56	4988.07	-669.60	-370.12	82.82	-1.20	-2.58
2022-06-23T09:33:58	4977.52	-660.56	-371.46	82.90	-1.15	-2.49
2022-06-23T09:34:00	4966.96	-651.52	-372.80	82.97	-1.11	-2.39
2022-06-23T09:34:02	4956.40	-642.48	-374.13	83.03	-1.08	-2.31
2022-06-23T09:34:04	4945.84	-633.44	-375.47	83.09	-1.05	-2.23
2022-06-23T09:34:06	4935.27	-624.40	-376.81	83.12	-1.02	-2.16
2022-06-23T09:34:08	4924.70	-615.36	-378.15	83.18	-1.01	-2.08
2022-06-23T09:34:10	4914.13	-606.31	-379.49	83.24	-0.98	-2.00
2022-06-23T09:34:12	4903.55	-597.27	-380.83	83.31	-0.96	-1.91
2022-06-23T09:34:14	4892.97	-588.23	-382.16	83.38	-0.93	-1.82
2022-06-23T09:34:16	4882.39	-579.18	-383.50	83.47	-0.90	-1.71
2022-06-23T09:34:18	4871.80	-570.14	-384.84	83.55	-0.87	-1.60
2022-06-23T09:34:20	4861.21	-561.09	-386.17	83.64	-0.86	-1.50
2022-06-23T09:34:22	4850.61	-552.05	-387.51	83.73	-0.84	-1.40
2022-06-23T09:34:24	4840.01	-543.00	-388.85	83.82	-0.82	-1.31
2022-06-23T09:34:26	4829.41	-533.95	-390.18	83.90	-0.80	-1.24
2022-06-23T09:34:28	4818.81	-524.91	-391.52	83.99	-0.78	-1.17
2022-06-23T09:34:30	4808.20	-515.86	-392.85	84.06	-0.77	-1.09
2022-06-23T09:34:32	4797.58	-506.81	-394.19	84.13	-0.78	-1.00
2022-06-23T09:34:34	4786.97	-497.76	-395.52	84.20	-0.79	-0.91
2022-06-23T09:34:36	4776.35	-488.72	-396.86	84.27	-0.79	-0.82
2022-06-23T09:34:38	4765.72	-479.67	-398.19	84.35	-0.79	-0.73
2022-06-23T09:34:40	4755.09	-470.62	-399.52	84.42	-0.78	-0.61
2022-06-23T09:34:42	4744.46	-461.57	-400.86	84.49	-0.77	-0.50
2022-06-23T09:34:44	4733.82	-452.52	-402.19	84.54	-0.76	-0.38
