AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	3939.99	0.00	-5.92	31.07	-4.66	16.91
2.00	3939.98	0.00	-11.84	31.93	-4.37	17.22
3.00	3939.95	0.00	-17.76	32.79	-4.08	17.52
4.00	3939.92	0.00	-23.68	33.65	-3.79	17.82
5.00	3939.87	0.00	-29.60	34.51	-3.49	18.13
6.00	3939.81	0.00	-35.52	35.37	-3.20	18.43
7.00	3939.74	0.00	-41.44	36.23	-2.91	18.74
8.00	3939.67	0.00	-47.36	37.08	-2.62	19.04
9.00	3939.58	0.00	-53.28	37.94	-2.33	19.35
10.00	3939.48	0.00	-59.20	38.79	-2.03	19.66
11.00	3939.37	0.00	-65.12	39.58	-1.79	19.98
12.00	3939.25	0.00	-71.03	40.35	-1.56	20.30
13.00	3939.12	0.00	-76.95	41.12	-1.33	20.63
14.00	3938.97	0.00	-82.87	41.89	-1.09	20.95
15.00	3938.82	0.00	-88.79	42.66	-0.86	21.28
16.00	3938.66	0.00	-94.71	43.43	-0.63	21.60
17.00	3938.49	0.00	-100.62	44.20	-0.39	21.92
18.00	3938.31	0.00	-106.54	44.97	-0.16	22.25
19.00	3938.11	0.00	-112.46	45.75	0.07	22.57
20.00	3937.91	0.00	-118.37	46.55	0.30	22.93
21.00	3937.70	0.00	-124.29	47.50	0.48	23.47
22.00	3937.47	0.00	-130.21	48.45	0.67	24.00
23.00	3937.24	0.00	-136.12	49.39	0.85	24.53
24.00	3936.99	0.00	-142.04	50.34	1.04	25.07
25.00	3936.74	0.00	-147.95	51.28	1.22	25.60
26.00	3936.47	0.00	-153.87	52.23	1.41	26.13
27.00	3936.19	0.00	-159.78	53.17	1.60	26.67
28.00	3935.91	0.00	-165.69	54.11	1.78	27.20
29.00	3935.61	0.00	-171.61	55.05	1.97	27.74
30.00	3935.30	0.00	-177.52	55.90	2.06	28.15
31.00	3934.98	0.00	-183.43	56.67	2.05	28.43
32.00	3934.65	0.00	-189.34	57.45	2.04	28.72
33.00	3934.31	0.00	-195.25	58.23	2.03	29.02
34.00	3933.96	0.00	-201.16	59.02	2.02	29.31
35.00	3933.60	0.00	-207.07	59.82	2.00	29.61
36.00	3933.23	0.00	-212.98	60.63	1.99	29.91
37.00	3932.85	0.00	-218.89	61.44	1.97	30.22
38.00	3932.46	0.00	-224.79	62.26	1.95	30.53
39.00	3932.06	0.00	-230.70	63.09	1.92	30.84
40.00	3931.65	0.00	-236.60	63.41	1.89	30.67
41.00	3931.22	0.00	-242.51	63.63	1.85	30.42
42.00	3930.79	0.00	-248.41	63.85	1.81	30.16
43.00	3930.34	0.00	-254.32	64.08	1.78	29.90
44.00	3929.89	0.00	-260.22	64.30	1.73	29.65
45.00	3929.43	0.00	-266.12	64.53	1.69	29.40
46.00	3928.95	0.00	-272.02	64.76	1.65	29.14
47.00	3928.47	0.00	-277.93	64.98	1.60	28.89
48.00	3927.97	0.00	-283.83	65.22	1.56	28.64
49.00	3927.47	0.00	-289.72	65.44	1.53	28.42
50.00	3926.95	0.00	-295.62	65.62	1.63	28.40
51.00	3926.42	0.00	-301.52	65.79	1.73	28.38
52.00	3925.88	0.00	-307.41	65.97	1.83	28.36
53.00	3925.34	0.00	-313.31	66.14	1.94	28.33
54.00	3924.78	0.00	-319.20	66.32	2.04	28.31
55.00	3924.21	0.00	-325.10	66.49	2.15	28.29
56.00	3923.63	0.00	-330.99	66.66	2.25	28.26
57.00	3923.04	0.00	-336.88	66.82	2.36	28.24
58.00	3922.44	0.00	-342.77	66.99	2.47	28.21
59.00	3921.83	0.00	-348.66	67.16	2.55	28.20
