AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	62.03	13.53	15.81
2.00	2785.96	2785.96	-11.84	62.24	13.52	15.68
3.00	2785.94	2785.94	-17.76	62.46	13.51	15.55
4.00	2785.91	2785.91	-23.68	62.67	13.51	15.42
5.00	2785.88	2785.88	-29.60	62.88	13.50	15.29
6.00	2785.84	2785.84	-35.52	63.09	13.49	15.16
7.00	2785.79	2785.79	-41.44	63.31	13.49	15.03
8.00	2785.74	2785.74	-47.36	63.52	13.48	14.91
9.00	2785.67	2785.67	-53.28	63.74	13.47	14.78
10.00	2785.60	2785.60	-59.20	63.95	13.46	14.65
11.00	2785.53	2785.53	-65.12	64.18	13.56	14.76
12.00	2785.44	2785.44	-71.03	64.41	13.68	14.91
13.00	2785.35	2785.35	-76.95	64.64	13.80	15.05
14.00	2785.25	2785.25	-82.87	64.87	13.91	15.20
15.00	2785.14	2785.14	-88.79	65.10	14.03	15.35
16.00	2785.03	2785.03	-94.71	65.33	14.15	15.50
17.00	2784.91	2784.91	-100.62	65.55	14.26	15.65
18.00	2784.78	2784.78	-106.54	65.78	14.38	15.80
19.00	2784.64	2784.64	-112.46	66.01	14.49	15.95
20.00	2784.50	2784.50	-118.37	66.21	14.60	16.09
21.00	2784.34	2784.34	-124.29	66.35	14.69	16.15
22.00	2784.19	2784.19	-130.21	66.48	14.78	16.22
23.00	2784.02	2784.02	-136.12	66.61	14.87	16.29
24.00	2783.85	2783.85	-142.04	66.74	14.96	16.36
25.00	2783.66	2783.66	-147.95	66.86	15.06	16.43
26.00	2783.48	2783.48	-153.87	66.99	15.15	16.50
27.00	2783.28	2783.28	-159.78	67.12	15.24	16.57
28.00	2783.08	2783.08	-165.69	67.25	15.33	16.65
29.00	2782.87	2782.87	-171.61	67.38	15.43	16.72
30.00	2782.65	2782.65	-177.52	67.52	15.55	16.80
31.00	2782.42	2782.42	-183.43	67.67	15.70	16.88
32.00	2782.19	2782.19	-189.34	67.82	15.84	16.96
33.00	2781.95	2781.95	-195.25	67.97	15.98	17.04
34.00	2781.70	2781.70	-201.16	68.12	16.13	17.12
35.00	2781.45	2781.45	-207.07	68.27	16.27	17.20
36.00	2781.19	2781.19	-212.98	68.42	16.42	17.28
37.00	2780.92	2780.92	-218.89	68.56	16.56	17.36
38.00	2780.64	2780.64	-224.79	68.71	16.71	17.44
39.00	2780.36	2780.36	-230.70	68.86	16.85	17.52
40.00	2780.07	2780.07	-236.60	69.02	16.97	17.62
41.00	2779.77	2779.77	-242.51	69.19	17.09	17.74
42.00	2779.46	2779.46	-248.41	69.35	17.21	17.85
43.00	2779.15	2779.15	-254.32	69.51	17.33	17.97
44.00	2778.83	2778.83	-260.22	69.68	17.45	18.08
45.00	2778.50	2778.50	-266.12	69.84	17.57	18.20
46.00	2778.16	2778.16	-272.02	70.00	17.68	18.32
47.00	2777.82	2777.82	-277.93	70.17	17.80	18.44
48.00	2777.47	2777.47	-283.83	70.33	17.92	18.56
49.00	2777.11	2777.11	-289.72	70.50	18.04	18.67
50.00	2776.74	2776.74	-295.62	70.68	18.14	18.75
51.00	2776.37	2776.37	-301.52	70.86	18.25	18.82
52.00	2775.99	2775.99	-307.41	71.04	18.35	18.90
53.00	2775.60	2775.60	-313.31	71.22	18.45	18.98
54.00	2775.21	2775.21	-319.20	71.40	18.56	19.05
55.00	2774.81	2774.81	-325.10	71.58	18.66	19.13
56.00	2774.40	2774.40	-330.99	71.76	18.77	19.21
57.00	2773.98	2773.98	-336.88	71.94	18.88	19.28
58.00	2773.56	2773.56	-342.77	72.13	18.98	19.36
59.00	2773.13	2773.13	-348.66	72.28	19.09	19.43
60.00	2772.69	2772.69	-354.55	72.38	19.20	19.50
61.00	2772.24	2772.24	-360.43	72.48	19.31	19.57
62.00	2771.79	2771.79	-366.32	72.58	19.42	19.64
63.00	2771.33	2771.33	-372.20	72.68	19.53	19.71
64.00	2770.86	2770.86	-378.09	72.78	19.63	19.78
65.00	2770.38	2770.38	-383.97	72.88	19.74	19.85
