AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	-10.77	21.17	18.18
2.00	-3939.98	0.00	-11.84	-10.63	20.95	18.35
3.00	-3939.95	0.00	-17.76	-10.49	20.72	18.52
4.00	-3939.92	0.00	-23.68	-10.35	20.50	18.69
5.00	-3939.87	0.00	-29.60	-10.22	20.27	18.86
6.00	-3939.81	0.00	-35.52	-10.08	20.05	19.03
7.00	-3939.74	0.00	-41.44	-9.94	19.82	19.20
8.00	-3939.67	0.00	-47.36	-9.80	19.60	19.37
9.00	-3939.58	0.00	-53.28	-9.66	19.37	19.53
10.00	-3939.48	0.00	-59.20	-9.52	19.14	19.70
11.00	-3939.37	0.00	-65.12	-9.66	18.96	19.71
12.00	-3939.25	0.00	-71.03	-9.85	18.78	19.68
13.00	-3939.12	0.00	-76.95	-10.04	18.61	19.66
14.00	-3938.97	0.00	-82.87	-10.23	18.44	19.63
15.00	-3938.82	0.00	-88.79	-10.42	18.27	19.61
16.00	-3938.66	0.00	-94.71	-10.61	18.10	19.58
17.00	-3938.49	0.00	-100.62	-10.80	17.93	19.56
18.00	-3938.31	0.00	-106.54	-10.99	17.76	19.53
19.00	-3938.11	0.00	-112.46	-11.17	17.59	19.51
20.00	-3937.91	0.00	-118.37	-11.33	17.49	19.50
21.00	-3937.70	0.00	-124.29	-11.35	17.73	19.52
22.00	-3937.47	0.00	-130.21	-11.38	17.97	19.53
23.00	-3937.24	0.00	-136.12	-11.40	18.21	19.55
24.00	-3936.99	0.00	-142.04	-11.43	18.46	19.57
25.00	-3936.74	0.00	-147.95	-11.45	18.71	19.58
26.00	-3936.47	0.00	-153.87	-11.48	18.96	19.60
27.00	-3936.19	0.00	-159.78	-11.51	19.21	19.61
28.00	-3935.91	0.00	-165.69	-11.54	19.47	19.62
29.00	-3935.61	0.00	-171.61	-11.58	19.74	19.63
30.00	-3935.30	0.00	-177.52	-11.60	19.85	19.60
31.00	-3934.98	0.00	-183.43	-11.60	19.81	19.54
32.00	-3934.65	0.00	-189.34	-11.60	19.76	19.49
33.00	-3934.31	0.00	-195.25	-11.61	19.71	19.43
34.00	-3933.96	0.00	-201.16	-11.61	19.65	19.38
35.00	-3933.60	0.00	-207.07	-11.61	19.59	19.32
36.00	-3933.23	0.00	-212.98	-11.61	19.52	19.27
37.00	-3932.85	0.00	-218.89	-11.62	19.44	19.22
38.00	-3932.46	0.00	-224.79	-11.62	19.36	19.18
39.00	-3932.06	0.00	-230.70	-11.62	19.27	19.13
40.00	-3931.65	0.00	-236.60	-11.64	18.92	19.20
41.00	-3931.22	0.00	-242.51	-11.65	18.51	19.29
42.00	-3930.79	0.00	-248.41	-11.66	18.11	19.38
43.00	-3930.34	0.00	-254.32	-11.67	17.70	19.47
44.00	-3929.89	0.00	-260.22	-11.68	17.28	19.56
45.00	-3929.43	0.00	-266.12	-11.68	16.86	19.65
46.00	-3928.95	0.00	-272.02	-11.70	16.48	19.76
47.00	-3928.47	0.00	-277.93	-11.71	16.11	19.87
48.00	-3927.97	0.00	-283.83	-11.74	15.75	19.98
49.00	-3927.47	0.00	-289.72	-11.78	15.47	20.10
50.00	-3926.95	0.00	-295.62	-11.93	15.66	20.31
51.00	-3926.42	0.00	-301.52	-12.09	15.85	20.52
52.00	-3925.88	0.00	-307.41	-12.23	16.02	20.72
53.00	-3925.34	0.00	-313.31	-12.36	16.19	20.91
54.00	-3924.78	0.00	-319.20	-12.49	16.35	21.10
55.00	-3924.21	0.00	-325.10	-12.62	16.51	21.28
56.00	-3923.63	0.00	-330.99	-12.73	16.66	21.45
57.00	-3923.04	0.00	-336.88	-12.84	16.80	21.62
58.00	-3922.44	0.00	-342.77	-12.93	16.93	21.78
59.00	-3921.83	0.00	-348.66	-12.91	17.01	21.90
60.00	-3921.21	0.00	-354.55	-12.74	17.06	21.96
61.00	-3920.58	0.00	-360.43	-12.58	17.10	22.03
62.00	-3919.94	0.00	-366.32	-12.42	17.15	22.10
63.00	-3919.29	0.00	-372.20	-12.26	17.19	22.17
64.00	-3918.63	0.00	-378.09	-12.11	17.24	22.24
65.00	-3917.95	0.00	-383.97	-11.96	17.28	22.31
66.00	-3917.27	0.00	-389.85	-11.81	17.33	22.39
67.00	-3916.58	0.00	-395.73	-11.67	17.37	22.47
68.00	-3915.87	0.00	-401.61	-11.53	17.42	22.55
69.00	-3915.16	0.00	-407.49	-11.52	17.45	22.65
70.00	-3914.43	0.00	-413.37	-11.56	17.47	22.74
71.00	-3913.70	0.00	-419.24	-11.60	17.50	22.82
72.00	-3912.95	0.00	-425.11	-11.64	17.53	22.88
73.00	-3912.20	0.00	-430.99	-11.68	17.57	22.93
74.00	-3911.43	0.00	-436.86	-11.72	17.60	22.96
75.00	-3910.66	0.00	-442.73	-11.76	17.63	22.98
76.00	-3909.87	0.00	-448.60	-11.81	17.67	22.98
77.00	-3909.07	0.00	-454.46	-11.85	17.71	22.96
78.00	-3908.27	0.00	-460.33	-11.90	17.75	22.93
79.00	-3907.45	0.00	-466.19	-11.88	17.94	22.71
