AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	3939.99	0.00	-5.92	81.96	-1.70	5.41
2.00	3939.98	0.00	-11.84	81.95	-1.65	5.52
3.00	3939.95	0.00	-17.76	81.93	-1.60	5.63
4.00	3939.92	0.00	-23.68	81.91	-1.55	5.75
5.00	3939.87	0.00	-29.60	81.89	-1.49	5.86
6.00	3939.81	0.00	-35.52	81.87	-1.44	5.97
7.00	3939.74	0.00	-41.44	81.85	-1.39	6.09
8.00	3939.67	0.00	-47.36	81.83	-1.34	6.20
9.00	3939.58	0.00	-53.28	81.82	-1.29	6.32
10.00	3939.48	0.00	-59.20	81.80	-1.24	6.43
11.00	3939.37	0.00	-65.12	81.92	-1.21	6.46
12.00	3939.25	0.00	-71.03	82.06	-1.17	6.48
13.00	3939.12	0.00	-76.95	82.21	-1.13	6.50
14.00	3938.97	0.00	-82.87	82.36	-1.10	6.52
15.00	3938.82	0.00	-88.79	82.50	-1.06	6.54
16.00	3938.66	0.00	-94.71	82.65	-1.02	6.56
17.00	3938.49	0.00	-100.62	82.80	-0.99	6.58
18.00	3938.31	0.00	-106.54	82.94	-0.95	6.60
19.00	3938.11	0.00	-112.46	83.09	-0.91	6.62
20.00	3937.91	0.00	-118.37	83.23	-0.87	6.65
21.00	3937.70	0.00	-124.29	83.34	-0.83	6.74
22.00	3937.47	0.00	-130.21	83.45	-0.78	6.83
23.00	3937.24	0.00	-136.12	83.56	-0.74	6.92
24.00	3936.99	0.00	-142.04	83.66	-0.69	7.01
25.00	3936.74	0.00	-147.95	83.77	-0.64	7.10
26.00	3936.47	0.00	-153.87	83.88	-0.60	7.19
27.00	3936.19	0.00	-159.78	83.99	-0.55	7.28
28.00	3935.91	0.00	-165.69	84.10	-0.51	7.38
29.00	3935.61	0.00	-171.61	84.21	-0.46	7.47
30.00	3935.30	0.00	-177.52	84.31	-0.42	7.53
31.00	3934.98	0.00	-183.43	84.40	-0.39	7.57
32.00	3934.65	0.00	-189.34	84.50	-0.36	7.60
33.00	3934.31	0.00	-195.25	84.59	-0.32	7.64
34.00	3933.96	0.00	-201.16	84.68	-0.29	7.68
35.00	3933.60	0.00	-207.07	84.78	-0.26	7.72
36.00	3933.23	0.00	-212.98	84.87	-0.22	7.75
37.00	3932.85	0.00	-218.89	84.97	-0.19	7.79
38.00	3932.46	0.00	-224.79	85.06	-0.16	7.83
39.00	3932.06	0.00	-230.70	85.16	-0.13	7.87
40.00	3931.65	0.00	-236.60	85.28	-0.09	7.92
41.00	3931.22	0.00	-242.51	85.40	-0.05	7.98
42.00	3930.79	0.00	-248.41	85.52	-0.01	8.04
43.00	3930.34	0.00	-254.32	85.64	0.03	8.10
44.00	3929.89	0.00	-260.22	85.76	0.07	8.16
45.00	3929.43	0.00	-266.12	85.88	0.10	8.22
46.00	3928.95	0.00	-272.02	86.00	0.14	8.28
47.00	3928.47	0.00	-277.93	86.12	0.18	8.34
48.00	3927.97	0.00	-283.83	86.24	0.22	8.40
49.00	3927.47	0.00	-289.72	86.36	0.26	8.45
50.00	3926.95	0.00	-295.62	86.49	0.28	8.48
51.00	3926.42	0.00	-301.52	86.62	0.30	8.51
52.00	3925.88	0.00	-307.41	86.76	0.31	8.53
53.00	3925.34	0.00	-313.31	86.89	0.33	8.56
54.00	3924.78	0.00	-319.20	87.02	0.35	8.58
55.00	3924.21	0.00	-325.10	87.15	0.37	8.61
56.00	3923.63	0.00	-330.99	87.29	0.39	8.64
57.00	3923.04	0.00	-336.88	87.42	0.41	8.66
58.00	3922.44	0.00	-342.77	87.56	0.42	8.69
59.00	3921.83	0.00	-348.66	87.69	0.44	8.72
60.00	3921.21	0.00	-354.55	87.82	0.46	8.76
61.00	3920.58	0.00	-360.43	87.95	0.48	8.80
62.00	3919.94	0.00	-366.32	88.08	0.49	8.84
63.00	3919.29	0.00	-372.20	88.21	0.51	8.88
64.00	3918.63	0.00	-378.09	88.34	0.53	8.92
65.00	3917.95	0.00	-383.97	88.48	0.55	8.96
66.00	3917.27	0.00	-389.85	88.61	0.56	9.00
67.00	3916.58	0.00	-395.73	88.74	0.58	9.05
68.00	3915.87	0.00	-401.61	88.87	0.60	9.09
69.00	3915.16	0.00	-407.49	89.01	0.61	9.11
70.00	3914.43	0.00	-413.37	89.15	0.61	9.13
71.00	3913.70	0.00	-419.24	89.30	0.62	9.15
72.00	3912.95	0.00	-425.11	89.44	0.62	9.17
73.00	3912.20	0.00	-430.99	89.58	0.63	9.19
74.00	3911.43	0.00	-436.86	89.73	0.64	9.21
75.00	3910.66	0.00	-442.73	89.88	0.64	9.23
76.00	3909.87	0.00	-448.60	90.02	0.65	9.25
77.00	3909.07	0.00	-454.46	90.17	0.66	9.27
78.00	3908.27	0.00	-460.33	90.32	0.67	9.29
79.00	3907.45	0.00	-466.19	90.46	0.67	9.31
80.00	3906.62	0.00	-472.06	90.60	0.68	9.33
81.00	3905.78	0.00	-477.92	90.74	0.68	9.35
82.00	3904.93	0.00	-483.78	90.88	0.69	9.37
83.00	3904.07	0.00	-489.64	91.02	0.69	9.40
84.00	3903.20	0.00	-495.50	91.16	0.70	9.42
85.00	3902.32	0.00	-501.35	91.30	0.70	9.45
86.00	3901.43	0.00	-507.21	91.45	0.71	9.47
87.00	3900.54	0.00	-513.06	91.59	0.72	9.49
88.00	3899.62	0.00	-518.91	91.73	0.73	9.51
89.00	3898.70	0.00	-524.76	91.86	0.74	9.52
90.00	3897.77	0.00	-530.60	91.99	0.75	9.52
91.00	3896.83	0.00	-536.45	92.12	0.76	9.53
92.00	3895.88	0.00	-542.30	92.25	0.78	9.53
93.00	3894.92	0.00	-548.14	92.38	0.79	9.54
94.00	3893.94	0.00	-553.98	92.52	0.80	9.54
95.00	3892.96	0.00	-559.82	92.65	0.82	9.55
96.00	3891.97	0.00	-565.66	92.78	0.83	9.55
97.00	3890.96	0.00	-571.49	92.92	0.84	9.56
98.00	3889.95	0.00	-577.33	93.05	0.86	9.56
99.00	3888.93	0.00	-583.16	93.19	0.89	9.57
100.00	3887.89	0.00	-588.99	93.32	0.91	9.58
101.00	3886.85	0.00	-594.82	93.46	0.93	9.58
102.00	3885.79	0.00	-600.65	93.59	0.96	9.59
103.00	3884.73	0.00	-606.47	93.73	0.98	9.59
104.00	3883.65	0.00	-612.30	93.86	1.00	9.60
105.00	3882.56	0.00	-618.12	94.00	1.03	9.60
106.00	3881.47	0.00	-623.94	94.14	1.05	9.60
107.00	3880.36	0.00	-629.76	94.28	1.07	9.61
108.00	3879.25	0.00	-635.57	94.42	1.08	9.61
109.00	3878.12	0.00	-641.39	94.56	1.08	9.60
110.00	3876.98	0.00	-647.20	94.70	1.08	9.60
111.00	3875.83	0.00	-653.01	94.85	1.08	9.59
112.00	3874.68	0.00	-658.82	94.99	1.07	9.59
113.00	3873.51	0.00	-664.62	95.13	1.07	9.58
114.00	3872.33	0.00	-670.43	95.28	1.07	9.57
115.00	3871.14	0.00	-676.23	95.43	1.07	9.57
116.00	3869.94	0.00	-682.03	95.57	1.07	9.56
117.00	3868.73	0.00	-687.83	95.72	1.07	9.56
118.00	3867.51	0.00	-693.62	95.87	1.07	9.55
