AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2278.00	0.00	-1794.00	2512.71	-76.90	213.42	-51.77
2279.00	0.00	-1789.56	2516.69	-77.32	213.59	-52.90
2280.00	0.00	-1785.12	2520.65	-77.78	213.73	-54.02
2281.00	0.00	-1780.67	2524.61	-78.25	213.83	-55.12
2282.00	0.00	-1776.21	2528.56	-78.72	213.90	-56.20
2283.00	0.00	-1771.74	2532.50	-79.02	213.74	-57.26
2284.00	0.00	-1767.27	2536.44	-79.28	213.56	-58.31
2285.00	0.00	-1762.79	2540.36	-79.53	213.38	-59.33
2286.00	0.00	-1758.30	2544.28	-79.77	213.21	-60.34
2287.00	0.00	-1753.81	2548.19	-80.00	213.04	-61.32
2288.00	0.00	-1749.30	2552.10	-80.21	212.87	-62.29
2289.00	0.00	-1744.80	2555.99	-80.41	212.71	-63.23
2290.00	0.00	-1740.28	2559.88	-80.60	212.55	-64.15
2291.00	0.00	-1735.76	2563.76	-80.77	212.40	-65.05
2292.00	0.00	-1731.23	2567.63	-80.94	212.25	-65.93
2293.00	0.00	-1726.70	2571.49	-81.08	212.07	-66.81
2294.00	0.00	-1722.15	2575.35	-81.20	211.84	-67.69
2295.00	0.00	-1717.61	2579.20	-81.39	211.64	-68.61
2296.00	0.00	-1713.05	2583.04	-81.69	211.35	-69.78
2297.00	0.00	-1708.49	2586.87	-81.98	211.04	-70.93
2298.00	0.00	-1703.92	2590.70	-82.26	210.73	-72.09
2299.00	0.00	-1699.34	2594.52	-82.53	210.41	-73.24
2300.00	0.00	-1694.76	2598.32	-82.79	210.08	-74.39
2301.00	0.00	-1690.17	2602.13	-83.04	209.74	-75.53
2302.00	0.00	-1685.58	2605.92	-83.29	209.39	-76.67
2303.00	0.00	-1680.97	2609.70	-83.52	209.03	-77.80
2304.00	0.00	-1676.37	2613.48	-83.74	208.66	-78.94
2305.00	0.00	-1671.75	2617.25	-83.96	208.29	-80.07
2306.00	0.00	-1667.13	2621.01	-84.16	207.90	-81.19
2307.00	0.00	-1662.50	2624.77	-84.35	207.50	-82.31
2308.00	0.00	-1657.86	2628.51	-84.43	207.21	-83.30
2309.00	0.00	-1653.22	2632.25	-84.28	206.92	-84.15
2310.00	0.00	-1648.57	2635.98	-84.14	206.63	-84.99
2311.00	0.00	-1643.91	2639.70	-83.99	206.33	-85.81
2312.00	0.00	-1639.25	2643.42	-83.85	206.02	-86.61
2313.00	0.00	-1634.58	2647.12	-83.70	205.70	-87.39
2314.00	0.00	-1629.91	2650.82	-83.56	205.38	-88.15
2315.00	0.00	-1625.23	2654.51	-83.42	205.05	-88.90
2316.00	0.00	-1620.54	2658.19	-83.28	204.71	-89.63
2317.00	0.00	-1615.84	2661.86	-83.14	204.37	-90.35
2318.00	0.00	-1611.14	2665.53	-83.00	204.02	-91.05
2319.00	0.00	-1606.43	2669.18	-82.87	203.67	-91.73
2320.00	0.00	-1601.72	2672.83	-82.93	203.34	-92.54
2321.00	0.00	-1597.00	2676.47	-83.19	203.06	-93.51
2322.00	0.00	-1592.27	2680.11	-83.45	202.80	-94.50
2323.00	0.00	-1587.54	2683.73	-83.72	202.56	-95.51
2324.00	0.00	-1582.80	2687.35	-84.08	202.40	-96.72
2325.00	0.00	-1578.05	2690.95	-84.43	202.27	-98.01
2326.00	0.00	-1573.30	2694.55	-84.73	202.15	-99.28
2327.00	0.00	-1568.54	2698.14	-84.98	202.02	-100.53
2328.00	0.00	-1563.77	2701.73	-85.18	201.90	-101.77
2329.00	0.00	-1559.00	2705.30	-85.32	201.77	-102.99
2330.00	0.00	-1554.23	2708.87	-85.42	201.65	-104.20
2331.00	0.00	-1549.44	2712.43	-85.47	201.53	-105.39
2332.00	0.00	-1544.65	2715.98	-85.29	201.21	-106.51
2333.00	0.00	-1539.85	2719.52	-84.91	200.68	-107.54
2334.00	0.00	-1535.05	2723.05	-84.53	200.16	-108.55
2335.00	0.00	-1530.24	2726.58	-84.14	199.63	-109.51
2336.00	0.00	-1525.43	2730.10	-83.75	199.10	-110.45
2337.00	0.00	-1520.61	2733.61	-83.35	198.57	-111.35
2338.00	0.00	-1515.78	2737.11	-82.95	198.05	-112.21
2339.00	0.00	-1510.94	2740.60	-82.55	197.52	-113.04
2340.00	0.00	-1506.10	2744.08	-82.31	196.96	-113.83
2341.00	0.00	-1501.26	2747.56	-82.22	196.38	-114.63
2342.00	0.00	-1496.41	2751.02	-82.16	195.79	-115.43
2343.00	0.00	-1491.55	2754.48	-82.13	195.19	-116.26
