AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	6.27	-15.86	-20.14
2.00	-3939.98	0.00	-11.84	6.30	-16.00	-20.16
3.00	-3939.95	0.00	-17.76	6.34	-16.13	-20.17
4.00	-3939.92	0.00	-23.68	6.37	-16.27	-20.19
5.00	-3939.87	0.00	-29.60	6.40	-16.41	-20.21
6.00	-3939.81	0.00	-35.52	6.43	-16.54	-20.23
7.00	-3939.74	0.00	-41.44	6.47	-16.68	-20.25
8.00	-3939.67	0.00	-47.36	6.50	-16.82	-20.27
9.00	-3939.58	0.00	-53.28	6.53	-16.95	-20.29
10.00	-3939.48	0.00	-59.20	6.57	-17.09	-20.32
11.00	-3939.37	0.00	-65.12	6.43	-17.04	-20.29
12.00	-3939.25	0.00	-71.03	6.27	-16.96	-20.25
13.00	-3939.12	0.00	-76.95	6.10	-16.88	-20.20
14.00	-3938.97	0.00	-82.87	5.93	-16.80	-20.16
15.00	-3938.82	0.00	-88.79	5.76	-16.72	-20.12
16.00	-3938.66	0.00	-94.71	5.59	-16.63	-20.07
17.00	-3938.49	0.00	-100.62	5.42	-16.55	-20.03
18.00	-3938.31	0.00	-106.54	5.25	-16.46	-19.99
19.00	-3938.11	0.00	-112.46	5.07	-16.38	-19.94
20.00	-3937.91	0.00	-118.37	4.92	-16.32	-19.91
21.00	-3937.70	0.00	-124.29	4.86	-16.40	-19.97
22.00	-3937.47	0.00	-130.21	4.80	-16.49	-20.02
23.00	-3937.24	0.00	-136.12	4.75	-16.58	-20.07
24.00	-3936.99	0.00	-142.04	4.70	-16.66	-20.12
25.00	-3936.74	0.00	-147.95	4.64	-16.75	-20.17
26.00	-3936.47	0.00	-153.87	4.60	-16.85	-20.21
27.00	-3936.19	0.00	-159.78	4.55	-16.94	-20.25
28.00	-3935.91	0.00	-165.69	4.51	-17.04	-20.29
29.00	-3935.61	0.00	-171.61	4.47	-17.14	-20.33
30.00	-3935.30	0.00	-177.52	4.47	-17.19	-20.33
31.00	-3934.98	0.00	-183.43	4.50	-17.18	-20.30
32.00	-3934.65	0.00	-189.34	4.53	-17.17	-20.27
33.00	-3934.31	0.00	-195.25	4.57	-17.16	-20.23
34.00	-3933.96	0.00	-201.16	4.60	-17.15	-20.20
35.00	-3933.60	0.00	-207.07	4.63	-17.13	-20.16
36.00	-3933.23	0.00	-212.98	4.67	-17.12	-20.12
37.00	-3932.85	0.00	-218.89	4.70	-17.10	-20.08
38.00	-3932.46	0.00	-224.79	4.73	-17.08	-20.04
39.00	-3932.06	0.00	-230.70	4.76	-17.06	-20.00
40.00	-3931.65	0.00	-236.60	4.88	-16.98	-20.03
41.00	-3931.22	0.00	-242.51	5.02	-16.89	-20.08
42.00	-3930.79	0.00	-248.41	5.15	-16.79	-20.13
43.00	-3930.34	0.00	-254.32	5.28	-16.69	-20.18
44.00	-3929.89	0.00	-260.22	5.41	-16.58	-20.23
45.00	-3929.43	0.00	-266.12	5.54	-16.48	-20.29
46.00	-3928.95	0.00	-272.02	5.67	-16.38	-20.34
47.00	-3928.47	0.00	-277.93	5.79	-16.30	-20.40
48.00	-3927.97	0.00	-283.83	5.90	-16.21	-20.46
49.00	-3927.47	0.00	-289.72	5.99	-16.11	-20.52
50.00	-3926.95	0.00	-295.62	5.98	-16.00	-20.64
51.00	-3926.42	0.00	-301.52	5.98	-15.89	-20.75
52.00	-3925.88	0.00	-307.41	5.98	-15.78	-20.86
53.00	-3925.34	0.00	-313.31	5.99	-15.67	-20.98
54.00	-3924.78	0.00	-319.20	6.00	-15.56	-21.09
55.00	-3924.21	0.00	-325.10	6.01	-15.46	-21.20
56.00	-3923.63	0.00	-330.99	6.03	-15.35	-21.30
57.00	-3923.04	0.00	-336.88	6.05	-15.25	-21.41
58.00	-3922.44	0.00	-342.77	6.08	-15.15	-21.52
59.00	-3921.83	0.00	-348.66	6.13	-15.22	-21.53
60.00	-3921.21	0.00	-354.55	6.20	-15.48	-21.42
61.00	-3920.58	0.00	-360.43	6.28	-15.73	-21.30
62.00	-3919.94	0.00	-366.32	6.36	-15.98	-21.19
63.00	-3919.29	0.00	-372.20	6.44	-16.22	-21.07
64.00	-3918.63	0.00	-378.09	6.53	-16.46	-20.94
65.00	-3917.95	0.00	-383.97	6.61	-16.69	-20.81
66.00	-3917.27	0.00	-389.85	6.69	-16.91	-20.68
67.00	-3916.58	0.00	-395.73	6.78	-17.12	-20.54
68.00	-3915.87	0.00	-401.61	6.86	-17.33	-20.40
69.00	-3915.16	0.00	-407.49	6.87	-17.44	-20.34
70.00	-3914.43	0.00	-413.37	6.83	-17.53	-20.32
71.00	-3913.70	0.00	-419.24	6.79	-17.61	-20.30
72.00	-3912.95	0.00	-425.11	6.73	-17.70	-20.28
73.00	-3912.20	0.00	-430.99	6.67	-17.78	-20.26
74.00	-3911.43	0.00	-436.86	6.60	-17.87	-20.24
75.00	-3910.66	0.00	-442.73	6.53	-17.96	-20.23
76.00	-3909.87	0.00	-448.60	6.44	-18.05	-20.22
77.00	-3909.07	0.00	-454.46	6.34	-18.15	-20.21
78.00	-3908.27	0.00	-460.33	6.23	-18.24	-20.21
79.00	-3907.45	0.00	-466.19	6.24	-18.30	-20.20
80.00	-3906.62	0.00	-472.06	6.25	-18.37	-20.20
81.00	-3905.78	0.00	-477.92	6.26	-18.44	-20.20
82.00	-3904.93	0.00	-483.78	6.27	-18.53	-20.21
83.00	-3904.07	0.00	-489.64	6.28	-18.61	-20.22
84.00	-3903.20	0.00	-495.50	6.30	-18.70	-20.23
85.00	-3902.32	0.00	-501.35	6.31	-18.81	-20.25
86.00	-3901.43	0.00	-507.21	6.33	-18.91	-20.27
87.00	-3900.54	0.00	-513.06	6.35	-19.03	-20.29
88.00	-3899.62	0.00	-518.91	6.40	-19.16	-20.30
89.00	-3898.70	0.00	-524.76	6.57	-19.33	-20.22
90.00	-3897.77	0.00	-530.60	6.74	-19.51	-20.15
91.00	-3896.83	0.00	-536.45	6.91	-19.68	-20.07
92.00	-3895.88	0.00	-542.30	7.09	-19.85	-20.01
93.00	-3894.92	0.00	-548.14	7.26	-20.03	-19.94
94.00	-3893.94	0.00	-553.98	7.44	-20.20	-19.89
95.00	-3892.96	0.00	-559.82	7.63	-20.37	-19.83
96.00	-3891.97	0.00	-565.66	7.81	-20.54	-19.78
97.00	-3890.96	0.00	-571.49	8.00	-20.72	-19.73
98.00	-3889.95	0.00	-577.33	8.07	-20.79	-19.59
99.00	-3888.93	0.00	-583.16	7.99	-20.75	-19.32
100.00	-3887.89	0.00	-588.99	7.90	-20.69	-19.05
101.00	-3886.85	0.00	-594.82	7.81	-20.64	-18.78
102.00	-3885.79	0.00	-600.65	7.72	-20.58	-18.50
103.00	-3884.73	0.00	-606.47	7.62	-20.51	-18.23
104.00	-3883.65	0.00	-612.30	7.53	-20.45	-17.95
105.00	-3882.56	0.00	-618.12	7.43	-20.38	-17.67
106.00	-3881.47	0.00	-623.94	7.32	-20.30	-17.39
107.00	-3880.36	0.00	-629.76	7.22	-20.23	-17.11
108.00	-3879.25	0.00	-635.57	7.25	-20.39	-16.98
109.00	-3878.12	0.00	-641.39	7.37	-20.71	-16.93
110.00	-3876.98	0.00	-647.20	7.50	-21.02	-16.89
111.00	-3875.83	0.00	-653.01	7.63	-21.33	-16.86
112.00	-3874.68	0.00	-658.82	7.78	-21.64	-16.82
113.00	-3873.51	0.00	-664.62	7.93	-21.95	-16.79
114.00	-3872.33	0.00	-670.43	8.09	-22.26	-16.77
115.00	-3871.14	0.00	-676.23	8.27	-22.59	-16.71
116.00	-3869.94	0.00	-682.03	8.44	-22.92	-16.65
117.00	-3868.73	0.00	-687.83	8.61	-23.24	-16.59
118.00	-3867.51	0.00	-693.62	8.64	-23.32	-16.65
119.00	-3866.28	0.00	-699.42	8.62	-23.32	-16.75
120.00	-3865.05	0.00	-705.21	8.58	-23.31	-16.86
121.00	-3863.80	0.00	-711.00	8.55	-23.29	-16.97
122.00	-3862.54	0.00	-716.79	8.50	-23.25	-17.08
123.00	-3861.27	0.00	-722.57	8.44	-23.21	-17.20
124.00	-3859.98	0.00	-728.35	8.38	-23.15	-17.33
125.00	-3858.69	0.00	-734.13	8.31	-23.09	-17.46
126.00	-3857.39	0.00	-739.91	8.23	-23.01	-17.59
127.00	-3856.08	0.00	-745.69	8.14	-22.92	-17.73
128.00	-3854.76	0.00	-751.46	8.03	-22.54	-17.87
129.00	-3853.43	0.00	-757.24	7.92	-22.12	-18.02
130.00	-3852.09	0.00	-763.01	7.82	-21.70	-18.16
131.00	-3850.74	0.00	-768.77	7.72	-21.29	-18.29
132.00	-3849.38	0.00	-774.54	7.62	-20.87	-18.42
133.00	-3848.00	0.00	-780.30	7.52	-20.45	-18.54
134.00	-3846.62	0.00	-786.06	7.43	-20.03	-18.66
135.00	-3845.23	0.00	-791.82	7.34	-19.62	-18.78
136.00	-3843.83	0.00	-797.57	7.25	-19.20	-18.88
137.00	-3842.41	0.00	-803.33	7.17	-18.78	-18.99
138.00	-3840.99	0.00	-809.07	7.25	-18.94	-19.14
139.00	-3839.56	0.00	-814.82	7.35	-19.11	-19.29
140.00	-3838.12	0.00	-820.57	7.45	-19.29	-19.44
141.00	-3836.66	0.00	-826.31	7.56	-19.46	-19.58
142.00	-3835.20	0.00	-832.05	7.67	-19.63	-19.72
143.00	-3833.72	0.00	-837.79	7.79	-19.80	-19.85
144.00	-3832.24	0.00	-843.53	7.91	-19.97	-19.98
145.00	-3830.75	0.00	-849.26	8.04	-20.13	-20.10
146.00	-3829.24	0.00	-854.99	8.18	-20.30	-20.22
147.00	-3827.73	0.00	-860.71	8.32	-20.46	-20.33
148.00	-3826.20	0.00	-866.44	8.46	-20.46	-20.27
149.00	-3824.67	0.00	-872.16	8.62	-20.46	-20.22
150.00	-3823.13	0.00	-877.88	8.78	-20.48	-20.18
151.00	-3821.57	0.00	-883.60	8.95	-20.50	-20.15
152.00	-3820.01	0.00	-889.31	9.14	-20.54	-20.13
153.00	-3818.43	0.00	-895.02	9.33	-20.59	-20.12
154.00	-3816.85	0.00	-900.73	9.53	-20.64	-20.12
155.00	-3815.25	0.00	-906.44	9.74	-20.71	-20.14
156.00	-3813.65	0.00	-912.14	9.92	-20.76	-20.14
157.00	-3812.03	0.00	-917.84	10.09	-20.81	-20.15
158.00	-3810.41	0.00	-923.54	10.00	-20.71	-19.92
159.00	-3808.77	0.00	-929.23	9.91	-20.61	-19.69
160.00	-3807.13	0.00	-934.93	9.83	-20.51	-19.46
161.00	-3805.47	0.00	-940.62	9.76	-20.40	-19.23
162.00	-3803.81	0.00	-946.30	9.69	-20.29	-19.00
163.00	-3802.13	0.00	-951.99	9.63	-20.17	-18.77
164.00	-3800.45	0.00	-957.67	9.58	-20.05	-18.53
165.00	-3798.75	0.00	-963.34	9.54	-19.93	-18.29
166.00	-3797.05	0.00	-969.02	9.50	-19.80	-18.05
167.00	-3795.33	0.00	-974.69	9.48	-19.67	-17.81
168.00	-3793.61	0.00	-980.36	9.63	-19.48	-17.80
169.00	-3791.87	0.00	-986.03	9.80	-19.30	-17.81
170.00	-3790.13	0.00	-991.69	9.96	-19.13	-17.82
171.00	-3788.37	0.00	-997.35	10.12	-18.96	-17.82
172.00	-3786.60	0.00	-1003.00	10.27	-18.81	-17.81
173.00	-3784.83	0.00	-1008.66	10.42	-18.66	-17.80
174.00	-3783.04	0.00	-1014.31	10.56	-18.52	-17.79
175.00	-3781.25	0.00	-1019.96	10.70	-18.40	-17.77
176.00	-3779.44	0.00	-1025.60	10.83	-18.28	-17.75
177.00	-3777.63	0.00	-1031.24	10.96	-18.17	-17.72
178.00	-3775.80	0.00	-1036.88	10.99	-18.27	-17.75
179.00	-3773.97	0.00	-1042.51	11.00	-18.44	-17.81
180.00	-3772.12	0.00	-1048.15	11.01	-18.62	-17.89
181.00	-3770.27	0.00	-1053.78	11.02	-18.81	-17.98
182.00	-3768.40	0.00	-1059.40	11.02	-19.02	-18.10
183.00	-3766.53	0.00	-1065.02	11.02	-19.24	-18.23
