AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	-3939.99	0.00	-5.92	8.07	-21.18	-16.69
2.00	-3939.98	0.00	-11.84	8.06	-21.25	-16.74
3.00	-3939.95	0.00	-17.76	8.06	-21.32	-16.80
4.00	-3939.92	0.00	-23.68	8.05	-21.39	-16.85
5.00	-3939.87	0.00	-29.60	8.04	-21.47	-16.91
6.00	-3939.81	0.00	-35.52	8.04	-21.54	-16.96
7.00	-3939.74	0.00	-41.44	8.03	-21.61	-17.02
8.00	-3939.67	0.00	-47.36	8.02	-21.68	-17.08
9.00	-3939.58	0.00	-53.28	8.02	-21.75	-17.13
10.00	-3939.48	0.00	-59.20	8.01	-21.83	-17.19
11.00	-3939.37	0.00	-65.12	7.72	-21.87	-17.09
12.00	-3939.25	0.00	-71.03	7.39	-21.90	-16.96
13.00	-3939.12	0.00	-76.95	7.05	-21.94	-16.84
14.00	-3938.97	0.00	-82.87	6.72	-21.97	-16.71
15.00	-3938.82	0.00	-88.79	6.38	-22.01	-16.59
16.00	-3938.66	0.00	-94.71	6.05	-22.05	-16.46
17.00	-3938.49	0.00	-100.62	5.71	-22.08	-16.34
18.00	-3938.31	0.00	-106.54	5.38	-22.12	-16.21
19.00	-3938.11	0.00	-112.46	5.04	-22.16	-16.09
20.00	-3937.91	0.00	-118.37	4.79	-22.15	-15.99
21.00	-3937.70	0.00	-124.29	4.87	-21.97	-16.00
22.00	-3937.47	0.00	-130.21	4.95	-21.79	-16.01
23.00	-3937.24	0.00	-136.12	5.03	-21.60	-16.02
24.00	-3936.99	0.00	-142.04	5.11	-21.41	-16.02
25.00	-3936.74	0.00	-147.95	5.19	-21.22	-16.02
26.00	-3936.47	0.00	-153.87	5.27	-21.03	-16.02
27.00	-3936.19	0.00	-159.78	5.35	-20.83	-16.02
28.00	-3935.91	0.00	-165.69	5.43	-20.64	-16.01
29.00	-3935.61	0.00	-171.61	5.51	-20.43	-16.00
30.00	-3935.30	0.00	-177.52	5.69	-20.36	-16.13
31.00	-3934.98	0.00	-183.43	5.98	-20.42	-16.38
32.00	-3934.65	0.00	-189.34	6.26	-20.47	-16.64
