AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	2785.97	2785.97	-5.92	11.83	11.83	42.05
2.00	2785.96	2785.96	-11.84	11.96	11.96	41.97
3.00	2785.94	2785.94	-17.76	12.08	12.08	41.90
4.00	2785.91	2785.91	-23.68	12.21	12.21	41.82
5.00	2785.88	2785.88	-29.60	12.34	12.34	41.74
6.00	2785.84	2785.84	-35.52	12.46	12.46	41.67
7.00	2785.79	2785.79	-41.44	12.59	12.59	41.59
8.00	2785.74	2785.74	-47.36	12.72	12.72	41.51
9.00	2785.67	2785.67	-53.28	12.84	12.84	41.43
10.00	2785.60	2785.60	-59.20	12.97	12.97	41.35
11.00	2785.53	2785.53	-65.12	13.09	13.09	41.28
12.00	2785.44	2785.44	-71.03	13.22	13.22	41.20
13.00	2785.35	2785.35	-76.95	13.34	13.34	41.12
14.00	2785.25	2785.25	-82.87	13.46	13.46	41.04
15.00	2785.14	2785.14	-88.79	13.59	13.59	40.96
16.00	2785.03	2785.03	-94.71	13.71	13.71	40.87
17.00	2784.91	2784.91	-100.62	13.84	13.84	40.79
18.00	2784.78	2784.78	-106.54	13.96	13.96	40.71
19.00	2784.64	2784.64	-112.46	14.08	14.08	40.63
20.00	2784.50	2784.50	-118.37	14.20	14.20	40.55
21.00	2784.34	2784.34	-124.29	14.33	14.33	40.46
22.00	2784.19	2784.19	-130.21	14.45	14.45	40.38
23.00	2784.02	2784.02	-136.12	14.57	14.57	40.30
24.00	2783.85	2783.85	-142.04	14.69	14.69	40.21
25.00	2783.66	2783.66	-147.95	14.81	14.81	40.13
26.00	2783.48	2783.48	-153.87	14.93	14.93	40.04
27.00	2783.28	2783.28	-159.78	15.05	15.05	39.96
28.00	2783.08	2783.08	-165.69	15.17	15.17	39.87
29.00	2782.87	2782.87	-171.61	15.29	15.29	39.78
30.00	2782.65	2782.65	-177.52	15.41	15.41	39.70
31.00	2782.42	2782.42	-183.43	15.53	15.53	39.61
32.00	2782.19	2782.19	-189.34	15.65	15.65	39.52
33.00	2781.95	2781.95	-195.25	15.77	15.77	39.44
34.00	2781.70	2781.70	-201.16	15.89	15.89	39.35
35.00	2781.45	2781.45	-207.07	16.01	16.01	39.26
36.00	2781.19	2781.19	-212.98	16.13	16.13	39.17
37.00	2780.92	2780.92	-218.89	16.24	16.24	39.08
38.00	2780.64	2780.64	-224.79	16.36	16.36	38.99
39.00	2780.36	2780.36	-230.70	16.48	16.48	38.90
40.00	2780.07	2780.07	-236.60	16.60	16.60	38.81
41.00	2779.77	2779.77	-242.51	16.71	16.71	38.72
42.00	2779.46	2779.46	-248.41	16.83	16.83	38.63
43.00	2779.15	2779.15	-254.32	16.95	16.95	38.54
44.00	2778.83	2778.83	-260.22	17.06	17.06	38.45
45.00	2778.50	2778.50	-266.12	17.18	17.18	38.35
46.00	2778.16	2778.16	-272.02	17.29	17.29	38.26
47.00	2777.82	2777.82	-277.93	17.41	17.41	38.17
48.00	2777.47	2777.47	-283.83	17.52	17.52	38.07
49.00	2777.11	2777.11	-289.72	17.64	17.64	37.98
50.00	2776.74	2776.74	-295.62	17.75	17.75	37.89
51.00	2776.37	2776.37	-301.52	17.87	17.87	37.79
52.00	2775.99	2775.99	-307.41	17.98	17.98	37.70
53.00	2775.60	2775.60	-313.31	18.09	18.09	37.60
54.00	2775.21	2775.21	-319.20	18.21	18.21	37.51
55.00	2774.81	2774.81	-325.10	18.32	18.32	37.41
56.00	2774.40	2774.40	-330.99	18.43	18.43	37.32
57.00	2773.98	2773.98	-336.88	18.54	18.54	37.22
58.00	2773.56	2773.56	-342.77	18.66	18.66	37.12
59.00	2773.13	2773.13	-348.66	18.77	18.77	37.02
60.00	2772.69	2772.69	-354.55	18.88	18.88	36.93
61.00	2772.24	2772.24	-360.43	18.99	18.99	36.83
62.00	2771.79	2771.79	-366.32	19.10	19.10	36.73
63.00	2771.33	2771.33	-372.20	19.21	19.21	36.63
64.00	2770.86	2770.86	-378.09	19.32	19.32	36.53
65.00	2770.38	2770.38	-383.97	19.43	19.43	36.43
66.00	2769.90	2769.90	-389.85	19.54	19.54	36.33
67.00	2769.41	2769.41	-395.73	19.65	19.65	36.23
68.00	2768.91	2768.91	-401.61	19.76	19.76	36.13
69.00	2768.41	2768.41	-407.49	19.87	19.87	36.03
70.00	2767.90	2767.90	-413.37	19.98	19.98	35.93
71.00	2767.38	2767.38	-419.24	20.09	20.09	35.83
72.00	2766.85	2766.85	-425.11	20.19	20.19	35.73
73.00	2766.32	2766.32	-430.99	20.30	20.30	35.63
74.00	2765.77	2765.77	-436.86	20.41	20.41	35.53
75.00	2765.23	2765.23	-442.73	20.52	20.52	35.42
76.00	2764.67	2764.67	-448.60	20.62	20.62	35.32
77.00	2764.11	2764.11	-454.46	20.73	20.73	35.22
