AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1.00	3939.99	0.00	-5.92	16.73	0.00	42.05
2.00	3939.98	0.00	-11.84	16.91	0.00	41.97
3.00	3939.95	0.00	-17.76	17.09	0.00	41.90
4.00	3939.92	0.00	-23.68	17.27	0.00	41.82
5.00	3939.87	0.00	-29.60	17.45	0.00	41.74
6.00	3939.81	0.00	-35.52	17.63	0.00	41.67
7.00	3939.74	0.00	-41.44	17.80	0.00	41.59
8.00	3939.67	0.00	-47.36	17.98	0.00	41.51
9.00	3939.58	0.00	-53.28	18.16	0.00	41.43
10.00	3939.48	0.00	-59.20	18.34	0.00	41.35
11.00	3939.37	0.00	-65.12	18.51	0.00	41.27
12.00	3939.25	0.00	-71.03	18.69	0.00	41.20
13.00	3939.12	0.00	-76.95	18.87	0.00	41.12
14.00	3938.97	0.00	-82.87	19.04	0.00	41.04
15.00	3938.82	0.00	-88.79	19.22	0.00	40.95
16.00	3938.66	0.00	-94.71	19.39	0.00	40.87
17.00	3938.49	0.00	-100.62	19.57	0.00	40.79
18.00	3938.31	0.00	-106.54	19.74	0.00	40.71
19.00	3938.11	0.00	-112.46	19.91	0.00	40.63
20.00	3937.91	0.00	-118.37	20.09	0.00	40.55
21.00	3937.70	0.00	-124.29	20.26	0.00	40.46
22.00	3937.47	0.00	-130.21	20.43	0.00	40.38
23.00	3937.24	0.00	-136.12	20.60	0.00	40.29
24.00	3936.99	0.00	-142.04	20.78	0.00	40.21
25.00	3936.74	0.00	-147.95	20.95	0.00	40.13
26.00	3936.47	0.00	-153.87	21.12	0.00	40.04
27.00	3936.19	0.00	-159.78	21.29	0.00	39.96
28.00	3935.91	0.00	-165.69	21.46	0.00	39.87
29.00	3935.61	0.00	-171.61	21.63	0.00	39.78
30.00	3935.30	0.00	-177.52	21.80	0.00	39.70
31.00	3934.98	0.00	-183.43	21.97	0.00	39.61
32.00	3934.65	0.00	-189.34	22.14	0.00	39.52
33.00	3934.31	0.00	-195.25	22.30	0.00	39.44
34.00	3933.96	0.00	-201.16	22.47	0.00	39.35
35.00	3933.60	0.00	-207.07	22.64	0.00	39.26
36.00	3933.23	0.00	-212.98	22.81	0.00	39.17
37.00	3932.85	0.00	-218.89	22.97	0.00	39.08
38.00	3932.46	0.00	-224.79	23.14	0.00	38.99
39.00	3932.06	0.00	-230.70	23.30	0.00	38.90
40.00	3931.65	0.00	-236.60	23.47	0.00	38.81
41.00	3931.22	0.00	-242.51	23.64	0.00	38.72
42.00	3930.79	0.00	-248.41	23.80	0.00	38.63
43.00	3930.34	0.00	-254.32	23.96	0.00	38.54
44.00	3929.89	0.00	-260.22	24.13	0.00	38.44
45.00	3929.43	0.00	-266.12	24.29	0.00	38.35
46.00	3928.95	0.00	-272.02	24.45	0.00	38.26
47.00	3928.47	0.00	-277.93	24.62	0.00	38.17
48.00	3927.97	0.00	-283.83	24.78	0.00	38.07
49.00	3927.47	0.00	-289.72	24.94	0.00	37.98
50.00	3926.95	0.00	-295.62	25.10	0.00	37.89
51.00	3926.42	0.00	-301.52	25.26	0.00	37.79
52.00	3925.88	0.00	-307.41	25.43	0.00	37.70
53.00	3925.34	0.00	-313.31	25.59	0.00	37.60
54.00	3924.78	0.00	-319.20	25.75	0.00	37.51
55.00	3924.21	0.00	-325.10	25.91	0.00	37.41
56.00	3923.63	0.00	-330.99	26.06	0.00	37.31
57.00	3923.04	0.00	-336.88	26.22	0.00	37.22
58.00	3922.44	0.00	-342.77	26.38	0.00	37.12
59.00	3921.83	0.00	-348.66	26.54	0.00	37.02
60.00	3921.21	0.00	-354.55	26.70	0.00	36.93
61.00	3920.58	0.00	-360.43	26.85	0.00	36.83
62.00	3919.94	0.00	-366.32	27.01	0.00	36.73
63.00	3919.29	0.00	-372.20	27.17	0.00	36.63
64.00	3918.63	0.00	-378.09	27.32	0.00	36.53
65.00	3917.95	0.00	-383.97	27.48	0.00	36.43
66.00	3917.27	0.00	-389.85	27.63	0.00	36.33
67.00	3916.58	0.00	-395.73	27.79	0.00	36.23
68.00	3915.87	0.00	-401.61	27.94	0.00	36.13
69.00	3915.16	0.00	-407.49	28.10	0.00	36.03
70.00	3914.43	0.00	-413.37	28.25	0.00	35.93
71.00	3913.70	0.00	-419.24	28.40	0.00	35.83
72.00	3912.95	0.00	-425.11	28.56	0.00	35.73
73.00	3912.20	0.00	-430.99	28.71	0.00	35.63
74.00	3911.43	0.00	-436.86	28.86	0.00	35.52
75.00	3910.66	0.00	-442.73	29.01	0.00	35.42
76.00	3909.87	0.00	-448.60	29.17	0.00	35.32
77.00	3909.07	0.00	-454.46	29.32	0.00	35.22
78.00	3908.27	0.00	-460.33	29.47	0.00	35.11
79.00	3907.45	0.00	-466.19	29.62	0.00	35.01
80.00	3906.62	0.00	-472.06	29.77	0.00	34.90
81.00	3905.78	0.00	-477.92	29.92	0.00	34.80
82.00	3904.93	0.00	-483.78	30.06	0.00	34.69
83.00	3904.07	0.00	-489.64	30.21	0.00	34.59
84.00	3903.20	0.00	-495.50	30.36	0.00	34.48
85.00	3902.32	0.00	-501.35	30.51	0.00	34.38
86.00	3901.43	0.00	-507.21	30.66	0.00	34.27
87.00	3900.54	0.00	-513.06	30.80	0.00	34.16
88.00	3899.62	0.00	-518.91	30.95	0.00	34.06
89.00	3898.70	0.00	-524.76	31.10	0.00	33.95
90.00	3897.77	0.00	-530.60	31.24	0.00	33.84
91.00	3896.83	0.00	-536.45	31.39	0.00	33.74
92.00	3895.88	0.00	-542.30	31.53	0.00	33.63
93.00	3894.92	0.00	-548.14	31.68	0.00	33.52
94.00	3893.94	0.00	-553.98	31.82	0.00	33.41
95.00	3892.96	0.00	-559.82	31.96	0.00	33.30
96.00	3891.97	0.00	-565.66	32.11	0.00	33.19
97.00	3890.96	0.00	-571.49	32.25	0.00	33.08
98.00	3889.95	0.00	-577.33	32.39	0.00	32.97
99.00	3888.93	0.00	-583.16	32.54	0.00	32.86
100.00	3887.89	0.00	-588.99	32.68	0.00	32.75
101.00	3886.85	0.00	-594.82	32.82	0.00	32.64
102.00	3885.79	0.00	-600.65	32.96	0.00	32.53
103.00	3884.73	0.00	-606.47	33.10	0.00	32.42
104.00	3883.65	0.00	-612.30	33.24	0.00	32.31
105.00	3882.56	0.00	-618.12	33.38	0.00	32.20
106.00	3881.47	0.00	-623.94	33.52	0.00	32.08
107.00	3880.36	0.00	-629.76	33.66	0.00	31.97
108.00	3879.25	0.00	-635.57	33.80	0.00	31.86
109.00	3878.12	0.00	-641.39	33.94	0.00	31.74
110.00	3876.98	0.00	-647.20	34.07	0.00	31.63
111.00	3875.83	0.00	-653.01	34.21	0.00	31.52
112.00	3874.68	0.00	-658.82	34.35	0.00	31.40
113.00	3873.51	0.00	-664.62	34.49	0.00	31.29
114.00	3872.33	0.00	-670.43	34.62	0.00	31.17
115.00	3871.14	0.00	-676.23	34.76	0.00	31.06
116.00	3869.94	0.00	-682.03	34.89	0.00	30.94
117.00	3868.73	0.00	-687.83	35.03	0.00	30.83
118.00	3867.51	0.00	-693.62	35.16	0.00	30.71
119.00	3866.28	0.00	-699.42	35.30	0.00	30.60
120.00	3865.05	0.00	-705.21	35.43	0.00	30.48
121.00	3863.80	0.00	-711.00	35.57	0.00	30.36
122.00	3862.54	0.00	-716.79	35.70	0.00	30.25
123.00	3861.27	0.00	-722.57	35.83	0.00	30.13
124.00	3859.98	0.00	-728.35	35.96	0.00	30.01
