Time	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2025-01-09T04:27:12	4483.66	-246.20	-3062.75	96.53	-5.27	-11.98
2025-01-09T04:27:14	4482.06	-246.29	-3056.18	96.60	-5.26	-11.97
2025-01-09T04:27:16	4480.45	-246.38	-3049.61	96.67	-5.24	-11.96
2025-01-09T04:27:18	4478.85	-246.48	-3043.03	96.74	-5.23	-11.95
2025-01-09T04:27:20	4477.24	-246.57	-3036.46	96.82	-5.21	-11.94
2025-01-09T04:27:22	4475.62	-246.66	-3029.88	96.87	-5.20	-11.92
2025-01-09T04:27:24	4474.01	-246.75	-3023.30	96.92	-5.19	-11.90
2025-01-09T04:27:26	4472.39	-246.84	-3016.72	96.97	-5.18	-11.87
2025-01-09T04:27:28	4470.77	-246.93	-3010.14	97.02	-5.17	-11.85
2025-01-09T04:27:30	4469.15	-247.02	-3003.55	97.07	-5.16	-11.82
2025-01-09T04:27:32	4467.52	-247.11	-2996.97	97.12	-5.15	-11.80
2025-01-09T04:27:34	4465.89	-247.20	-2990.38	97.17	-5.15	-11.78
2025-01-09T04:27:36	4464.26	-247.29	-2983.79	97.22	-5.14	-11.75
2025-01-09T04:27:38	4462.63	-247.38	-2977.20	97.27	-5.13	-11.73
2025-01-09T04:27:40	4460.99	-247.47	-2970.61	97.31	-5.11	-11.71
2025-01-09T04:27:42	4459.35	-247.56	-2964.01	97.36	-5.10	-11.69
2025-01-09T04:27:44	4457.71	-247.66	-2957.42	97.40	-5.08	-11.68
2025-01-09T04:27:46	4456.07	-247.74	-2950.82	97.45	-5.07	-11.66
2025-01-09T04:27:48	4454.42	-247.83	-2944.22	97.49	-5.05	-11.64
2025-01-09T04:27:50	4452.78	-247.92	-2937.62	97.54	-5.04	-11.63
2025-01-09T04:27:52	4451.12	-248.01	-2931.02	97.59	-5.02	-11.61
2025-01-09T04:27:54	4449.47	-248.10	-2924.41	97.63	-5.01	-11.59
2025-01-09T04:27:56	4447.82	-248.19	-2917.81	97.68	-4.99	-11.57
2025-01-09T04:27:58	4446.16	-248.28	-2911.20	97.74	-4.97	-11.55
2025-01-09T04:28:00	4444.49	-248.37	-2904.59	97.80	-4.95	-11.52
2025-01-09T04:28:02	4442.83	-248.46	-2897.98	97.86	-4.93	-11.49
2025-01-09T04:28:04	4441.16	-248.54	-2891.37	97.92	-4.91	-11.46
2025-01-09T04:28:06	4439.49	-248.63	-2884.75	97.98	-4.89	-11.44
2025-01-09T04:28:08	4437.82	-248.72	-2878.14	98.05	-4.87	-11.41
2025-01-09T04:28:10	4436.15	-248.81	-2871.52	98.11	-4.85	-11.38
2025-01-09T04:28:12	4434.47	-248.89	-2864.90	98.17	-4.83	-11.35
2025-01-09T04:28:14	4432.79	-248.98	-2858.28	98.23	-4.81	-11.34
2025-01-09T04:28:16	4431.11	-249.07	-2851.65	98.28	-4.80	-11.33
2025-01-09T04:28:18	4429.42	-249.16	-2845.03	98.33	-4.79	-11.33
2025-01-09T04:28:20	4427.73	-249.25	-2838.40	98.38	-4.78	-11.32
2025-01-09T04:28:22	4426.05	-249.33	-2831.77	98.43	-4.77	-11.31
2025-01-09T04:28:24	4424.35	-249.42	-2825.14	98.48	-4.75	-11.30
2025-01-09T04:28:26	4422.66	-249.50	-2818.51	98.53	-4.74	-11.30
2025-01-09T04:28:28	4420.96	-249.59	-2811.88	98.58	-4.73	-11.29
2025-01-09T04:28:30	4419.25	-249.68	-2805.24	98.62	-4.72	-11.28
2025-01-09T04:28:32	4417.55	-249.76	-2798.61	98.68	-4.70	-11.24
2025-01-09T04:28:34	4415.85	-249.85	-2791.97	98.74	-4.67	-11.21
2025-01-09T04:28:36	4414.14	-249.94	-2785.33	98.80	-4.65	-11.17
2025-01-09T04:28:38	4412.42	-250.02	-2778.69	98.86	-4.63	-11.13
2025-01-09T04:28:40	4410.71	-250.11	-2772.04	98.91	-4.61	-11.10
2025-01-09T04:28:42	4408.99	-250.19	-2765.40	98.97	-4.59	-11.06
2025-01-09T04:28:44	4407.27	-250.28	-2758.75	99.03	-4.56	-11.02
2025-01-09T04:28:46	4405.55	-250.36	-2752.10	99.09	-4.54	-10.99
2025-01-09T04:28:48	4403.82	-250.45	-2745.45	99.14	-4.52	-10.96
2025-01-09T04:28:50	4402.09	-250.53	-2738.80	99.18	-4.50	-10.94
2025-01-09T04:28:52	4400.36	-250.61	-2732.14	99.21	-4.48	-10.92
2025-01-09T04:28:54	4398.63	-250.70	-2725.49	99.25	-4.45	-10.89
2025-01-09T04:28:56	4396.89	-250.79	-2718.83	99.29	-4.43	-10.87
2025-01-09T04:28:58	4395.15	-250.87	-2712.17	99.32	-4.41	-10.85
2025-01-09T04:29:00	4393.41	-250.95	-2705.51	99.36	-4.38	-10.83
2025-01-09T04:29:02	4391.66	-251.04	-2698.85	99.39	-4.35	-10.81
2025-01-09T04:29:04	4389.91	-251.12	-2692.18	99.42	-4.33	-10.78
2025-01-09T04:29:06	4388.16	-251.20	-2685.52	99.47	-4.30	-10.76
2025-01-09T04:29:08	4386.41	-251.29	-2678.85	99.51	-4.27	-10.73
2025-01-09T04:29:10	4384.65	-251.37	-2672.18	99.56	-4.25	-10.70
2025-01-09T04:29:12	4382.89	-251.45	-2665.51	99.61	-4.22	-10.68
2025-01-09T04:29:14	4381.13	-251.54	-2658.84	99.65	-4.19	-10.65
2025-01-09T04:29:16	4379.37	-251.62	-2652.16	99.70	-4.17	-10.62
2025-01-09T04:29:18	4377.60	-251.70	-2645.48	99.75	-4.15	-10.59
2025-01-09T04:29:20	4375.83	-251.78	-2638.81	99.80	-4.12	-10.57
2025-01-09T04:29:22	4374.05	-251.86	-2632.13	99.85	-4.10	-10.54
2025-01-09T04:29:24	4372.28	-251.95	-2625.44	99.88	-4.07	-10.52
2025-01-09T04:29:26	4370.50	-252.03	-2618.76	99.91	-4.05	-10.50
2025-01-09T04:29:28	4368.72	-252.11	-2612.08	99.95	-4.02	-10.48
2025-01-09T04:29:30	4366.93	-252.19	-2605.39	99.98	-3.99	-10.46
2025-01-09T04:29:32	4365.14	-252.27	-2598.70	100.02	-3.96	-10.44
2025-01-09T04:29:34	4363.35	-252.35	-2592.01	100.05	-3.94	-10.42
2025-01-09T04:29:36	4361.56	-252.44	-2585.32	100.09	-3.91	-10.39
2025-01-09T04:29:38	4359.76	-252.52	-2578.62	100.13	-3.88	-10.37
2025-01-09T04:29:40	4357.96	-252.60	-2571.93	100.17	-3.84	-10.35
2025-01-09T04:29:42	4356.15	-252.68	-2565.23	100.21	-3.81	-10.33
2025-01-09T04:29:44	4354.35	-252.76	-2558.53	100.25	-3.77	-10.30
2025-01-09T04:29:46	4352.54	-252.84	-2551.83	100.29	-3.74	-10.28
2025-01-09T04:29:48	4350.73	-252.92	-2545.13	100.33	-3.70	-10.26
2025-01-09T04:29:50	4348.91	-252.99	-2538.42	100.36	-3.67	-10.23
2025-01-09T04:29:52	4347.10	-253.07	-2531.72	100.40	-3.63	-10.21
2025-01-09T04:29:54	4345.27	-253.15	-2525.01	100.44	-3.60	-10.19
2025-01-09T04:29:56	4343.45	-253.23	-2518.30	100.48	-3.57	-10.17
2025-01-09T04:29:58	4341.62	-253.31	-2511.59	100.53	-3.54	-10.15
2025-01-09T04:30:00	4339.79	-253.39	-2504.87	100.57	-3.52	-10.13
